method,repeat,requested_k,basis_cols,returned_k,pair_index,lambda,relative_eigen_residual
IPT_CUDA_BLOCK_CLUSTER,1,30,33,30,0,-40.190776252600756,5.9796781432019352e-16
IPT_CUDA_BLOCK_CLUSTER,1,30,33,30,1,-39.587783846039791,2.4593824373158041e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,33,30,2,-39.530151400183016,1.7124760879889167e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,33,30,3,-39.530151400183016,1.5176182990806297e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,33,30,4,-39.530151400183001,2.1678239460387546e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,33,30,5,-39.41258541438858,1.190178799467792e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,33,30,6,-39.41258541438858,1.0278330515186524e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,33,30,7,-39.402524307527756,1.1421182972388748e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,33,30,8,-39.402524307527727,9.4844954665376148e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,33,30,9,-39.40252430752772,9.6039265109342571e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,33,30,10,-39.376663783891694,1.0567035290385614e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,33,30,11,-39.376663783891679,9.8029248139969313e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,33,30,12,-39.376663783891679,7.8522473543856141e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,33,30,13,-39.367701470295508,9.5795278581562428e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,33,30,14,-39.367701470295501,1.4442964648041808e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,33,30,15,-39.364323150449998,2.2783737454978005e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,33,30,16,-39.364323150449991,1.2689124088563646e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,33,30,17,-39.364323150449984,1.9570202537282883e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,33,30,18,-39.312786707793244,1.5779508136605245e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,33,30,19,-39.312786707793208,1.1532116145234856e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,33,30,20,-39.312786707793187,1.2212705310992614e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,33,30,21,-39.290219883813123,8.6502734380188825e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,33,30,22,-39.290219883813123,1.0440550571267817e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,33,30,23,-39.290219883813108,1.2824950813833594e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,33,30,24,-39.176458439526044,4.0889569341114485e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,33,30,25,-39.05990213117343,7.753380401672159e-13
IPT_CUDA_BLOCK_CLUSTER,1,30,33,30,26,-39.059902131173402,3.325858585573065e-13
IPT_CUDA_BLOCK_CLUSTER,1,30,33,30,27,-39.059902131173402,9.5136715352120042e-13
IPT_CUDA_BLOCK_CLUSTER,1,30,33,30,28,-39.023899884567136,9.8184056812162262e-11
IPT_CUDA_BLOCK_CLUSTER,1,30,33,30,29,-38.848204056427328,0.011595867763075276
