N,epsilon,method,tf32_tol,fp64_tol,tf32_maxiter,fp64_maxiter,repeats,time_tf32_initial_sec,time_orthogonalize_sec,time_rayleigh_transform_sec,time_fp64_refine_sec,time_backtransform_sec,time_total_sec,absolute_residual,tf32_fixed_point_residual,fp64_fixed_point_residual,tf32_iterations,fp64_iterations,tf32_converged,fp64_converged,gpu_name,status,error
4090,0.05,rayleigh_mixed_qr,9.9999999999999995e-07,9.9999999999999998e-13,1000,1000,5,0.020186170376837252,0.25582099203020336,0.016719218343496323,0.033245271258056167,0.0081607807427644726,0.33413243275135757,1.9953755195745381e-09,5.3006863636676427e-07,1.2418806893187891e-15,6,3,true,true,NVIDIA A100-SXM4-80GB,ok,
8192,0.05,rayleigh_mixed_qr,9.9999999999999995e-07,9.9999999999999998e-13,1000,1000,5,0.060418388340622187,0.6240662432275712,0.12456629350781441,0.25660072211176155,0.061473636887967587,1.1271252840757371,6.8434232323566236e-09,6.4031273067599502e-07,1.4869748653283327e-15,6,3,true,true,NVIDIA A100-SXM4-80GB,ok,
16384,0.05,rayleigh_mixed_qr,9.9999999999999995e-07,9.9999999999999998e-13,1000,1000,5,0.44912800192832947,1.9054663351736962,1.0487303154543042,2.0005411218851803,0.49389216816052794,5.8977579426020386,1.6188867858705975e-08,6.9948381802685189e-07,1.2502632696384506e-15,6,3,true,true,NVIDIA A100-SXM4-80GB,ok,
26000,0.05,rayleigh_mixed_qr,9.9999999999999995e-07,9.9999999999999998e-13,1000,1000,5,1.9073334762826561,4.9937622088938953,3.9557637983933089,7.9209921278990807,2.0038059041835368,20.781657515652476,2.8902655532279091e-08,7.4939523631489123e-07,1.2428089675008048e-15,6,3,true,true,NVIDIA A100-SXM4-80GB,ok,
