N,epsilon,method,tf32_tol,fp64_tol,tf32_maxiter,fp64_maxiter,repeats,time_tf32_initial_sec,time_orthogonalize_sec,time_rayleigh_transform_sec,time_fp64_refine_sec,time_backtransform_sec,time_total_sec,absolute_residual,tf32_fixed_point_residual,fp64_fixed_point_residual,tf32_iterations,fp64_iterations,tf32_converged,fp64_converged,gpu_name,status,error
8192,0.13,rayleigh_mixed_qr,9.9999999999999995e-07,9.9999999999999998e-13,1000,1000,5,8.8999110064469278,0.62346085580065846,0.1259956660680473,0.25697531411424279,0.061754022166132926,9.96809686459601,1.2033984661216802e-08,1.2059588807574824e-06,2.1553218385654209e-14,1000,3,false,true,NVIDIA A100-SXM4-80GB,ok,
16384,0.13,rayleigh_mixed_qr,9.9999999999999995e-07,9.9999999999999998e-13,1000,1000,5,72.390161791630092,1.9065401810221374,1.0556187567301094,2.0079767748713495,0.49284236663952469,77.853139870893216,4.8881193574287589e-08,1.2603752118473707e-06,1.8320071016428985e-14,1000,3,false,true,NVIDIA A100-SXM4-80GB,ok,
26000,0.13,rayleigh_mixed_qr,9.9999999999999995e-07,9.9999999999999998e-13,1000,1000,5,312.96457861615346,5.0018414078280333,3.9615780031308532,7.9270518363453446,1.994776440691203,331.84982630414891,9.2282944656152248e-08,1.2837902972168493e-06,1.8410955465307383e-14,1000,3,false,true,NVIDIA A100-SXM4-80GB,ok,
