N,epsilon,method,tf32_tol,fp64_tol,tf32_maxiter,fp64_maxiter,repeats,time_tf32_initial_sec,time_orthogonalize_sec,time_rayleigh_transform_sec,time_fp64_refine_sec,time_backtransform_sec,time_total_sec,absolute_residual,tf32_fixed_point_residual,fp64_fixed_point_residual,tf32_iterations,fp64_iterations,tf32_converged,fp64_converged,gpu_name,status,error
8192,0.11,rayleigh_mixed_qr,9.9999999999999995e-07,9.9999999999999998e-13,1000,1000,5,0.13194163413718343,0.62363750003278251,0.12537466650828719,0.25373267717659476,0.061577822640538217,1.1962643004953861,1.150226131664067e-08,8.7531622652250847e-07,1.4879003440199968e-14,14,3,true,true,NVIDIA A100-SXM4-80GB,ok,
16384,0.11,rayleigh_mixed_qr,9.9999999999999995e-07,9.9999999999999998e-13,1000,1000,5,1.0275627046823501,1.9050713591277599,1.0521025086753071,1.9955959285609424,0.49217566121369599,6.4725081622600555,4.1638809106736318e-08,8.6825420969835964e-07,1.2635966582916019e-14,14,3,true,true,NVIDIA A100-SXM4-80GB,ok,
26000,0.11,rayleigh_mixed_qr,9.9999999999999995e-07,9.9999999999999998e-13,1000,1000,5,4.4185548976063727,5.0048510024324058,3.9685649242252112,7.9546689970418809,1.9800033087842166,23.326643130090087,7.6950409718322491e-08,9.4763644845517995e-07,1.2586735870842736e-14,14,3,true,true,NVIDIA A100-SXM4-80GB,ok,
4096,0.11,rayleigh_mixed_qr,9.9999999999999995e-07,9.9999999999999998e-13,1000,1000,5,0.022137580066919328,0.25464202314615247,0.015884527564048768,0.032791578304022552,0.0080197306349873536,0.33347543971613047,1.8839509853275706e-09,8.1597283959854879e-07,1.2412175298294242e-14,12,3,true,true,NVIDIA A100-SXM4-80GB,ok,
