N,epsilon,method,tf32_tol,fp64_tol,tf32_maxiter,fp64_maxiter,repeats,time_tf32_initial_sec,time_orthogonalize_sec,time_rayleigh_transform_sec,time_fp64_refine_sec,time_backtransform_sec,time_total_sec,absolute_residual,tf32_fixed_point_residual,fp64_fixed_point_residual,tf32_iterations,fp64_iterations,tf32_converged,fp64_converged,gpu_name,status,error
4090,0.03,rayleigh_mixed_qr,9.9999999999999995e-07,9.9999999999999998e-13,1000,1000,5,0.018106011394411325,0.25533330505713819,0.01672882940620184,0.033268357254564764,0.0082202600315213203,0.33165676314383746,1.4557978134618859e-09,2.5032084222713884e-07,2.3992407752338959e-16,5,3,true,true,NVIDIA A100-SXM4-80GB,ok,
8192,0.03,rayleigh_mixed_qr,9.9999999999999995e-07,9.9999999999999998e-13,1000,1000,5,0.052402610518038274,0.62140106549486518,0.12513664448633791,0.25574902864173055,0.061342723295092584,1.1160320724360644,3.8309611506367452e-09,2.7187739680582617e-07,2.8778966727934456e-16,5,3,true,true,NVIDIA A100-SXM4-80GB,ok,
16384,0.03,rayleigh_mixed_qr,9.9999999999999995e-07,9.9999999999999998e-13,1000,1000,5,0.37574170995503664,1.9027705790475011,1.0512214509770275,2.0014864106662573,0.49521154770627618,5.8264316983520983,9.1588420715790325e-09,2.8857865485534562e-07,2.3771712355682662e-16,5,3,true,true,NVIDIA A100-SXM4-80GB,ok,
26000,0.03,rayleigh_mixed_qr,9.9999999999999995e-07,9.9999999999999998e-13,1000,1000,5,1.6005335626192392,4.9900206904858351,3.9390305536799133,7.9089019078761336,1.9560333137400447,20.394520028401168,1.9256142008854329e-08,3.0466400379957294e-07,2.4226990911340624e-16,5,3,true,true,NVIDIA A100-SXM4-80GB,ok,
