N,epsilon,method,tf32_tol,fp64_tol,tf32_maxiter,fp64_maxiter,repeats,time_tf32_initial_sec,time_orthogonalize_sec,time_rayleigh_transform_sec,time_fp64_refine_sec,time_backtransform_sec,time_total_sec,absolute_residual,tf32_fixed_point_residual,fp64_fixed_point_residual,tf32_iterations,fp64_iterations,tf32_converged,fp64_converged,gpu_name,status,error
8192,0.1,rayleigh_mixed_qr,9.9999999999999995e-07,9.9999999999999998e-13,1000,1000,5,0.10705647403374315,0.62452780157327648,0.12613096954301001,0.25664974357932807,0.061751297768205406,1.1761162864975632,1.1115459028806758e-08,7.6038083528131954e-07,1.1834782802536401e-14,11,3,true,true,NVIDIA A100-SXM4-80GB,ok,
16384,0.1,rayleigh_mixed_qr,9.9999999999999995e-07,9.9999999999999998e-13,1000,1000,5,0.8807224703021348,1.9046008140780031,1.0497051685117185,1.9941089523024857,0.49097879286855461,6.3201161980628964,3.746780706921407e-08,7.0780864098457185e-07,9.8072601677635185e-15,12,3,true,true,NVIDIA A100-SXM4-80GB,ok,
26000,0.1,rayleigh_mixed_qr,9.9999999999999995e-07,9.9999999999999998e-13,1000,1000,5,3.7881083725951612,5.0020344817079607,3.9504608335904776,7.8990665428340439,1.9582037068903446,22.597873937617987,6.8317105992099224e-08,8.3444895046766564e-07,9.9022185523846749e-15,12,3,true,true,NVIDIA A100-SXM4-80GB,ok,
4096,0.1,rayleigh_mixed_qr,9.9999999999999995e-07,9.9999999999999998e-13,1000,1000,5,0.020728107448667286,0.25535211674869063,0.015869688615202902,0.032735054474323989,0.0080071223899722092,0.33269208967685698,1.9800775222542878e-09,7.0158714431422555e-07,9.9673644889872812e-15,11,3,true,true,NVIDIA A100-SXM4-80GB,ok,
