N,epsilon,method,tf32_tol,fp64_tol,tf32_maxiter,fp64_maxiter,repeats,time_tf32_initial_sec,time_orthogonalize_sec,time_rayleigh_transform_sec,time_fp64_refine_sec,time_backtransform_sec,time_total_sec,absolute_residual,tf32_fixed_point_residual,fp64_fixed_point_residual,tf32_iterations,fp64_iterations,tf32_converged,fp64_converged,gpu_name,status,error
8192,0.12,rayleigh_mixed_qr,9.9999999999999995e-07,9.9999999999999998e-13,1000,1000,5,0.1578296346589923,0.62257139496505265,0.12502250391989947,0.2562699792906642,0.061507248971611264,1.2232007618062197,1.1830531770790365e-08,9.6065000420917508e-07,1.7939547282565385e-14,17,3,true,true,NVIDIA A100-SXM4-80GB,ok,
16384,0.12,rayleigh_mixed_qr,9.9999999999999995e-07,9.9999999999999998e-13,1000,1000,5,1.3146817343309523,1.9052625251002611,1.050743049196899,1.9966063597239554,0.49287433400750158,6.7601680023595687,4.54819594833905e-08,9.7051669651976405e-07,1.5225335315138022e-14,18,3,true,true,NVIDIA A100-SXM4-80GB,ok,
26000,0.12,rayleigh_mixed_qr,9.9999999999999995e-07,9.9999999999999998e-13,1000,1000,5,5.9777406465262173,5.0031232328154145,3.9557504827156662,7.8543359853327273,1.9625360413454473,24.753486388735475,8.4789971814084789e-08,9.861703920817077e-07,1.50435287144275e-14,19,3,true,true,NVIDIA A100-SXM4-80GB,ok,
4096,0.12,rayleigh_mixed_qr,9.9999999999999995e-07,9.9999999999999998e-13,1000,1000,5,0.035120184626430274,0.25446462556719779,0.015879192296415566,0.032786507718265058,0.0080553961917757995,0.34630590640008452,1.76272100389367e-09,9.9526577579355835e-07,1.5107389814179776e-14,22,3,true,true,NVIDIA A100-SXM4-80GB,ok,
