N,epsilon,method,tf32_tol,fp64_tol,tf32_maxiter,fp64_maxiter,repeats,time_tf32_initial_sec,time_orthogonalize_sec,time_rayleigh_transform_sec,time_fp64_refine_sec,time_backtransform_sec,time_total_sec,absolute_residual,tf32_fixed_point_residual,fp64_fixed_point_residual,tf32_iterations,fp64_iterations,tf32_converged,fp64_converged,gpu_name,status,error
4090,0.01,rayleigh_mixed_qr,9.9999999999999995e-07,9.9999999999999998e-13,1000,1000,5,0.015995918028056621,0.25533701470121739,0.016691645327955484,0.033208790794014932,0.0081993240863084786,0.32943269293755295,5.0751419393962643e-10,3.6477311308459607e-08,9.7145033442663488e-18,4,3,true,true,NVIDIA A100-SXM4-80GB,ok,
8192,0.01,rayleigh_mixed_qr,9.9999999999999995e-07,9.9999999999999998e-13,1000,1000,5,0.043442774843424556,0.6254638399928808,0.12478175545111299,0.25211513647809625,0.060894801095128057,1.1066983078606427,1.6805338686162375e-09,3.8103723484486212e-08,1.2568645632793128e-17,4,3,true,true,NVIDIA A100-SXM4-80GB,ok,
16384,0.01,rayleigh_mixed_qr,9.9999999999999995e-07,9.9999999999999998e-13,1000,1000,5,0.30591942826285956,1.8993120782077313,1.0466210969723762,1.9915446473285556,0.49082868434488774,5.7342259351164104,6.2062859488787083e-09,3.9475384097583911e-08,1.1489747917617049e-17,4,3,true,true,NVIDIA A100-SXM4-80GB,ok,
26000,0.01,rayleigh_mixed_qr,9.9999999999999995e-07,9.9999999999999998e-13,1000,1000,5,1.2829197453334928,4.9898824690841135,3.9762370747514071,7.9373764184303583,1.9703800154849886,20.156795723084361,1.5850256192646102e-08,3.9470458874337957e-08,1.2902856539896437e-17,4,3,true,true,NVIDIA A100-SXM4-80GB,ok,
