method,repeat,requested_k,basis_cols,returned_k,pair_index,lambda,relative_eigen_residual
IPT_CUDA_BLOCK_CLUSTER,1,30,33,30,0,-40.190776252600777,1.031737162334294e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,33,30,1,-39.587783846039741,1.1419412975171116e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,33,30,2,-39.530151400183051,5.5664542966869621e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,33,30,3,-39.530151400183016,5.884619718336218e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,33,30,4,-39.530151400183001,3.6157130905632727e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,33,30,5,-39.412585414388559,5.0414601004091156e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,33,30,6,-39.412585414388531,4.8129526311855765e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,33,30,7,-39.402524307527756,5.454857945122253e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,33,30,8,-39.402524307527749,2.8278691333164731e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,33,30,9,-39.40252430752772,5.8756533440148848e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,33,30,10,-39.376663783891708,2.6526820959614187e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,33,30,11,-39.376663783891672,5.5847486347458023e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,33,30,12,-39.376663783891672,4.5950407561995637e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,33,30,13,-39.367701470295451,4.8254935361054288e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,33,30,14,-39.367701470295437,5.8348311480236186e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,33,30,15,-39.364323150450048,2.9302754631572185e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,33,30,16,-39.364323150450012,6.9394758823777605e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,33,30,17,-39.364323150450012,2.9960661901634359e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,33,30,18,-39.312786707793236,3.7035018550232383e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,33,30,19,-39.312786707793201,3.7296559724140665e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,33,30,20,-39.312786707793187,4.4321957330061112e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,33,30,21,-39.29021988381313,5.1133057310544177e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,33,30,22,-39.29021988381313,3.4422069607088836e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,33,30,23,-39.290219883813108,8.4614671037914189e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,33,30,24,-39.176458439526037,2.6478121250536975e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,33,30,25,-39.059902131173487,2.7204629002541211e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,33,30,26,-39.059902131173473,1.3908416224410158e-13
IPT_CUDA_BLOCK_CLUSTER,1,30,33,30,27,-39.059902131173459,5.295398414676345e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,33,30,28,-39.023899884567086,2.2495979411178978e-10
IPT_CUDA_BLOCK_CLUSTER,1,30,33,30,29,-38.519094139183949,0.017212523212741856
