method,repeat,requested_k,basis_cols,returned_k,pair_index,lambda,relative_eigen_residual
IPT_CUDA_BLOCK_CLUSTER,1,30,41,30,0,-40.190776252600706,6.3212254808187962e-16
IPT_CUDA_BLOCK_CLUSTER,1,30,41,30,1,-39.587783846039791,2.9361740987523593e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,41,30,2,-39.530151400183009,3.2581074697275209e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,41,30,3,-39.530151400182987,3.7009561281257004e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,41,30,4,-39.530151400182959,3.5887418782715373e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,41,30,5,-39.412585414388595,2.3006866287312687e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,41,30,6,-39.412585414388559,2.6707887271663932e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,41,30,7,-39.402524307527756,2.6263875810975607e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,41,30,8,-39.402524307527749,2.8680447621716974e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,41,30,9,-39.402524307527742,9.2902138039091782e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,41,30,10,-39.376663783891679,2.0531738058872779e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,41,30,11,-39.376663783891665,1.6185835136028291e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,41,30,12,-39.376663783891608,1.6472298950712331e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,41,30,13,-39.367701470295508,2.8941325498081237e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,41,30,14,-39.367701470295472,2.9642048276085266e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,41,30,15,-39.364323150449998,3.2726028048520075e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,41,30,16,-39.364323150449984,2.455856250093632e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,41,30,17,-39.364323150449984,3.3875096318688114e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,41,30,18,-39.312786707793208,6.3861722094332313e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,41,30,19,-39.312786707793187,1.8573982255645632e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,41,30,20,-39.312786707793158,2.4547458322118474e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,41,30,21,-39.290219883813123,6.554078260494864e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,41,30,22,-39.290219883813123,2.8667462743188511e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,41,30,23,-39.290219883813094,2.6609451624360461e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,41,30,24,-39.176458439526058,9.9813444734857239e-11
IPT_CUDA_BLOCK_CLUSTER,1,30,41,30,25,-39.059902131173523,6.0786777497324319e-13
IPT_CUDA_BLOCK_CLUSTER,1,30,41,30,26,-39.059902131173494,9.7888525696627699e-13
IPT_CUDA_BLOCK_CLUSTER,1,30,41,30,27,-39.059902131173487,1.2438441492653116e-12
IPT_CUDA_BLOCK_CLUSTER,1,30,41,30,28,-39.023899884567129,1.4606946882745267e-10
IPT_CUDA_BLOCK_CLUSTER,1,30,41,30,29,-39.013011251779055,2.0920742576637143e-05
