method,repeat,requested_k,basis_cols,returned_k,pair_index,lambda,relative_eigen_residual
IPT_CUDA_BLOCK_CLUSTER,1,30,35,30,0,-40.190776252600713,5.4978374310758091e-16
IPT_CUDA_BLOCK_CLUSTER,1,30,35,30,1,-39.587783846039748,9.397568700896118e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,35,30,2,-39.530151400183058,5.9473635091566704e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,35,30,3,-39.530151400183044,7.8988285097975539e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,35,30,4,-39.530151400183037,8.125536196415348e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,35,30,5,-39.412585414388573,3.9624215039135689e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,35,30,6,-39.412585414388516,5.2084965243099131e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,35,30,7,-39.402524307527777,8.6258184809916491e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,35,30,8,-39.402524307527699,2.9691289524394218e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,35,30,9,-39.402524307527692,4.9469098391794243e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,35,30,10,-39.376663783891701,3.8469423969166532e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,35,30,11,-39.376663783891644,3.3072691221512457e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,35,30,12,-39.37666378389163,4.8128672479693815e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,35,30,13,-39.367701470295486,1.7316305892023415e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,35,30,14,-39.367701470295401,1.1494348206562925e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,35,30,15,-39.36432315045009,7.4438218359447651e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,35,30,16,-39.364323150450069,9.3563703848401107e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,35,30,17,-39.364323150450026,5.8778998914059855e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,35,30,18,-39.312786707793293,3.598772531840042e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,35,30,19,-39.312786707793272,8.5981627661204566e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,35,30,20,-39.312786707793251,4.8752621184788741e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,35,30,21,-39.290219883813151,1.4220518037447861e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,35,30,22,-39.29021988381313,4.4603193722955245e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,35,30,23,-39.29021988381313,6.2473672497557853e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,35,30,24,-39.176458439526115,5.0295944952873136e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,35,30,25,-39.059902131173509,4.8714881211388324e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,35,30,26,-39.059902131173494,3.6196391090780106e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,35,30,27,-39.059902131173445,4.6959987456453283e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,35,30,28,-39.023899884567157,4.0461910595419926e-11
IPT_CUDA_BLOCK_CLUSTER,1,30,35,30,29,-39.013012164412949,3.1378410577385977e-05
