method,repeat,requested_k,basis_cols,returned_k,pair_index,lambda,relative_eigen_residual
IPT_CUDA_BLOCK_CLUSTER,1,30,33,30,0,-40.19077625260077,8.8344781523486242e-16
IPT_CUDA_BLOCK_CLUSTER,1,30,33,30,1,-39.587783846039748,2.3753365440758543e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,33,30,2,-39.530151400183023,1.4507291058454377e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,33,30,3,-39.530151400183016,1.2992364237525522e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,33,30,4,-39.530151400182973,8.3257616553476647e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,33,30,5,-39.412585414388609,6.2353644897160073e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,33,30,6,-39.412585414388516,7.9488291232700442e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,33,30,7,-39.402524307527756,1.0079318346663332e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,33,30,8,-39.402524307527756,5.1927521375076005e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,33,30,9,-39.402524307527685,5.6106426461310375e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,33,30,10,-39.376663783891686,8.7597687511287142e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,33,30,11,-39.376663783891665,5.4447326652709287e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,33,30,12,-39.376663783891658,1.0267072277859715e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,33,30,13,-39.367701470295465,9.9365271622465199e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,33,30,14,-39.367701470295437,2.5637465705181535e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,33,30,15,-39.364323150450048,1.0882672529535247e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,33,30,16,-39.364323150450041,1.0538649278683858e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,33,30,17,-39.364323150450033,9.1840133716083408e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,33,30,18,-39.312786707793272,9.468805408801072e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,33,30,19,-39.312786707793251,6.4383020774530523e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,33,30,20,-39.312786707793244,1.0786443844329898e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,33,30,21,-39.290219883813172,8.5879761667467355e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,33,30,22,-39.290219883813144,6.9703176060069838e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,33,30,23,-39.290219883813108,7.4369237196646153e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,33,30,24,-39.176458439526044,2.6161062986884112e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,33,30,25,-39.059902131173452,1.1863290147858608e-13
IPT_CUDA_BLOCK_CLUSTER,1,30,33,30,26,-39.059902131173452,9.8906942440677291e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,33,30,27,-39.059902131173445,1.0998557998428585e-13
IPT_CUDA_BLOCK_CLUSTER,1,30,33,30,28,-39.023899884567172,1.8376912037707447e-12
IPT_CUDA_BLOCK_CLUSTER,1,30,33,30,29,-39.011732003327886,0.0010805531714578353
