davidson_step,active_pairs,accepted_corrections,rejected_corrections,correction_norm_before_ortho,correction_norm_after_ortho,residual_before_global,residual_after_global,pair_28_before,pair_28_after,pair_29_before,pair_29_after,accepted,reject_reason,basis_cols_before,basis_cols_after,orthogonality_error_before,orthogonality_error_after,best_so_far_updated,best_so_far_step,best_so_far_max_residual,pair28_best_residual,pair29_best_residual,relaxed_accept_enabled,accept_global_ok,accept_active_ok,accept_locked_safe,accept_reason,reject_retry_count,retry_alpha,retry_denom_clip,accepted_steps,rejected_steps,min_accepted_steps,early_jump_to_continuation,gap28_29,relative_gap28_29,cluster_residual_fro_before,cluster_residual_fro_after,cluster_residual_max_before,cluster_residual_max_after,ritz_overlap_28_28,ritz_overlap_28_29,ritz_overlap_29_28,ritz_overlap_29_29,ritz_overlap_swap_detected,pair28_lock_state,pair29_lock_state,cluster_hard_locked,cluster_soft_locked_count
31,29,1,0,1.1283239824063429e-10,9.8586065070544925e-11,3.1623437199264043e-12,2.1268444317245224e-12,5.7983096501294594e-13,5.6443039553871777e-13,3.1623437199264043e-12,2.1268444317245224e-12,1,none,71,72,1.7763568394002505e-14,1.532107773982716e-14,1,31,2.1268444317245224e-12,5.6443039553871777e-13,2.1268444317245224e-12,1,1,1,1,global_ok+active_ok,0,1,3e-09,31,0,12,0,0.010885675806235895,0.00027894894765607124,3.215061702509893e-12,2.2004656116753107e-12,3.1623437199264043e-12,2.1268444317245224e-12,1.000000000000014,3.0010378284569061e-14,2.9725173486499565e-14,0.99999999999999323,0,soft,active,0,1
32,29,1,0,7.6150920961831972e-11,6.4303248859738223e-11,2.1268444317245224e-12,1.1713671380701898e-12,5.6443039553871777e-13,5.5753755559211501e-13,2.1268444317245224e-12,1.1713671380701898e-12,1,none,72,73,1.532107773982716e-14,1.5543122344752192e-14,1,32,1.1713671380701898e-12,5.5753755559211501e-13,1.1713671380701898e-12,1,1,1,1,global_ok+active_ok,0,1,3e-09,32,0,12,0,0.010885675806299844,0.00027894894765771001,2.2004656116753107e-12,1.297285280131698e-12,2.1268444317245224e-12,1.1713671380701898e-12,1.0000000000000144,4.1424243832040868e-13,4.1456065181741297e-13,0.99999999999999079,0,soft,active,0,1
33,29,1,0,4.0262043382895406e-11,3.2829085719968324e-11,1.1713671380701898e-12,5.536975356609449e-13,5.5753755559211501e-13,5.536975356609449e-13,1.1713671380701898e-12,5.1326829791611476e-13,1,none,73,74,1.5543122344752192e-14,1.4876988529977098e-14,1,33,5.536975356609449e-13,5.536975356609449e-13,5.1326829791611476e-13,1,1,1,1,global_ok+active_ok,0,1,3e-09,33,0,12,0,0.010885675806257211,0.00027894894765661746,1.297285280131698e-12,7.5500020307461441e-13,1.1713671380701898e-12,5.536975356609449e-13,1.0000000000000113,1.3805369386962606e-13,1.3785411257077439e-13,0.99999999999999334,0,converged,converged,0,0
34,none,0,30,,,5.536975356609449e-13,5.536975356609449e-13,5.536975356609449e-13,5.536975356609449e-13,5.1326829791611476e-13,5.1326829791611476e-13,0,no_valid_correction,74,74,1.4876988529977098e-14,1.4876988529977098e-14,0,33,5.536975356609449e-13,5.536975356609449e-13,5.1326829791611476e-13,1,0,0,1,no_valid_correction,0,1,3e-09,33,1,12,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,inactive,inactive,0,0
