davidson_step,active_pair_index,residual_before,residual_after,accepted,basis_cols,max_relative_eigen_residual,max_relative_eigen_residual_index,pair_28_residual,pair_29_residual,orthogonality_error,restarted,best_so_far_updated,best_so_far_step,best_so_far_max_residual,pair28_best_residual,pair29_best_residual,relaxed_accept_enabled,accept_global_ok,accept_active_ok,accept_locked_safe,accept_reason,reject_retry_count,retry_alpha,retry_denom_clip,accepted_steps,rejected_steps,min_accepted_steps,early_jump_to_continuation,gap28_29,relative_gap28_29,cluster_residual_fro_before,cluster_residual_fro_after,cluster_residual_max_before,cluster_residual_max_after,ritz_overlap_28_28,ritz_overlap_28_29,ritz_overlap_29_28,ritz_overlap_29_29,ritz_overlap_swap_detected,pair28_lock_state,pair29_lock_state,cluster_hard_locked,cluster_soft_locked_count
6,29,6.5327986372304899e-06,4.3262349973917476e-06,1,45,4.3262349973917476e-06,29,2.379045801188512e-12,4.3262349973917476e-06,1.1990408665951691e-14,0,1,6,4.3262349973917476e-06,2.0832322962122623e-12,4.3262349973917476e-06,1,1,1,1,global_ok+active_ok,0,1,3e-09,6,0,12,0,0.010885784013851207,0.00027895172051105538,6.5327986372310566e-06,4.3262349973924015e-06,6.5327986372304899e-06,4.3262349973917476e-06,1.0000000000000162,4.3936880269159087e-13,1.208780702771449e-13,0.99999970536613481,0,active,active,0,0
6,28,2.7217036807073246e-12,2.379045801188512e-12,1,45,4.3262349973917476e-06,29,2.379045801188512e-12,4.3262349973917476e-06,1.1990408665951691e-14,0,1,6,4.3262349973917476e-06,2.0832322962122623e-12,4.3262349973917476e-06,1,1,1,1,global_ok+active_ok,0,1,3e-09,6,0,12,0,0.010885784013851207,0.00027895172051105538,6.5327986372310566e-06,4.3262349973924015e-06,6.5327986372304899e-06,4.3262349973917476e-06,1.0000000000000162,4.3936880269159087e-13,1.208780702771449e-13,0.99999970536613481,0,active,active,0,0
7,29,4.3262349973917476e-06,2.1060001950831831e-06,1,47,2.1060001950831831e-06,29,1.3266254311892397e-12,2.1060001950831831e-06,1.6431300764452317e-14,0,1,7,2.1060001950831831e-06,1.3266254311892397e-12,2.1060001950831831e-06,1,1,1,1,global_ok+active_ok,0,1,3e-09,7,0,12,0,0.01088570383837606,0.00027894966598868875,4.3262349973924015e-06,2.1060001950836011e-06,4.3262349973917476e-06,2.1060001950831831e-06,1.0000000000000171,2.8852213284283682e-13,2.0193574230654657e-13,0.99999994674462311,0,active,active,0,0
7,28,2.379045801188512e-12,1.3266254311892397e-12,1,47,2.1060001950831831e-06,29,1.3266254311892397e-12,2.1060001950831831e-06,1.6431300764452317e-14,0,1,7,2.1060001950831831e-06,1.3266254311892397e-12,2.1060001950831831e-06,1,1,1,1,global_ok+active_ok,0,1,3e-09,7,0,12,0,0.01088570383837606,0.00027894966598868875,4.3262349973924015e-06,2.1060001950836011e-06,4.3262349973917476e-06,2.1060001950831831e-06,1.0000000000000171,2.8852213284283682e-13,2.0193574230654657e-13,0.99999994674462311,0,active,active,0,0
8,29,2.1060001950831831e-06,1.1279954025297332e-06,1,49,1.1279954025297332e-06,29,7.5413753737411855e-13,1.1279954025297332e-06,1.3100631690576847e-14,0,1,8,1.1279954025297332e-06,7.5413753737411855e-13,1.1279954025297332e-06,1,1,1,1,global_ok+active_ok,0,1,3e-09,8,0,12,0,0.010885684046144206,0.00027894915880637426,2.1060001950836011e-06,1.1279954025299854e-06,2.1060001950831831e-06,1.1279954025297332e-06,1.0000000000000151,7.4755292217996797e-13,7.5941153505286024e-13,0.99999999152796559,0,soft,active,0,1
8,28,1.3266254311892397e-12,7.5413753737411855e-13,1,49,1.1279954025297332e-06,29,7.5413753737411855e-13,1.1279954025297332e-06,1.3100631690576847e-14,0,1,8,1.1279954025297332e-06,7.5413753737411855e-13,1.1279954025297332e-06,1,1,1,1,global_ok+active_ok,0,1,3e-09,8,0,12,0,0.010885684046144206,0.00027894915880637426,2.1060001950836011e-06,1.1279954025299854e-06,2.1060001950831831e-06,1.1279954025297332e-06,1.0000000000000151,7.4755292217996797e-13,7.5941153505286024e-13,0.99999999152796559,0,soft,active,0,1
9,29,1.1279954025297332e-06,7.5058043078738024e-07,1,50,7.5058043078738024e-07,29,7.5331700248537446e-13,7.5058043078738024e-07,1.354472090042691e-14,0,1,9,7.5058043078738024e-07,7.5331700248537446e-13,7.5058043078738024e-07,1,1,1,1,global_ok+active_ok,0,1,3e-09,9,0,12,0,0.010885678604786619,0.00027894901936983437,1.1279954025299854e-06,7.5058043078775834e-07,1.1279954025297332e-06,7.5058043078738024e-07,1.0000000000000142,3.5277171907219816e-14,3.3574961528765733e-14,0.99999997943279029,0,soft,active,0,1
10,29,7.5058043078738024e-07,4.2523308526822211e-07,1,51,4.2523308526822211e-07,29,6.8678459086491797e-13,4.2523308526822211e-07,1.4432899320127035e-14,0,1,10,4.2523308526822211e-07,6.8678459086491797e-13,4.2523308526822211e-07,1,1,1,1,global_ok+active_ok,0,1,3e-09,10,0,12,0,0.010885676778087827,0.00027894897256008948,7.5058043078775834e-07,4.2523308526877671e-07,7.5058043078738024e-07,4.2523308526822211e-07,1.0000000000000115,4.6617711769427903e-13,4.6483879833874111e-13,0.99999998698081771,0,soft,active,0,1
11,29,4.2523308526822211e-07,1.9037065218312674e-07,1,52,1.9037065218312674e-07,29,6.5467071022862402e-13,1.9037065218312674e-07,1.5099033134902129e-14,0,1,11,1.9037065218312674e-07,6.5467071022862402e-13,1.9037065218312674e-07,1,1,1,1,global_ok+active_ok,0,1,3e-09,11,0,12,0,0.010885676048673076,0.00027894895386860118,4.2523308526877671e-07,1.9037065218425242e-07,4.2523308526822211e-07,1.9037065218312674e-07,1.0000000000000144,1.6383915069445872e-13,1.6397249989183978e-13,0.99999999747021762,0,soft,active,0,1
12,29,1.9037065218312674e-07,1.2078050543567048e-07,1,53,1.2078050543567048e-07,29,6.5849022737850997e-13,1.2078050543567048e-07,1.5987211554602254e-14,0,1,12,1.2078050543567048e-07,6.5467071022862402e-13,1.2078050543567048e-07,1,1,1,1,global_ok+active_ok,0,1,3e-09,12,0,12,0,0.010885675881951329,0.00027894894959630307,1.9037065218425242e-07,1.207805054374655e-07,1.9037065218312674e-07,1.2078050543567048e-07,1.0000000000000131,2.824195604846825e-13,2.819256684610985e-13,0.99999999994988154,0,soft,active,0,1
13,29,1.2078050543567048e-07,7.6097272717754203e-08,1,54,7.6097272717754203e-08,29,6.8242435793451305e-13,7.6097272717754203e-08,1.532107773982716e-14,0,1,13,7.6097272717754203e-08,6.5467071022862402e-13,7.6097272717754203e-08,1,1,1,1,global_ok+active_ok,0,1,3e-09,13,0,12,0,0.010885675842835951,0.0002789489485939594,1.207805054374655e-07,7.6097272720814123e-08,1.2078050543567048e-07,7.6097272717754203e-08,1.000000000000014,6.7249350794912081e-14,6.7637378730934718e-14,0.99999999992515887,0,soft,active,0,1
14,29,7.6097272717754203e-08,5.1385377320217852e-08,1,55,5.1385377320217852e-08,29,6.7812569078176486e-13,5.1385377320217852e-08,1.6875389974302379e-14,0,1,14,5.1385377320217852e-08,6.5467071022862402e-13,5.1385377320217852e-08,1,1,1,1,global_ok+active_ok,0,1,3e-09,14,0,12,0,0.010885675821413088,0.00027894894804499114,7.6097272720814123e-08,5.1385377324692423e-08,7.6097272717754203e-08,5.1385377320217852e-08,1.0000000000000138,7.8557240233224738e-13,7.8551864324419329e-13,0.9999999999871132,0,soft,active,0,1
15,29,5.1385377320217852e-08,3.7826330919722459e-08,1,56,3.7826330919722459e-08,29,6.426477810664667e-13,3.7826330919722459e-08,1.6320278461989801e-14,0,1,15,3.7826330919722459e-08,6.426477810664667e-13,3.7826330919722459e-08,1,1,1,1,global_ok+active_ok,0,1,3e-09,15,0,12,0,0.010885675813085527,0.00027894894783159479,5.1385377324692423e-08,3.7826330925181567e-08,5.1385377320217852e-08,3.7826330919722459e-08,1.0000000000000124,9.1352034253562709e-13,9.1369228736078912e-13,0.99999999997527111,0,soft,active,0,1
16,29,3.7826330919722459e-08,2.420333503267049e-08,1,57,2.420333503267049e-08,29,6.2488909395315802e-13,2.420333503267049e-08,1.354472090042691e-14,0,1,16,2.420333503267049e-08,6.2488909395315802e-13,2.420333503267049e-08,1,1,1,1,global_ok+active_ok,0,1,3e-09,16,0,12,0,0.010885675808857798,0.00027894894772325778,3.7826330925181567e-08,2.4203335040737278e-08,3.7826330919722459e-08,2.420333503267049e-08,1.0000000000000142,7.0076675853476635e-13,7.0108012915701884e-13,0.99999999998471745,0,soft,active,0,1
17,29,2.420333503267049e-08,1.1211609011767093e-08,1,58,1.1211609011767093e-08,29,6.1817192485664257e-13,1.1211609011767093e-08,1.3100631690576847e-14,0,1,17,1.1211609011767093e-08,6.1817192485664257e-13,1.1211609011767093e-08,1,1,1,1,global_ok+active_ok,0,1,3e-09,17,0,12,0,0.010885675807088546,0.00027894894767792013,2.4203335040737278e-08,1.1211609028809095e-08,2.420333503267049e-08,1.1211609011767093e-08,1.0000000000000122,8.7413691618147938e-13,8.7409967865184024e-13,0.99999999999685429,0,soft,active,0,1
18,29,1.1211609011767093e-08,4.8017614406635485e-09,1,59,4.8017614406635485e-09,29,6.097903264104772e-13,4.8017614406635485e-09,1.4210854715202004e-14,0,1,18,4.8017614406635485e-09,6.097903264104772e-13,4.8017614406635485e-09,1,1,1,1,global_ok+active_ok,0,1,3e-09,18,0,12,0,0.010885675806413531,0.00027894894766062304,1.1211609028809095e-08,4.8017614793831153e-09,1.1211609011767093e-08,4.8017614406635485e-09,1.0000000000000122,1.947072712347381e-13,1.9436212178939868e-13,0.99999999999950306,0,soft,active,0,1
19,29,4.8017614406635485e-09,2.5588066372804205e-09,1,60,2.5588066372804205e-09,29,6.0663376141331203e-13,2.5588066372804205e-09,1.4432899320127035e-14,0,1,19,2.5588066372804205e-09,6.0663376141331203e-13,2.5588066372804205e-09,1,1,1,1,global_ok+active_ok,0,1,3e-09,19,0,12,0,0.01088567580632116,0.00027894894765825574,4.8017614793831153e-09,2.5588067091898235e-09,4.8017614406635485e-09,2.5588066372804205e-09,1.0000000000000138,1.5843954761218001e-13,1.5839786055195683e-13,0.99999999999990785,0,soft,active,0,1
20,29,2.5588066372804205e-09,1.8518695943669381e-09,1,61,1.8518695943669381e-09,29,6.0651549147508454e-13,1.8518695943669381e-09,1.7097434579227411e-14,0,1,20,1.8518695943669381e-09,6.0651549147508454e-13,1.8518695943669381e-09,1,1,1,1,global_ok+active_ok,0,1,3e-09,20,0,12,0,0.010885675806285633,0.00027894894765734528,2.5588067091898235e-09,1.8518696936884651e-09,2.5588066372804205e-09,1.8518695943669381e-09,1.000000000000014,3.1897928559589588e-13,3.1882289168401303e-13,0.99999999999996858,0,soft,active,0,1
21,29,1.8518695943669381e-09,1.088997916414619e-09,1,62,1.088997916414619e-09,29,6.0606701382608134e-13,1.088997916414619e-09,1.4654943925052066e-14,0,1,21,1.088997916414619e-09,6.0606701382608134e-13,1.088997916414619e-09,1,1,1,1,global_ok+active_ok,0,1,3e-09,21,0,12,0,0.010885675806292738,0.00027894894765752737,1.8518696936884651e-09,1.0889980850637925e-09,1.8518695943669381e-09,1.088997916414619e-09,1.000000000000016,1.9813675535421537e-13,1.9815857375925435e-13,0.99999999999999356,0,soft,active,0,1
22,29,1.088997916414619e-09,7.9959349532986017e-10,1,63,7.9959349532986017e-10,29,6.0648115197426789e-13,7.9959349532986017e-10,1.8207657603852567e-14,0,1,22,7.9959349532986017e-10,6.0606701382608134e-13,7.9959349532986017e-10,1,1,1,1,global_ok+active_ok,0,1,3e-09,22,0,12,0,0.010885675806285633,0.00027894894765734517,1.0889980850637925e-09,7.9959372533381657e-10,1.088997916414619e-09,7.9959349532986017e-10,1.0000000000000147,7.191166009618168e-13,7.1900946915107585e-13,0.99999999999999478,0,soft,active,0,1
23,29,7.9959349532986017e-10,4.5412534448657639e-10,1,64,4.5412534448657639e-10,29,6.0633001022563238e-13,4.5412534448657639e-10,1.6209256159527285e-14,0,1,23,4.5412534448657639e-10,6.0606701382608134e-13,4.5412534448657639e-10,1,1,1,1,global_ok+active_ok,0,1,3e-09,23,0,12,0,0.010885675806292738,0.00027894894765752732,7.9959372533381657e-10,4.5412574926019443e-10,7.9959349532986017e-10,4.5412534448657639e-10,1.0000000000000184,1.4403211626710397e-12,1.4406374981593466e-12,0.99999999999999023,0,soft,active,0,1
24,29,4.5412534448657639e-10,2.1495415939395066e-10,1,65,2.1495415939395066e-10,29,6.0675631033323595e-13,2.1495415939395066e-10,1.6209256159527285e-14,0,1,24,2.1495415939395066e-10,6.0606701382608134e-13,2.1495415939395066e-10,1,1,1,1,global_ok+active_ok,0,1,3e-09,24,0,12,0,0.010885675806306949,0.0002789489476578914,4.5412574926019443e-10,2.1495501574510904e-10,4.5412534448657639e-10,2.1495415939395066e-10,1.0000000000000144,8.5360890782204485e-13,8.5329010964837355e-13,0.99999999999999545,0,soft,active,0,1
25,29,2.1495415939395066e-10,9.9952632473632034e-11,1,66,9.9952632473632034e-11,29,6.0644694819083924e-13,9.9952632473632034e-11,1.5765166949677223e-14,0,1,25,9.9952632473632034e-11,6.0606701382608134e-13,9.9952632473632034e-11,1,1,1,1,global_ok+active_ok,0,1,3e-09,25,0,12,0,0.010885675806271422,0.00027894894765698153,2.1495501574510904e-10,9.995447221765483e-11,2.1495415939395066e-10,9.9952632473632034e-11,1.0000000000000149,2.9336751684942443e-13,2.9360546729923411e-13,0.99999999999999289,0,soft,active,0,1
26,29,9.9952632473632034e-11,5.3099451486372496e-11,1,67,5.3099451486372496e-11,29,6.0709062404679162e-13,5.3099451486372496e-11,1.3988810110276972e-14,0,1,26,5.3099451486372496e-11,6.0606701382608134e-13,5.3099451486372496e-11,1,1,1,1,global_ok+active_ok,0,1,3e-09,26,0,12,0,0.010885675806264317,0.00027894894765679966,9.995447221765483e-11,5.3102921832790256e-11,9.9952632473632034e-11,5.3099451486372496e-11,1.0000000000000107,2.3247019381137543e-13,2.3272871557029054e-13,0.99999999999999756,0,soft,active,0,1
27,29,5.3099451486372496e-11,2.1922571154468006e-11,1,68,2.1922571154468006e-11,29,6.0556536685760964e-13,2.1922571154468006e-11,1.354472090042691e-14,0,1,27,2.1922571154468006e-11,6.0556536685760964e-13,2.1922571154468006e-11,1,1,1,1,global_ok+active_ok,0,1,3e-09,27,0,12,0,0.010885675806292738,0.00027894894765752781,5.3102921832790256e-11,2.1930933300620157e-11,5.3099451486372496e-11,2.1922571154468006e-11,1.0000000000000133,5.4091318314597762e-13,5.4060469075366356e-13,1.0000000000000049,0,soft,active,0,1
28,29,2.1922571154468006e-11,8.9951767628408358e-12,1,69,8.9951767628408358e-12,29,5.9515136566299298e-13,8.9951767628408358e-12,1.2878587085651816e-14,0,1,28,8.9951767628408358e-12,5.9515136566299298e-13,8.9951767628408358e-12,1,1,1,1,global_ok+active_ok,0,1,3e-09,28,0,12,0,0.010885675806271422,0.00027894894765698175,2.1930933300620157e-11,9.0148438778939627e-12,2.1922571154468006e-11,8.9951767628408358e-12,1.0000000000000135,4.1977760184367445e-13,4.2010763698740698e-13,0.99999999999999922,0,soft,active,0,1
29,29,8.9951767628408358e-12,5.0517931944025084e-12,1,70,5.0517931944025084e-12,29,5.8732803690636246e-13,5.0517931944025084e-12,1.5765166949677223e-14,0,1,29,5.0517931944025084e-12,5.8732803690636246e-13,5.0517931944025084e-12,1,1,1,1,global_ok+active_ok,0,1,3e-09,29,0,12,0,0.010885675806314055,0.00027894894765807414,9.0148438778939627e-12,5.0858203568301333e-12,8.9951767628408358e-12,5.0517931944025084e-12,1.000000000000016,3.2018391014129341e-13,3.1978901897024217e-13,0.99999999999999611,0,soft,active,0,1
30,29,5.0517931944025084e-12,3.1623437199264043e-12,1,71,3.1623437199264043e-12,29,5.7983096501294594e-13,3.1623437199264043e-12,1.7763568394002505e-14,0,1,30,3.1623437199264043e-12,5.7983096501294594e-13,3.1623437199264043e-12,1,1,1,1,global_ok+active_ok,0,1,3e-09,30,0,12,0,0.010885675806250106,0.00027894894765643553,5.0858203568301333e-12,3.215061702509893e-12,5.0517931944025084e-12,3.1623437199264043e-12,1.0000000000000178,3.345370373760608e-13,3.3486530567997576e-13,0.99999999999999645,0,soft,active,0,1
31,29,3.1623437199264043e-12,2.1268444317245224e-12,1,72,2.1268444317245224e-12,29,5.6443039553871777e-13,2.1268444317245224e-12,1.532107773982716e-14,0,1,31,2.1268444317245224e-12,5.6443039553871777e-13,2.1268444317245224e-12,1,1,1,1,global_ok+active_ok,0,1,3e-09,31,0,12,0,0.010885675806235895,0.00027894894765607124,3.215061702509893e-12,2.2004656116753107e-12,3.1623437199264043e-12,2.1268444317245224e-12,1.000000000000014,3.0010378284569061e-14,2.9725173486499565e-14,0.99999999999999323,0,soft,active,0,1
32,29,2.1268444317245224e-12,1.1713671380701898e-12,1,73,1.1713671380701898e-12,29,5.5753755559211501e-13,1.1713671380701898e-12,1.5543122344752192e-14,0,1,32,1.1713671380701898e-12,5.5753755559211501e-13,1.1713671380701898e-12,1,1,1,1,global_ok+active_ok,0,1,3e-09,32,0,12,0,0.010885675806299844,0.00027894894765771001,2.2004656116753107e-12,1.297285280131698e-12,2.1268444317245224e-12,1.1713671380701898e-12,1.0000000000000144,4.1424243832040868e-13,4.1456065181741297e-13,0.99999999999999079,0,soft,active,0,1
33,29,1.1713671380701898e-12,5.1326829791611476e-13,1,74,5.536975356609449e-13,28,5.536975356609449e-13,5.1326829791611476e-13,1.4876988529977098e-14,0,1,33,5.536975356609449e-13,5.536975356609449e-13,5.1326829791611476e-13,1,1,1,1,global_ok+active_ok,0,1,3e-09,33,0,12,0,0.010885675806257211,0.00027894894765661746,1.297285280131698e-12,7.5500020307461441e-13,1.1713671380701898e-12,5.536975356609449e-13,1.0000000000000113,1.3805369386962606e-13,1.3785411257077439e-13,0.99999999999999334,0,converged,converged,0,0
