method,repeat,requested_k,basis_cols,returned_k,iterations,status,time_total_sec,max_relative_eigen_residual,max_relative_eigen_residual_index,relative_fixed_point_residual
IPT_CUDA_BLOCK_CLUSTER,1,30,39,30,200,failed,9.4262908029486425,4.9677231777310539e-05,29,12.543771019540182
