method,repeat,requested_k,basis_cols,returned_k,pair_index,lambda,relative_eigen_residual
IPT_CUDA_BLOCK_CLUSTER,1,30,40,30,0,-40.19077625260072,4.318447489069365e-16
IPT_CUDA_BLOCK_CLUSTER,1,30,40,30,1,-39.587783846039699,4.6886546583520809e-13
IPT_CUDA_BLOCK_CLUSTER,1,30,40,30,2,-39.530151400183072,1.898398512021325e-13
IPT_CUDA_BLOCK_CLUSTER,1,30,40,30,3,-39.530151400182987,1.5562557649835045e-13
IPT_CUDA_BLOCK_CLUSTER,1,30,40,30,4,-39.530151400182959,1.3228919433130335e-13
IPT_CUDA_BLOCK_CLUSTER,1,30,40,30,5,-39.412585414388559,3.8362612771950186e-13
IPT_CUDA_BLOCK_CLUSTER,1,30,40,30,6,-39.412585414388531,2.2897233212257701e-13
IPT_CUDA_BLOCK_CLUSTER,1,30,40,30,7,-39.402524307527841,3.5223362478283715e-13
IPT_CUDA_BLOCK_CLUSTER,1,30,40,30,8,-39.402524307527763,5.5014076260748143e-13
IPT_CUDA_BLOCK_CLUSTER,1,30,40,30,9,-39.402524307527685,2.7133611269983208e-13
IPT_CUDA_BLOCK_CLUSTER,1,30,40,30,10,-39.376663783891701,3.7796143305605855e-13
IPT_CUDA_BLOCK_CLUSTER,1,30,40,30,11,-39.37666378389163,4.4260977554419537e-13
IPT_CUDA_BLOCK_CLUSTER,1,30,40,30,12,-39.376663783891615,1.8350372552067491e-13
IPT_CUDA_BLOCK_CLUSTER,1,30,40,30,13,-39.367701470295444,6.6722630523377859e-13
IPT_CUDA_BLOCK_CLUSTER,1,30,40,30,14,-39.36770147029543,6.106534648589929e-13
IPT_CUDA_BLOCK_CLUSTER,1,30,40,30,15,-39.364323150450147,5.9267973652978127e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,40,30,16,-39.364323150450019,1.1188067871573341e-13
IPT_CUDA_BLOCK_CLUSTER,1,30,40,30,17,-39.364323150449984,2.021099017437091e-13
IPT_CUDA_BLOCK_CLUSTER,1,30,40,30,18,-39.312786707793386,3.19935038561476e-13
IPT_CUDA_BLOCK_CLUSTER,1,30,40,30,19,-39.312786707793222,6.2885105742182402e-13
IPT_CUDA_BLOCK_CLUSTER,1,30,40,30,20,-39.312786707793187,4.9066375108236472e-13
IPT_CUDA_BLOCK_CLUSTER,1,30,40,30,21,-39.290219883813251,6.0908131991113582e-13
IPT_CUDA_BLOCK_CLUSTER,1,30,40,30,22,-39.290219883813101,1.7528970583236352e-12
IPT_CUDA_BLOCK_CLUSTER,1,30,40,30,23,-39.290219883812981,7.1841846380907229e-13
IPT_CUDA_BLOCK_CLUSTER,1,30,40,30,24,-39.176458439526023,7.9373839114697309e-12
IPT_CUDA_BLOCK_CLUSTER,1,30,40,30,25,-39.059902131173551,2.481612542357395e-12
IPT_CUDA_BLOCK_CLUSTER,1,30,40,30,26,-39.059902131173452,1.2105331933160316e-13
IPT_CUDA_BLOCK_CLUSTER,1,30,40,30,27,-39.05990213117343,9.0349005100157067e-13
IPT_CUDA_BLOCK_CLUSTER,1,30,40,30,28,-39.023899884567143,1.5993292786259934e-11
IPT_CUDA_BLOCK_CLUSTER,1,30,40,30,29,-39.013014208760993,2.5529130289749789e-10
