method,repeat,requested_k,basis_cols,returned_k,pair_index,lambda,relative_eigen_residual
IPT_CUDA_BLOCK_CLUSTER,1,30,36,30,0,-40.190776252600749,5.7627954416222632e-16
IPT_CUDA_BLOCK_CLUSTER,1,30,36,30,1,-39.587783846039812,4.8685301533402866e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,36,30,2,-39.530151400183058,4.3616267198526578e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,36,30,3,-39.530151400183023,3.7015929600839322e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,36,30,4,-39.530151400183023,3.9755518913406385e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,36,30,5,-39.412585414388566,2.7130382102801446e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,36,30,6,-39.412585414388545,5.8344916957377407e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,36,30,7,-39.402524307527884,6.249824809945329e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,36,30,8,-39.402524307527699,4.5463641158455714e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,36,30,9,-39.402524307527656,7.6126136406888205e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,36,30,10,-39.376663783891722,3.7273976623860268e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,36,30,11,-39.376663783891701,5.0111243881596026e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,36,30,12,-39.376663783891672,4.3131126048635167e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,36,30,13,-39.367701470295437,8.556123088785701e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,36,30,14,-39.367701470295437,5.4036982003917374e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,36,30,15,-39.364323150450026,5.4470607796413196e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,36,30,16,-39.364323150449998,5.2633385806957756e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,36,30,17,-39.364323150449998,4.8401508015395562e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,36,30,18,-39.312786707793343,6.3197481613144171e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,36,30,19,-39.31278670779318,5.8389070186536249e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,36,30,20,-39.312786707793073,6.2609026074814621e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,36,30,21,-39.290219883813329,9.4218842180094255e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,36,30,22,-39.290219883813329,1.1450142012069593e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,36,30,23,-39.290219883813009,9.8482099159369506e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,36,30,24,-39.176458439526051,4.0966682026515072e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,36,30,25,-39.059902131173523,4.622586263700406e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,36,30,26,-39.059902131173445,3.8943045505203592e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,36,30,27,-39.059902131173445,7.8928517966547652e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,36,30,28,-39.023899884567193,6.5503936602470362e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,36,30,29,-39.013014208760843,1.40996550803623e-12
