davidson_step,active_pair_index,residual_before,residual_after,accepted,basis_cols,max_relative_eigen_residual,max_relative_eigen_residual_index,pair_28_residual,pair_29_residual,orthogonality_error,restarted
19,24,1.1865263979776041e-13,3.2510241387597358e-14,1,53,2.3838614881285595e-08,29,1.0280284137922274e-13,2.3838614881285595e-08,1.4210854715202004e-14,0
20,29,2.3838614881285595e-08,1.6127257527565616e-08,1,35,1.6127257527565616e-08,29,9.5870028573320308e-14,1.6127257527565616e-08,1.5543122344752192e-14,1
20,1,1.1383170599948255e-13,2.3240357084144315e-14,1,35,1.6127257527565616e-08,29,9.5870028573320308e-14,1.6127257527565616e-08,1.5543122344752192e-14,1
21,29,1.6127257527565616e-08,8.6933199244305096e-09,1,37,8.6933199244305096e-09,29,9.5169767916975978e-14,8.6933199244305096e-09,1.4876988529977098e-14,0
21,27,1.0986021449813614e-13,4.398397032891624e-14,1,37,8.6933199244305096e-09,29,9.5169767916975978e-14,8.6933199244305096e-09,1.4876988529977098e-14,0
22,29,8.6933199244305096e-09,5.64114296491997e-09,1,38,5.64114296491997e-09,29,9.3371197553540393e-14,5.64114296491997e-09,1.5099033134902129e-14,0
23,29,5.64114296491997e-09,3.430073014301787e-09,1,39,3.430073014301787e-09,29,9.3326674652545789e-14,3.430073014301787e-09,1.3766765505351941e-14,0
24,29,3.430073014301787e-09,2.5193868204366201e-09,1,40,2.5193868204366201e-09,29,9.4016336451889027e-14,2.5193868204366201e-09,1.3988810110276972e-14,0
25,29,2.5193868204366201e-09,1.5918505409744758e-09,1,41,1.5918505409744758e-09,29,9.3754663648181098e-14,1.5918505409744758e-09,1.532107773982716e-14,0
26,29,1.5918505409744758e-09,1.0972778650314517e-09,1,42,1.0972778650314517e-09,29,9.2005039179685318e-14,1.0972778650314517e-09,1.4210854715202004e-14,0
27,29,1.0972778650314517e-09,7.3801715021691191e-10,1,43,7.3801715021691191e-10,29,9.1579550832444049e-14,7.3801715021691191e-10,1.6875389974302379e-14,0
28,29,7.3801715021691191e-10,5.5699568600823923e-10,1,44,5.5699568600823923e-10,29,9.1831547439541108e-14,5.5699568600823923e-10,1.4654943925052066e-14,0
29,29,5.5699568600823923e-10,4.9137456346762827e-10,1,45,4.9137456346762827e-10,29,8.9949252189028977e-14,4.9137456346762827e-10,1.4432899320127035e-14,0
30,29,4.9137456346762827e-10,4.9612822795852466e-10,0,45,4.9137456346762827e-10,29,8.9949252189028977e-14,4.9137456346762827e-10,1.4432899320127035e-14,0
31,29,4.9137456346762827e-10,4.9612856219529694e-10,0,45,4.9137456346762827e-10,29,8.9949252189028977e-14,4.9137456346762827e-10,1.4432899320127035e-14,0
