method,repeat,requested_k,basis_cols,returned_k,pair_index,lambda,relative_eigen_residual
IPT_CUDA_BLOCK_CLUSTER,1,30,41,30,0,-40.190776252600728,4.5243870958558479e-16
IPT_CUDA_BLOCK_CLUSTER,1,30,41,30,1,-39.587783846039848,4.3007995239251471e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,41,30,2,-39.530151400183172,6.7301275854448055e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,41,30,3,-39.530151400183094,9.2320528164237276e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,41,30,4,-39.530151400183058,4.4817707241056259e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,41,30,5,-39.412585414388566,3.2598763618524212e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,41,30,6,-39.412585414388559,3.0079655325017354e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,41,30,7,-39.402524307527813,5.1150831251872729e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,41,30,8,-39.402524307527734,3.8325803249026991e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,41,30,9,-39.402524307527642,3.3982166128148995e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,41,30,10,-39.3766637838918,4.3683376379373172e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,41,30,11,-39.376663783891765,4.2794519981235991e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,41,30,12,-39.37666378389163,3.3454399856824532e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,41,30,13,-39.367701470295437,3.2807700409127525e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,41,30,14,-39.367701470295415,3.9089056582091515e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,41,30,15,-39.364323150450041,9.6361106044572631e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,41,30,16,-39.364323150450026,5.6089280639842159e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,41,30,17,-39.364323150449948,6.5371112279785558e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,41,30,18,-39.312786707793315,4.6069837133283792e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,41,30,19,-39.312786707793265,5.4607423146307674e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,41,30,20,-39.312786707793215,3.02968866634103e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,41,30,21,-39.290219883813371,6.711895709277917e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,41,30,22,-39.29021988381308,5.5974499661047495e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,41,30,23,-39.290219883812995,7.9412267884067113e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,41,30,24,-39.176458439526165,8.749444755122187e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,41,30,25,-39.059902131173565,4.8340580106826776e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,41,30,26,-39.059902131173473,3.7281915947747433e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,41,30,27,-39.059902131173402,1.509982103417538e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,41,30,28,-39.023899884567228,4.8327821669623946e-12
IPT_CUDA_BLOCK_CLUSTER,1,30,41,30,29,-39.013014208760943,2.2450090888133696e-10
