method,repeat,requested_k,basis_cols,returned_k,pair_index,lambda,relative_eigen_residual
IPT_CUDA_BLOCK_CLUSTER,1,30,33,30,0,-40.19077625260077,8.8543298297571027e-16
IPT_CUDA_BLOCK_CLUSTER,1,30,33,30,1,-39.587783846039748,2.143360779275432e-13
IPT_CUDA_BLOCK_CLUSTER,1,30,33,30,2,-39.530151400183009,8.3531509833397302e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,33,30,3,-39.530151400183001,5.7965752682428851e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,33,30,4,-39.530151400182987,4.6269549211410766e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,33,30,5,-39.412585414388538,8.5167536241893512e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,33,30,6,-39.412585414388538,1.3895215807785846e-13
IPT_CUDA_BLOCK_CLUSTER,1,30,33,30,7,-39.402524307527734,7.1915279722587725e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,33,30,8,-39.402524307527727,1.0323947238917807e-13
IPT_CUDA_BLOCK_CLUSTER,1,30,33,30,9,-39.40252430752772,5.7322396368775686e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,33,30,10,-39.376663783891686,6.6075420703868386e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,33,30,11,-39.376663783891686,3.3303114392373408e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,33,30,12,-39.376663783891644,1.3184531450562032e-13
IPT_CUDA_BLOCK_CLUSTER,1,30,33,30,13,-39.367701470295444,1.1404210782334667e-13
IPT_CUDA_BLOCK_CLUSTER,1,30,33,30,14,-39.367701470295444,9.4771786312491019e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,33,30,15,-39.36432315045009,5.1973492838408477e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,33,30,16,-39.364323150450033,5.3368195036128694e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,33,30,17,-39.364323150449884,5.6344541357566111e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,33,30,18,-39.312786707793286,3.946654381910549e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,33,30,19,-39.312786707793251,3.6982401454864955e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,33,30,20,-39.312786707793187,4.3057932446136071e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,33,30,21,-39.290219883813158,6.8676169632518133e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,33,30,22,-39.290219883813151,7.9948737860987212e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,33,30,23,-39.290219883813151,7.3123509016280714e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,33,30,24,-39.176458439526108,3.7858146849576513e-13
IPT_CUDA_BLOCK_CLUSTER,1,30,33,30,25,-39.059902131173473,3.770934329977901e-13
IPT_CUDA_BLOCK_CLUSTER,1,30,33,30,26,-39.059902131173445,1.9807201677710236e-13
IPT_CUDA_BLOCK_CLUSTER,1,30,33,30,27,-39.059902131173438,2.6991589645612726e-13
IPT_CUDA_BLOCK_CLUSTER,1,30,33,30,28,-39.02389988456715,6.8285395047947782e-10
IPT_CUDA_BLOCK_CLUSTER,1,30,33,30,29,-38.02815996196253,0.023136043940710792
