method,repeat,requested_k,basis_cols,returned_k,pair_index,lambda,relative_eigen_residual
IPT_CUDA_BLOCK_CLUSTER,1,30,34,30,0,-40.19077625260077,8.8402802479697526e-16
IPT_CUDA_BLOCK_CLUSTER,1,30,34,30,1,-39.587783846039756,6.1631063357679458e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,34,30,2,-39.530151400183016,2.4293342271948828e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,34,30,3,-39.530151400182994,2.3703761179962953e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,34,30,4,-39.530151400182987,2.7139309268921919e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,34,30,5,-39.412585414388552,2.9795076766330239e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,34,30,6,-39.412585414388531,3.0149446301108227e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,34,30,7,-39.402524307527734,2.7024108170524772e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,34,30,8,-39.40252430752772,2.8814316202687981e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,34,30,9,-39.402524307527713,2.0849377679635827e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,34,30,10,-39.376663783891672,2.7449544557318339e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,34,30,11,-39.376663783891665,2.5145181965047766e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,34,30,12,-39.376663783891644,2.7497804129656119e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,34,30,13,-39.367701470295465,3.6267582335712531e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,34,30,14,-39.367701470295437,2.7828354040274825e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,34,30,15,-39.364323150450019,2.3864774499210281e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,34,30,16,-39.364323150449984,2.8160999285360873e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,34,30,17,-39.364323150449941,2.5689312113815249e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,34,30,18,-39.312786707793222,2.157008147634322e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,34,30,19,-39.312786707793222,1.6916122767117996e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,34,30,20,-39.312786707793173,2.4868687675627022e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,34,30,21,-39.290219883813144,2.8983923150399256e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,34,30,22,-39.290219883813137,1.9723222505691186e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,34,30,23,-39.29021988381313,2.4316223999194295e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,34,30,24,-39.17645843952608,7.4337491622149178e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,34,30,25,-39.059902131173509,5.0667071332000407e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,34,30,26,-39.059902131173502,9.7076596894936796e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,34,30,27,-39.059902131173409,2.0454906913453452e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,34,30,28,-39.023899884567129,5.2284187490368776e-12
IPT_CUDA_BLOCK_CLUSTER,1,30,34,30,29,-39.01301091464363,4.3525548079883894e-05
