davidson_step,active_pair_index,residual_before,residual_after,accepted,basis_cols,max_relative_eigen_residual,max_relative_eigen_residual_index,pair_28_residual,pair_29_residual,orthogonality_error,restarted,best_so_far_updated,best_so_far_step,best_so_far_max_residual,pair28_best_residual,pair29_best_residual,relaxed_accept_enabled,accept_global_ok,accept_active_ok,accept_locked_safe,accept_reason,reject_retry_count,retry_alpha,retry_denom_clip,accepted_steps,rejected_steps,min_accepted_steps,early_jump_to_continuation,gap28_29,relative_gap28_29,cluster_residual_fro_before,cluster_residual_fro_after,cluster_residual_max_before,cluster_residual_max_after,ritz_overlap_28_28,ritz_overlap_28_29,ritz_overlap_29_28,ritz_overlap_29_29,ritz_overlap_swap_detected,pair28_lock_state,pair29_lock_state,cluster_hard_locked,cluster_soft_locked_count
5,28,3.6343384239516564e-12,2.1167430974344596e-12,1,44,2.4446602541775899e-06,29,2.1167430974344596e-12,2.4446602541775899e-06,1.5765166949677223e-14,0,1,5,2.4446602541775899e-06,2.1167430974344596e-12,2.4446602541775899e-06,1,1,1,1,global_ok+active_ok,0,1,3e-09,5,0,12,0,0.010885727835592718,0.00027895028092509301,4.7238909567457393e-06,2.4446602541785064e-06,4.7238909567443408e-06,2.4446602541775899e-06,1.0000000000000122,9.7903394058158137e-13,5.9256814667376571e-13,0.99999984741490078,0,active,active,0,0
6,29,2.4446602541775899e-06,2.141675617230042e-06,1,46,2.141675617230042e-06,29,1.3504572384175407e-12,2.141675617230042e-06,1.9317880628477724e-14,0,1,6,2.141675617230042e-06,1.3504572384175407e-12,2.141675617230042e-06,1,1,1,1,global_ok+active_ok,0,1,3e-09,6,0,12,0,0.010885701552069804,0.00027894960740135546,2.4446602541785064e-06,2.1416756172304681e-06,2.4446602541775899e-06,2.141675617230042e-06,1.0000000000000171,1.1602357901180687e-12,1.1277596289764802e-12,0.99999997761018378,0,active,active,0,0
6,28,2.1167430974344596e-12,1.3504572384175407e-12,1,46,2.141675617230042e-06,29,1.3504572384175407e-12,2.141675617230042e-06,1.9317880628477724e-14,0,1,6,2.141675617230042e-06,1.3504572384175407e-12,2.141675617230042e-06,1,1,1,1,global_ok+active_ok,0,1,3e-09,6,0,12,0,0.010885701552069804,0.00027894960740135546,2.4446602541785064e-06,2.1416756172304681e-06,2.4446602541775899e-06,2.141675617230042e-06,1.0000000000000171,1.1602357901180687e-12,1.1277596289764802e-12,0.99999997761018378,0,active,active,0,0
7,29,2.141675617230042e-06,1.8219137088414885e-06,1,48,1.8219137088414885e-06,29,9.1710430163490679e-13,1.8219137088414885e-06,1.6209256159527285e-14,0,1,7,1.8219137088414885e-06,9.1710430163490679e-13,1.8219137088414885e-06,1,1,1,1,global_ok+active_ok,0,1,3e-09,7,0,12,0,0.010885691472253711,0.0002789493491028223,2.1416756172304681e-06,1.8219137088417193e-06,2.141675617230042e-06,1.8219137088414885e-06,1.0000000000000151,7.3080319632420132e-13,8.2112933549707118e-13,0.99999966490296677,0,soft,active,0,1
7,28,1.3504572384175407e-12,9.1710430163490679e-13,1,48,1.8219137088414885e-06,29,9.1710430163490679e-13,1.8219137088414885e-06,1.6209256159527285e-14,0,1,7,1.8219137088414885e-06,9.1710430163490679e-13,1.8219137088414885e-06,1,1,1,1,global_ok+active_ok,0,1,3e-09,7,0,12,0,0.010885691472253711,0.0002789493491028223,2.1416756172304681e-06,1.8219137088417193e-06,2.141675617230042e-06,1.8219137088414885e-06,1.0000000000000151,7.3080319632420132e-13,8.2112933549707118e-13,0.99999966490296677,0,soft,active,0,1
8,29,1.8219137088414885e-06,8.7466982591257443e-07,1,49,8.7466982591257443e-07,29,7.8847701952860736e-13,8.7466982591257443e-07,1.5099033134902129e-14,0,1,8,8.7466982591257443e-07,7.8847701952860736e-13,8.7466982591257443e-07,1,1,1,1,global_ok+active_ok,0,1,3e-09,8,0,12,0,0.010885680831869138,0.00027894907643954129,1.8219137088417193e-06,8.7466982591292987e-07,1.8219137088414885e-06,8.7466982591257443e-07,1.0000000000000129,4.0815263522260718e-13,4.0450041114602916e-13,0.9999999805133819,0,soft,active,0,1
9,29,8.7466982591257443e-07,3.708204610576721e-07,1,50,3.708204610576721e-07,29,7.3663237785620005e-13,3.708204610576721e-07,1.532107773982716e-14,0,1,9,3.708204610576721e-07,7.3663237785620005e-13,3.708204610576721e-07,1,1,1,1,global_ok+active_ok,0,1,3e-09,9,0,12,0,0.01088567704182708,0.00027894897931849354,8.7466982591292987e-07,3.7082046105840378e-07,8.7466982591257443e-07,3.708204610576721e-07,1.0000000000000155,9.2840930595905324e-13,9.2699686792390708e-13,0.99999999889552915,0,soft,active,0,1
10,29,3.708204610576721e-07,2.453983497407002e-07,1,51,2.453983497407002e-07,29,7.4366140000601754e-13,2.453983497407002e-07,1.7985612998927536e-14,0,1,10,2.453983497407002e-07,7.3663237785620005e-13,2.453983497407002e-07,1,1,1,1,global_ok+active_ok,0,1,3e-09,10,0,12,0,0.010885676203976402,0.00027894895784829981,3.7082046105840378e-07,2.4539834974182702e-07,3.708204610576721e-07,2.453983497407002e-07,1.0000000000000107,3.9473816992387753e-13,3.9535623325472622e-13,0.99999999973847242,0,soft,active,0,1
11,29,2.453983497407002e-07,1.583474408797711e-07,1,52,1.583474408797711e-07,29,7.5515935631189144e-13,1.583474408797711e-07,1.3322676295501878e-14,0,1,11,1.583474408797711e-07,7.3663237785620005e-13,1.583474408797711e-07,1,1,1,1,global_ok+active_ok,0,1,3e-09,11,0,12,0,0.010885675980098597,0.00027894895211135883,2.4539834974182702e-07,1.5834744088157176e-07,2.453983497407002e-07,1.583474408797711e-07,1.0000000000000124,9.7322496812722873e-13,9.7267001546823094e-13,0.99999999981382248,0,soft,active,0,1
12,29,1.583474408797711e-07,9.9525965234957125e-08,1,53,9.9525965234957125e-08,29,7.5740211493017727e-13,9.9525965234957125e-08,1.5654144647214707e-14,0,1,12,9.9525965234957125e-08,7.3663237785620005e-13,9.9525965234957125e-08,1,1,1,1,global_ok+active_ok,0,1,3e-09,12,0,12,0,0.01088567587441247,0.00027894894940311819,1.5834744088157176e-07,9.9525965237839075e-08,1.583474408797711e-07,9.9525965234957125e-08,1.0000000000000122,7.0987102856855111e-14,7.1441823532627703e-14,0.99999999992554556,0,soft,active,0,1
13,29,9.9525965234957125e-08,7.4269249804101378e-08,1,54,7.4269249804101378e-08,29,7.6135998929645837e-13,7.4269249804101378e-08,1.2212453270876722e-14,0,1,13,7.4269249804101378e-08,7.3663237785620005e-13,7.4269249804101378e-08,1,1,1,1,global_ok+active_ok,0,1,3e-09,13,0,12,0,0.010885675836462383,0.00027894894843063476,9.9525965237839075e-08,7.4269249808003858e-08,9.9525965234957125e-08,7.4269249804101378e-08,1.0000000000000113,1.1063101008447338e-12,1.1063625782352896e-12,0.99999999996425071,0,soft,active,0,1
14,29,7.4269249804101378e-08,4.4924491804072932e-08,1,55,4.4924491804072932e-08,29,7.2970787998748562e-13,4.4924491804072932e-08,1.4876988529977098e-14,0,1,14,4.4924491804072932e-08,7.2970787998748562e-13,4.4924491804072932e-08,1,1,1,1,global_ok+active_ok,0,1,3e-09,14,0,12,0,0.010885675818293805,0.00027894894796505948,7.4269249808003858e-08,4.4924491809999251e-08,7.4269249804101378e-08,4.4924491804072932e-08,1.0000000000000142,3.2636986087909837e-13,3.2648888480971029e-13,0.99999999998030176,0,soft,active,0,1
15,29,4.4924491804072932e-08,2.2197795124935258e-08,1,56,2.2197795124935258e-08,29,6.9618955411622585e-13,2.2197795124935258e-08,1.865174681370263e-14,0,1,15,2.2197795124935258e-08,6.9618955411622585e-13,2.2197795124935258e-08,1,1,1,1,global_ok+active_ok,0,1,3e-09,15,0,12,0,0.010885675809603867,0.00027894894774237682,4.4924491809999251e-08,2.2197795135852556e-08,4.4924491804072932e-08,2.2197795124935258e-08,1.0000000000000158,6.9413486581500382e-13,6.9397233400161182e-13,0.99999999999633005,0,soft,active,0,1
16,29,2.2197795124935258e-08,1.2020369862413305e-08,1,57,1.2020369862413305e-08,29,6.6341555188599378e-13,1.2020369862413305e-08,1.4876988529977098e-14,0,1,16,1.2020369862413305e-08,6.6341555188599378e-13,1.2020369862413305e-08,1,1,1,1,global_ok+active_ok,0,1,3e-09,16,0,12,0,0.010885675807195128,0.000278948947680652,2.2197795135852556e-08,1.202036988072057e-08,2.2197795124935258e-08,1.2020369862413305e-08,1.0000000000000189,4.6964358179974215e-13,4.6941346309608975e-13,0.99999999999907063,0,soft,active,0,1
17,29,1.2020369862413305e-08,5.4129839535470862e-09,1,58,5.4129839535470862e-09,29,6.4437778136105279e-13,5.4129839535470862e-09,1.5543122344752192e-14,0,1,17,5.4129839535470862e-09,6.4437778136105279e-13,5.4129839535470862e-09,1,1,1,1,global_ok+active_ok,0,1,3e-09,17,0,12,0,0.010885675806463269,0.00027894894766189779,1.202036988072057e-08,5.4129839919014139e-09,1.2020369862413305e-08,5.4129839535470862e-09,1.0000000000000167,2.1890943161715424e-13,2.1917156625756571e-13,0.99999999999979072,0,soft,active,0,1
18,29,5.4129839535470862e-09,4.0983526214971093e-09,1,59,4.0983526214971093e-09,29,6.454343916087183e-13,4.0983526214971093e-09,1.7763568394002505e-14,0,1,18,4.0983526214971093e-09,6.4437778136105279e-13,4.0983526214971093e-09,1,1,1,1,global_ok+active_ok,0,1,3e-09,18,0,12,0,0.010885675806278527,0.0002789489476571639,5.4129839919014139e-09,4.0983526723206462e-09,5.4129839535470862e-09,4.0983526214971093e-09,1.0000000000000189,5.6349327861574108e-13,5.6342592747712061e-13,0.99999999999993217,0,soft,active,0,1
19,29,4.0983526214971093e-09,3.289372440484351e-09,1,60,3.289372440484351e-09,29,6.4845867666088283e-13,3.289372440484351e-09,1.6653345369377348e-14,0,1,19,3.289372440484351e-09,6.4437778136105279e-13,3.289372440484351e-09,1,1,1,1,global_ok+active_ok,0,1,3e-09,19,0,12,0,0.010885675806164841,0.00027894894765425086,4.0983526723206462e-09,3.2893725044021135e-09,4.0983526214971093e-09,3.289372440484351e-09,1.0000000000000164,8.5531887478624206e-13,8.5535124992788332e-13,0.99999999999994449,0,soft,active,0,1
20,29,3.289372440484351e-09,1.7883691931636199e-09,1,61,1.7883691931636199e-09,29,6.4821816177529576e-13,1.7883691931636199e-09,1.4432899320127035e-14,0,1,20,1.7883691931636199e-09,6.4437778136105279e-13,1.7883691931636199e-09,1,1,1,1,global_ok+active_ok,0,1,3e-09,20,0,12,0,0.010885675806157735,0.00027894894765406866,3.2893725044021135e-09,1.7883693106412562e-09,3.289372440484351e-09,1.7883691931636199e-09,1.0000000000000158,1.4362759353261044e-12,1.4358410261306584e-12,0.99999999999998379,0,soft,active,0,1
21,29,1.7883691931636199e-09,9.524492864728453e-10,1,62,9.524492864728453e-10,29,6.4642292304485195e-13,9.524492864728453e-10,1.4432899320127035e-14,0,1,21,9.524492864728453e-10,6.4437778136105279e-13,9.524492864728453e-10,1,1,1,1,global_ok+active_ok,0,1,3e-09,21,0,12,0,0.010885675806171946,0.00027894894765443246,1.7883693106412562e-09,9.5244950583494341e-10,1.7883691931636199e-09,9.524492864728453e-10,1.0000000000000129,1.1222446754610923e-12,1.1226888400497637e-12,0.99999999999999978,0,soft,active,0,1
22,29,9.524492864728453e-10,4.156960889297999e-10,1,63,4.156960889297999e-10,29,6.4682491523790873e-13,4.156960889297999e-10,1.5543122344752192e-14,0,1,22,4.156960889297999e-10,6.4437778136105279e-13,4.156960889297999e-10,1,1,1,1,global_ok+active_ok,0,1,3e-09,22,0,12,0,0.010885675806136419,0.00027894894765352222,9.5244950583494341e-10,4.1569659216068047e-10,9.524492864728453e-10,4.156960889297999e-10,1.0000000000000133,8.0632139605680441e-13,8.062645065926608e-13,0.99999999999999734,0,soft,active,0,1
23,29,4.156960889297999e-10,2.0024833867307342e-10,1,64,2.0024833867307342e-10,29,6.5010902689115075e-13,2.0024833867307342e-10,1.7763568394002505e-14,0,1,23,2.0024833867307342e-10,6.4437778136105279e-13,2.0024833867307342e-10,1,1,1,1,global_ok+active_ok,0,1,3e-09,23,0,12,0,0.010885675806164841,0.00027894894765425048,4.1569659216068047e-10,2.002493939643083e-10,4.156960889297999e-10,2.0024833867307342e-10,1.0000000000000151,8.8381457192863251e-13,8.8394695308009419e-13,1.0000000000000073,0,soft,active,0,1
24,29,2.0024833867307342e-10,9.8791359752385874e-11,1,65,9.8791359752385874e-11,29,6.4051994022306519e-13,9.8791359752385874e-11,1.3988810110276972e-14,0,1,24,9.8791359752385874e-11,6.4051994022306519e-13,9.8791359752385874e-11,1,1,1,1,global_ok+active_ok,0,1,3e-09,24,0,12,0,0.010885675806122208,0.00027894894765315842,2.002493939643083e-10,9.8793436156048083e-11,2.0024833867307342e-10,9.8791359752385874e-11,1.0000000000000122,7.0552249147242203e-13,7.0508552646311036e-13,0.99999999999999789,0,soft,active,0,1
25,29,9.8791359752385874e-11,5.1575142978557396e-11,1,66,5.1575142978557396e-11,29,6.3373477065489365e-13,5.1575142978557396e-11,1.6431300764452317e-14,0,1,25,5.1575142978557396e-11,6.3373477065489365e-13,5.1575142978557396e-11,1,1,1,1,global_ok+active_ok,0,1,3e-09,25,0,12,0,0.010885675806200368,0.00027894894765516062,9.8793436156048083e-11,5.157903637155482e-11,9.8791359752385874e-11,5.1575142978557396e-11,1.0000000000000147,2.4668659812791386e-13,2.4734606432422027e-13,0.99999999999999734,0,soft,active,0,1
26,29,5.1575142978557396e-11,2.78382649319634e-11,1,67,2.78382649319634e-11,29,6.3236605770195512e-13,2.78382649319634e-11,1.5765166949677223e-14,0,1,26,2.78382649319634e-11,6.3236605770195512e-13,2.78382649319634e-11,1,1,1,1,global_ok+active_ok,0,1,3e-09,26,0,12,0,0.010885675806207473,0.00027894894765534271,5.157903637155482e-11,2.7845446328854503e-11,5.1575142978557396e-11,2.78382649319634e-11,1.0000000000000155,4.7254773081326938e-13,4.7177634701994224e-13,0.99999999999999789,0,soft,active,0,1
27,29,2.78382649319634e-11,2.0039566551135774e-11,1,68,2.0039566551135774e-11,29,6.3532217418405025e-13,2.0039566551135774e-11,1.532107773982716e-14,0,1,27,2.0039566551135774e-11,6.3236605770195512e-13,2.0039566551135774e-11,1,1,1,1,global_ok+active_ok,0,1,3e-09,27,0,12,0,0.010885675806250106,0.00027894894765643482,2.7845446328854503e-11,2.0049634954841687e-11,2.78382649319634e-11,2.0039566551135774e-11,1.000000000000014,4.3399903610222685e-13,4.3377217671579698e-13,1.0000000000000011,0,soft,active,0,1
28,29,2.0039566551135774e-11,1.4294916149908694e-11,1,69,1.4294916149908694e-11,29,6.3055383203264045e-13,1.4294916149908694e-11,1.532107773982716e-14,0,1,28,1.4294916149908694e-11,6.3055383203264045e-13,1.4294916149908694e-11,1,1,1,1,global_ok+active_ok,0,1,3e-09,28,0,12,0,0.010885675806264317,0.00027894894765679879,2.0049634954841687e-11,1.4308816368519497e-11,2.0039566551135774e-11,1.4294916149908694e-11,1.0000000000000138,8.0651341660059917e-13,8.0632244232673876e-13,0.999999999999997,0,soft,active,0,1
29,29,1.4294916149908694e-11,8.5126566967593361e-12,1,70,8.5126566967593361e-12,29,6.2514020742087367e-13,8.5126566967593361e-12,1.4432899320127035e-14,0,1,29,8.5126566967593361e-12,6.2514020742087367e-13,8.5126566967593361e-12,1,1,1,1,global_ok+active_ok,0,1,3e-09,29,0,12,0,0.010885675806228789,0.00027894894765588866,1.4308816368519497e-11,8.5355799050688867e-12,1.4294916149908694e-11,8.5126566967593361e-12,1.000000000000014,9.2071242098956061e-13,9.2107715300971213e-13,0.999999999999999,0,soft,active,0,1
30,29,8.5126566967593361e-12,4.9584716325478168e-12,1,71,4.9584716325478168e-12,29,6.2585208402577882e-13,4.9584716325478168e-12,1.4432899320127035e-14,0,1,30,4.9584716325478168e-12,6.2514020742087367e-13,4.9584716325478168e-12,1,1,1,1,global_ok+active_ok,0,1,3e-09,30,0,12,0,0.010885675806243,0.00027894894765625284,8.5355799050688867e-12,4.9978126977569718e-12,8.5126566967593361e-12,4.9584716325478168e-12,1.0000000000000167,2.3812455234872947e-13,2.3811305759800807e-13,0.99999999999999734,0,soft,active,0,1
31,29,4.9584716325478168e-12,2.6976361250810419e-12,1,72,2.6976361250810419e-12,29,6.2557297361403327e-13,2.6976361250810419e-12,1.7097434579227411e-14,0,1,31,2.6976361250810419e-12,6.2514020742087367e-13,2.6976361250810419e-12,1,1,1,1,global_ok+active_ok,0,1,3e-09,31,0,12,0,0.010885675806243,0.00027894894765625289,4.9978126977569718e-12,2.7692205056041604e-12,4.9584716325478168e-12,2.6976361250810419e-12,1.0000000000000138,9.5621153575461003e-13,9.5651109759120599e-13,0.99999999999999833,0,soft,active,0,1
32,29,2.6976361250810419e-12,1.5349895715359512e-12,1,73,1.5349895715359512e-12,29,6.2557196715007372e-13,1.5349895715359512e-12,1.4654943925052066e-14,0,1,32,1.5349895715359512e-12,6.2514020742087367e-13,1.5349895715359512e-12,1,1,1,1,global_ok+active_ok,0,1,3e-09,32,0,12,0,0.010885675806200368,0.00027894894765516045,2.7692205056041604e-12,1.6575684814836871e-12,2.6976361250810419e-12,1.5349895715359512e-12,1.0000000000000138,2.9475799033213606e-13,2.9455784849781601e-13,0.99999999999999922,0,soft,active,0,1
33,29,1.5349895715359512e-12,8.0445136840647473e-13,1,74,8.0445136840647473e-13,29,6.2597917393932994e-13,8.0445136840647473e-13,1.6431300764452317e-14,0,1,33,8.0445136840647473e-13,6.2514020742087367e-13,8.0445136840647473e-13,1,1,1,1,global_ok+active_ok,0,1,3e-09,33,0,12,0,0.010885675806257211,0.00027894894765661692,1.6575684814836871e-12,1.0193095360766598e-12,1.5349895715359512e-12,8.0445136840647473e-13,1.0000000000000149,2.3691284616635312e-13,2.3603766959645905e-13,1.0000000000000011,0,converged,converged,0,0
