method,repeat,requested_k,basis_cols,returned_k,pair_index,lambda,relative_eigen_residual
IPT_CUDA_BLOCK_CLUSTER,1,30,53,30,0,-40.190776252600713,5.5811021816917322e-16
IPT_CUDA_BLOCK_CLUSTER,1,30,53,30,1,-39.587783846039748,1.5720190379167404e-13
IPT_CUDA_BLOCK_CLUSTER,1,30,53,30,2,-39.530151400183016,4.9315231681041812e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,53,30,3,-39.530151400182987,5.1432681393833971e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,53,30,4,-39.530151400182973,3.0999826213587132e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,53,30,5,-39.412585414388516,7.7865182418463482e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,53,30,6,-39.412585414388495,6.6127607405139927e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,53,30,7,-39.402524307527699,3.6992009091470473e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,53,30,8,-39.402524307527692,6.8035460088329503e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,53,30,9,-39.402524307527663,6.0986517640837912e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,53,30,10,-39.376663783891672,5.7567228469953631e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,53,30,11,-39.376663783891658,3.4587463992509642e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,53,30,12,-39.376663783891644,5.7975894989645447e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,53,30,13,-39.367701470295451,8.8774575701024172e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,53,30,14,-39.367701470295422,7.5608718495222462e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,53,30,15,-39.364323150450026,3.467721509411796e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,53,30,16,-39.364323150450012,3.0966306200684411e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,53,30,17,-39.364323150449991,3.4145017383631388e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,53,30,18,-39.312786707793265,1.9162691119052981e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,53,30,19,-39.312786707793229,2.743693615319055e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,53,30,20,-39.312786707793194,2.0208812361631884e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,53,30,21,-39.290219883813187,3.7596671964055255e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,53,30,22,-39.290219883813158,4.5612072614370111e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,53,30,23,-39.290219883813123,4.2324593356216651e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,53,30,24,-39.176458439526066,2.2097512335888828e-13
IPT_CUDA_BLOCK_CLUSTER,1,30,53,30,25,-39.059902131173445,1.2069999708786169e-13
IPT_CUDA_BLOCK_CLUSTER,1,30,53,30,26,-39.059902131173445,7.4972221903416136e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,53,30,27,-39.059902131173423,9.7318640801517958e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,53,30,28,-39.023899884567243,3.7001564042012033e-12
IPT_CUDA_BLOCK_CLUSTER,1,30,53,30,29,-39.013014208760289,2.192462051682252e-08
