method,repeat,requested_k,basis_cols,returned_k,pair_index,lambda,relative_eigen_residual
IPT_CUDA_BLOCK_CLUSTER,1,30,36,30,0,-40.190776252600713,5.5774964563403079e-16
IPT_CUDA_BLOCK_CLUSTER,1,30,36,30,1,-39.58778384603977,3.8385005934811423e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,36,30,2,-39.530151400183072,2.1828574539188797e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,36,30,3,-39.530151400183037,9.632079154895204e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,36,30,4,-39.530151400183001,8.5934757040496776e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,36,30,5,-39.41258541438858,2.0113902240935299e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,36,30,6,-39.412585414388552,2.5839364729451183e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,36,30,7,-39.402524307527777,2.164400835241587e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,36,30,8,-39.402524307527756,2.0251146679690098e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,36,30,9,-39.402524307527706,1.9362679736677674e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,36,30,10,-39.376663783891736,2.0573844931346309e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,36,30,11,-39.376663783891715,1.7557714161374342e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,36,30,12,-39.376663783891665,1.5135039118634039e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,36,30,13,-39.367701470295522,1.9718402134277733e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,36,30,14,-39.367701470295437,2.6165632412287822e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,36,30,15,-39.364323150450048,1.3323586768915752e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,36,30,16,-39.364323150450033,7.7984788869958471e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,36,30,17,-39.364323150450005,7.3736206628074416e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,36,30,18,-39.312786707793279,7.7547296838467466e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,36,30,19,-39.312786707793244,8.0012240334870188e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,36,30,20,-39.312786707793208,6.9877753725271508e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,36,30,21,-39.290219883813187,1.4867198289445795e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,36,30,22,-39.290219883813151,1.3884449242884813e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,36,30,23,-39.290219883813151,1.5383050278560117e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,36,30,24,-39.176458439526094,1.1409739158580224e-13
IPT_CUDA_BLOCK_CLUSTER,1,30,36,30,25,-39.059902131173509,1.1591257099992154e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,36,30,26,-39.059902131173494,5.7596407914770842e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,36,30,27,-39.05990213117348,3.0906772024292648e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,36,30,28,-39.023899884567101,1.1006494870231589e-12
IPT_CUDA_BLOCK_CLUSTER,1,30,36,30,29,-39.013013981424685,9.1995984711803495e-06
