method,repeat,requested_k,basis_cols,returned_k,pair_index,lambda,relative_eigen_residual
IPT_CUDA_BLOCK_CLUSTER,1,30,35,30,0,-40.190776252600713,5.5443066832868635e-16
IPT_CUDA_BLOCK_CLUSTER,1,30,35,30,1,-39.587783846039748,4.1137726208266924e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,35,30,2,-39.530151400183037,3.3065320804182104e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,35,30,3,-39.530151400183016,3.6940277937302142e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,35,30,4,-39.530151400183009,2.8482963280080292e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,35,30,5,-39.41258541438858,2.7125351590279812e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,35,30,6,-39.41258541438858,2.9383652264411429e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,35,30,7,-39.40252430752777,3.3381030022695621e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,35,30,8,-39.402524307527678,3.7057977586809331e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,35,30,9,-39.402524307527671,3.9747015173537316e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,35,30,10,-39.376663783891679,4.3934967829649967e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,35,30,11,-39.376663783891665,9.1484613528983887e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,35,30,12,-39.376663783891637,5.5235883156842909e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,35,30,13,-39.367701470295493,5.0799697029473489e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,35,30,14,-39.367701470295458,4.4182268322113536e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,35,30,15,-39.364323150450048,9.1811262693064517e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,35,30,16,-39.364323150450041,2.056792384937663e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,35,30,17,-39.364323150450041,5.2127366316053763e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,35,30,18,-39.312786707793286,1.847232705869606e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,35,30,19,-39.312786707793251,5.3710786194529525e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,35,30,20,-39.312786707793215,5.6881156792565631e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,35,30,21,-39.29021988381313,9.0124813745277056e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,35,30,22,-39.290219883813123,2.2392981935147946e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,35,30,23,-39.290219883813108,2.7507113783317861e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,35,30,24,-39.176458439526051,5.3146633700409327e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,35,30,25,-39.059902131173509,2.5303166833043127e-12
IPT_CUDA_BLOCK_CLUSTER,1,30,35,30,26,-39.059902131173466,3.8837063595054734e-12
IPT_CUDA_BLOCK_CLUSTER,1,30,35,30,27,-39.059902131173459,2.402841240649557e-12
IPT_CUDA_BLOCK_CLUSTER,1,30,35,30,28,-39.023899884567101,4.9927970446965299e-11
IPT_CUDA_BLOCK_CLUSTER,1,30,35,30,29,-39.013003490408018,8.217064395018241e-05
