method,repeat,requested_k,basis_cols,returned_k,pair_index,lambda,relative_eigen_residual
IPT_CUDA_BLOCK_CLUSTER,1,30,33,30,0,-40.190776252600763,7.3711322882926442e-16
IPT_CUDA_BLOCK_CLUSTER,1,30,33,30,1,-39.587783846039734,9.814877987453798e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,33,30,2,-39.530151400183037,7.5091155299141204e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,33,30,3,-39.530151400183023,3.706353507054199e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,33,30,4,-39.530151400183016,5.9472617408043857e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,33,30,5,-39.412585414388559,4.5944620534420043e-13
IPT_CUDA_BLOCK_CLUSTER,1,30,33,30,6,-39.412585414388538,3.0296957381121329e-12
IPT_CUDA_BLOCK_CLUSTER,1,30,33,30,7,-39.402524307527727,6.6169798907072546e-13
IPT_CUDA_BLOCK_CLUSTER,1,30,33,30,8,-39.402524307527727,7.7844649015639273e-12
IPT_CUDA_BLOCK_CLUSTER,1,30,33,30,9,-39.40252430752772,5.538920556025939e-13
IPT_CUDA_BLOCK_CLUSTER,1,30,33,30,10,-39.376663783891672,3.5215422153161244e-13
IPT_CUDA_BLOCK_CLUSTER,1,30,33,30,11,-39.376663783891672,7.725709712867762e-13
IPT_CUDA_BLOCK_CLUSTER,1,30,33,30,12,-39.376663783891651,5.8800709535881527e-13
IPT_CUDA_BLOCK_CLUSTER,1,30,33,30,13,-39.367701470295465,2.7643316835273487e-12
IPT_CUDA_BLOCK_CLUSTER,1,30,33,30,14,-39.367701470295422,5.2073180903238554e-12
IPT_CUDA_BLOCK_CLUSTER,1,30,33,30,15,-39.364323150450048,1.7604106028850443e-12
IPT_CUDA_BLOCK_CLUSTER,1,30,33,30,16,-39.364323150450026,8.9554048185382167e-13
IPT_CUDA_BLOCK_CLUSTER,1,30,33,30,17,-39.364323150449998,7.8168064543748119e-13
IPT_CUDA_BLOCK_CLUSTER,1,30,33,30,18,-39.312786707793258,1.8996801229746372e-11
IPT_CUDA_BLOCK_CLUSTER,1,30,33,30,19,-39.312786707793244,8.6693512785165002e-12
IPT_CUDA_BLOCK_CLUSTER,1,30,33,30,20,-39.312786707793236,8.4744981703437265e-12
IPT_CUDA_BLOCK_CLUSTER,1,30,33,30,21,-39.290219883813158,4.18714369898607e-11
IPT_CUDA_BLOCK_CLUSTER,1,30,33,30,22,-39.290219883813137,1.82197567456273e-11
IPT_CUDA_BLOCK_CLUSTER,1,30,33,30,23,-39.290219883813116,5.0285512540067937e-11
IPT_CUDA_BLOCK_CLUSTER,1,30,33,30,24,-39.176458439526044,6.5800538486518342e-10
IPT_CUDA_BLOCK_CLUSTER,1,30,33,30,25,-39.059902131173509,4.6542818438892662e-11
IPT_CUDA_BLOCK_CLUSTER,1,30,33,30,26,-39.059902131173487,4.9651508843640913e-10
IPT_CUDA_BLOCK_CLUSTER,1,30,33,30,27,-39.059902131173473,5.665232516424057e-10
IPT_CUDA_BLOCK_CLUSTER,1,30,33,30,28,-39.02389988456703,1.1319814989260442e-08
IPT_CUDA_BLOCK_CLUSTER,1,30,33,30,29,-38.982834506359595,0.0054238305251029266
