davidson_step,active_pair_index,residual_before,residual_after,accepted,basis_cols,max_relative_eigen_residual,max_relative_eigen_residual_index,pair_28_residual,pair_29_residual,orthogonality_error,restarted
1,29,0.0012829444131850995,0.00019959761891665955,1,35,0.00019959761891665955,29,5.3040347469784128e-11,0.00019959761891665955,1.354472090042691e-14,0
1,28,2.8375438476039806e-10,5.3040347469784128e-11,1,35,0.00019959761891665955,29,5.3040347469784128e-11,0.00019959761891665955,1.354472090042691e-14,0
2,29,0.00019959761891665955,9.728467492565654e-05,1,37,9.728467492565654e-05,29,2.6367861675135214e-11,9.728467492565654e-05,1.1768364061026659e-14,0
2,28,5.3040347469784128e-11,2.6367861675135214e-11,1,37,9.728467492565654e-05,29,2.6367861675135214e-11,9.728467492565654e-05,1.1768364061026659e-14,0
3,29,9.728467492565654e-05,5.6806272429374081e-05,1,39,5.6806272429374081e-05,29,1.6358403009257416e-11,5.6806272429374081e-05,1.4432899320127035e-14,0
3,28,2.6367861675135214e-11,1.6358403009257416e-11,1,39,5.6806272429374081e-05,29,1.6358403009257416e-11,5.6806272429374081e-05,1.4432899320127035e-14,0
4,29,5.6806272429374081e-05,2.7894221925662869e-05,1,41,2.7894221925662869e-05,29,8.2554722930586891e-12,2.7894221925662869e-05,1.4876988529977098e-14,0
4,28,1.6358403009257416e-11,8.2554722930586891e-12,1,41,2.7894221925662869e-05,29,8.2554722930586891e-12,2.7894221925662869e-05,1.4876988529977098e-14,0
5,29,2.7894221925662869e-05,1.9417207766937559e-05,1,43,1.9417207766937559e-05,29,7.5065575850629568e-12,1.9417207766937559e-05,1.354472090042691e-14,0
5,28,8.2554722930586891e-12,7.5065575850629568e-12,1,43,1.9417207766937559e-05,29,7.5065575850629568e-12,1.9417207766937559e-05,1.354472090042691e-14,0
6,29,1.9417207766937559e-05,1.5201659742882576e-05,1,45,1.5201659742882576e-05,29,6.3821948564005615e-12,1.5201659742882576e-05,1.354472090042691e-14,0
6,28,7.5065575850629568e-12,6.3821948564005615e-12,1,45,1.5201659742882576e-05,29,6.3821948564005615e-12,1.5201659742882576e-05,1.354472090042691e-14,0
7,29,1.5201659742882576e-05,1.0307376826904163e-05,1,47,1.0307376826904163e-05,29,3.876654828835643e-12,1.0307376826904163e-05,1.4210854715202004e-14,0
7,28,6.3821948564005615e-12,3.876654828835643e-12,1,47,1.0307376826904163e-05,29,3.876654828835643e-12,1.0307376826904163e-05,1.4210854715202004e-14,0
8,29,1.0307376826904163e-05,6.5330584648986404e-06,1,49,6.5330584648986404e-06,29,2.0835590558846484e-12,6.5330584648986404e-06,1.532107773982716e-14,0
8,28,3.876654828835643e-12,2.0835590558846484e-12,1,49,6.5330584648986404e-06,29,2.0835590558846484e-12,6.5330584648986404e-06,1.532107773982716e-14,0
