davidson_step,pair_index,residual,selected_by_residual,selected_forced,skipped_converged,skipped_active_tol,skipped_linear_dependent,skipped_locked_old_logic_should_not_happen,correction_norm_before_ortho,correction_norm_after_ortho
1,29,0.0012829444131850995,1,0,0,0,0,0,0.07143535579816411,0.069043552403517908
1,28,2.8375438476039806e-10,1,0,0,0,0,0,1.5649530945954421e-08,7.5947453121606827e-09
2,29,0.00019959761891665955,1,0,0,0,0,0,0.019379471355253659,0.015118882047145964
2,28,5.3040347469784128e-11,1,0,0,0,0,0,4.2234646787150555e-09,1.0665265856769392e-09
3,29,9.728467492565654e-05,1,0,0,0,0,0,0.0087300726260522137,0.0061764668697056073
3,28,2.6367861675135214e-11,1,0,0,0,0,0,2.4098155826190821e-09,2.9370348790679967e-10
4,29,5.6806272429374081e-05,1,0,0,0,0,0,0.0034880362216539347,0.0024018743039040664
4,28,1.6358403009257416e-11,1,0,0,0,0,0,8.3531669728143116e-10,1.8868524282624719e-10
5,29,2.7894221925662869e-05,1,0,0,0,0,0,0.001263213956019851,0.0010261797209807385
5,28,8.2554722930586891e-12,1,0,0,0,0,0,4.4593547609365929e-10,2.0955918959132957e-10
6,29,1.9417207766937559e-05,1,0,0,0,0,0,0.00090959010674111968,0.00066661396954079165
6,28,7.5065575850629568e-12,1,0,0,0,0,0,5.4740390106208036e-10,2.276871446656669e-10
7,29,1.5201659742882576e-05,1,0,0,0,0,0,0.00070678315904835489,0.00055926837036124181
7,28,6.3821948564005615e-12,1,0,0,0,0,0,2.755053535169212e-10,1.6798561992337292e-10
8,29,1.0307376826904163e-05,1,0,0,0,0,0,0.0004258078011724784,0.0003859267724852074
8,28,3.876654828835643e-12,1,0,0,0,0,0,1.5512708119147073e-10,7.8957435326734846e-11
9,29,6.5330584648986404e-06,1,0,0,0,0,0,0.00031667111590817805,0.00024282774056495814
9,28,2.0835590558846484e-12,1,0,0,0,0,0,8.0299263985011473e-11,4.9613105974824112e-11
10,29,4.6626025367224157e-06,1,0,0,0,0,0,0.0002009304035961358,0.00016450417705855117
10,28,1.48512030326719e-12,1,0,0,0,0,0,5.3715577128762161e-11,2.4337487442490466e-11
11,29,3.5921204928010324e-06,1,0,0,0,0,0,0.00014436281243353363,0.00012758823779829398
11,28,9.1077668787018452e-13,1,0,0,0,0,0,3.3246266583092743e-11,1.2706442563127984e-11
12,29,2.5021638371514418e-06,1,0,0,0,0,0,0.00010819848671625165,9.0211628677371603e-05
12,27,7.2690935907951276e-13,1,0,0,0,0,0,3.0151247223007334e-11,2.9967256049046091e-11
13,29,1.9198046684693903e-06,1,0,0,0,0,0,0.00011269536341437507,0.00010103115577943285
13,24,5.1089314042256759e-13,1,0,0,0,0,0,2.0981370449926881e-11,1.9549495338548099e-11
14,29,1.8627464885527193e-06,1,0,0,0,0,0,0.00010683092411405141,7.5650293350854563e-05
14,28,4.486275283092961e-13,1,0,0,0,0,0,2.5144183051102059e-11,7.6795510098214681e-12
15,29,1.2456786611642797e-06,1,0,0,0,0,0,9.5822834739137816e-05,6.3532778468008603e-05
15,27,4.471516063128434e-13,1,0,0,0,0,0,1.7768494194589053e-11,1.7627837358801397e-11
16,29,1.0535534221467692e-06,1,0,0,0,0,0,7.1641342237538033e-05,5.0087413470036533e-05
