method,repeat,requested_k,basis_cols,returned_k,pair_index,lambda,relative_eigen_residual
IPT_CUDA_BLOCK_CLUSTER,1,30,50,30,0,-40.190776252600706,6.9293412917516205e-16
IPT_CUDA_BLOCK_CLUSTER,1,30,50,30,1,-39.587783846039791,6.340805466341333e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,50,30,2,-39.530151400183065,4.5928239525570198e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,50,30,3,-39.530151400183044,7.1863634136350163e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,50,30,4,-39.530151400182987,6.8596601812510292e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,50,30,5,-39.41258541438863,9.620059665870623e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,50,30,6,-39.412585414388595,9.3091591030571851e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,50,30,7,-39.402524307527763,7.7761069191215862e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,50,30,8,-39.402524307527749,4.0410403092737407e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,50,30,9,-39.402524307527656,5.562737370317114e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,50,30,10,-39.376663783891708,8.4318779383828452e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,50,30,11,-39.376663783891644,2.675113964331373e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,50,30,12,-39.376663783891537,6.7650951920124905e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,50,30,13,-39.367701470295515,9.5462683575967347e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,50,30,14,-39.367701470295323,4.1629340731524608e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,50,30,15,-39.364323150450112,5.1945351037701032e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,50,30,16,-39.364323150450055,4.2464243089284858e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,50,30,17,-39.364323150449977,5.300322353828126e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,50,30,18,-39.312786707793435,3.8419735201905054e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,50,30,19,-39.312786707793343,4.5828652537727208e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,50,30,20,-39.312786707793244,5.9898351990805778e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,50,30,21,-39.290219883813307,8.8960358924071392e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,50,30,22,-39.290219883813158,9.1695970610916967e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,50,30,23,-39.290219883813059,7.1673728694078078e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,50,30,24,-39.176458439526051,5.4071064560811714e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,50,30,25,-39.059902131173537,9.2973536756366666e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,50,30,26,-39.059902131173423,6.506414184505092e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,50,30,27,-39.059902131173395,6.8549003947917129e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,50,30,28,-39.0238998845672,5.9194824761452129e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,50,30,29,-39.01301420876073,7.0093328701162875e-09
