method,repeat,requested_k,basis_cols,returned_k,iterations,status,time_total_sec,max_relative_eigen_residual,max_relative_eigen_residual_index,relative_fixed_point_residual
IPT_CUDA_BLOCK_CLUSTER,1,30,50,30,200,failed,19.639632025035098,7.0093328701162875e-09,29,1.0347190498749685
