davidson_step,active_pair_index,residual_before,residual_after,accepted,basis_cols,max_relative_eigen_residual,max_relative_eigen_residual_index,pair_28_residual,pair_29_residual,orthogonality_error,restarted,best_so_far_updated,best_so_far_step,best_so_far_max_residual,pair28_best_residual,pair29_best_residual,relaxed_accept_enabled,accept_global_ok,accept_active_ok,accept_locked_safe,accept_reason,reject_retry_count,retry_alpha,retry_denom_clip,accepted_steps,rejected_steps,min_accepted_steps,early_jump_to_continuation,gap28_29,relative_gap28_29,cluster_residual_fro_before,cluster_residual_fro_after,cluster_residual_max_before,cluster_residual_max_after,ritz_overlap_28_28,ritz_overlap_28_29,ritz_overlap_29_28,ritz_overlap_29_29,ritz_overlap_swap_detected,pair28_lock_state,pair29_lock_state,cluster_hard_locked,cluster_soft_locked_count
6,29,6.6514983863258608e-06,5.494714993433828e-06,1,45,5.494714993433828e-06,29,1.2688404591977011e-12,5.494714993433828e-06,1.7319479184152442e-14,0,1,6,5.494714993433828e-06,1.2688404591977011e-12,5.494714993433828e-06,1,1,1,1,global_ok+active_ok,0,1,3e-09,6,0,12,0,0.010885933040022167,0.0002789555393546716,4.7033196140225884e-06,3.8853502325443508e-06,6.6514983863259303e-06,5.4947149934335459e-06,1.0000000000000144,3.4062944871692283e-13,3.6280675044937873e-13,0.99999983465390019,0,active,active,0,0
6,28,1.7295770673999268e-12,1.2688404591977011e-12,1,45,5.494714993433828e-06,29,1.2688404591977011e-12,5.494714993433828e-06,1.7319479184152442e-14,0,1,6,5.494714993433828e-06,1.2688404591977011e-12,5.494714993433828e-06,1,1,1,1,global_ok+active_ok,0,1,3e-09,6,0,12,0,0.010885933040022167,0.0002789555393546716,4.7033196140225884e-06,3.8853502325443508e-06,6.6514983863259303e-06,5.4947149934335459e-06,1.0000000000000144,3.4062944871692283e-13,3.6280675044937873e-13,0.99999983465390019,0,active,active,0,0
7,29,5.494714993433828e-06,5.5863227257948629e-06,1,47,5.5863227257948629e-06,29,1.0319479521622169e-12,5.5863227257948629e-06,1.5987211554602254e-14,0,0,6,5.494714993433828e-06,1.0319479521622169e-12,5.494714993433828e-06,1,0,1,1,active_ok,0,1,3e-09,7,0,12,0,0.010885846965777546,0.00027895333367443809,3.8853502325443508e-06,3.9501266813061154e-06,5.4947149934335459e-06,5.5863227257948468e-06,1.0000000000000167,1.3456132171906937e-12,1.2030870768964485e-12,0.99999960551548528,0,active,active,0,0
7,28,1.2688404591977011e-12,1.0319479521622169e-12,1,47,5.5863227257948629e-06,29,1.0319479521622169e-12,5.5863227257948629e-06,1.5987211554602254e-14,0,0,6,5.494714993433828e-06,1.0319479521622169e-12,5.494714993433828e-06,1,0,1,1,active_ok,0,1,3e-09,7,0,12,0,0.010885846965777546,0.00027895333367443809,3.8853502325443508e-06,3.9501266813061154e-06,5.4947149934335459e-06,5.5863227257948468e-06,1.0000000000000167,1.3456132171906937e-12,1.2030870768964485e-12,0.99999960551548528,0,active,active,0,0
8,29,5.5863227257948629e-06,4.0198473889917854e-06,1,49,4.0198473889917854e-06,29,8.7299746846603519e-13,4.0198473889917854e-06,1.5099033134902129e-14,0,1,8,4.0198473889917854e-06,8.7299746846603519e-13,4.0198473889917854e-06,1,1,1,1,global_ok+active_ok,0,1,3e-09,8,0,12,0,0.010885772344330746,0.000278951421475836,3.9501266813061154e-06,2.8424613480901051e-06,5.5863227257948468e-06,4.0198473889902505e-06,1.0000000000000153,5.7649368546615948e-13,5.2441537767513356e-13,0.99999982339274152,0,active,active,0,0
8,28,1.0319479521622169e-12,8.7299746846603519e-13,1,49,4.0198473889917854e-06,29,8.7299746846603519e-13,4.0198473889917854e-06,1.5099033134902129e-14,0,1,8,4.0198473889917854e-06,8.7299746846603519e-13,4.0198473889917854e-06,1,1,1,1,global_ok+active_ok,0,1,3e-09,8,0,12,0,0.010885772344330746,0.000278951421475836,3.9501266813061154e-06,2.8424613480901051e-06,5.5863227257948468e-06,4.0198473889902505e-06,1.0000000000000153,5.7649368546615948e-13,5.2441537767513356e-13,0.99999982339274152,0,active,active,0,0
9,29,4.0198473889917854e-06,2.6791838955542698e-06,1,51,2.6791838955542698e-06,29,5.690190833586603e-13,2.6791838955542698e-06,1.5765166949677223e-14,0,1,9,2.6791838955542698e-06,5.690190833586603e-13,2.6791838955542698e-06,1,1,1,1,global_ok+active_ok,0,1,3e-09,9,0,12,0,0.010885723824195281,0.00027895017813174159,2.8424613480901051e-06,1.8944691005942647e-06,4.0198473889902505e-06,2.6791838955571163e-06,1.0000000000000175,1.6775554916345445e-13,7.5431354485045841e-14,0.99999965212696662,0,active,active,0,0
9,28,8.7299746846603519e-13,5.690190833586603e-13,1,51,2.6791838955542698e-06,29,5.690190833586603e-13,2.6791838955542698e-06,1.5765166949677223e-14,0,1,9,2.6791838955542698e-06,5.690190833586603e-13,2.6791838955542698e-06,1,1,1,1,global_ok+active_ok,0,1,3e-09,9,0,12,0,0.010885723824195281,0.00027895017813174159,2.8424613480901051e-06,1.8944691005942647e-06,4.0198473889902505e-06,2.6791838955571163e-06,1.0000000000000175,1.6775554916345445e-13,7.5431354485045841e-14,0.99999965212696662,0,active,active,0,0
10,29,2.6791838955542698e-06,1.8477989225563033e-06,1,35,1.8477989225563033e-06,29,3.1248534666067399e-13,1.8477989225563033e-06,1.5765166949677223e-14,1,1,10,1.8477989225563033e-06,3.1248534666067399e-13,1.8477989225563033e-06,1,1,1,1,global_ok+active_ok,0,1,3e-09,10,0,12,0,0.010885698313572334,0.00027894952441381415,1.8944691005942647e-06,1.3065911484087031e-06,2.6791838955571163e-06,1.8477989225562e-06,1.0000000000000158,6.0558293893450406e-13,5.8227285573127933e-13,0.9999998777814979,0,active,active,0,0
10,28,5.690190833586603e-13,3.1248534666067399e-13,1,35,1.8477989225563033e-06,29,3.1248534666067399e-13,1.8477989225563033e-06,1.5765166949677223e-14,1,1,10,1.8477989225563033e-06,3.1248534666067399e-13,1.8477989225563033e-06,1,1,1,1,global_ok+active_ok,0,1,3e-09,10,0,12,0,0.010885698313572334,0.00027894952441381415,1.8944691005942647e-06,1.3065911484087031e-06,2.6791838955571163e-06,1.8477989225562e-06,1.0000000000000158,6.0558293893450406e-13,5.8227285573127933e-13,0.9999998777814979,0,active,active,0,0
11,29,1.8477989225563033e-06,1.4005125367534349e-06,1,37,1.4005125367534349e-06,29,1.4994102019214954e-13,1.4005125367534349e-06,1.3988810110276972e-14,0,1,11,1.4005125367534349e-06,1.4994102019214954e-13,1.4005125367534349e-06,1,1,1,1,global_ok+active_ok,0,1,3e-09,11,0,12,0,0.010885687872843164,0.00027894925686676762,1.3065911484087031e-06,9.9031191187493482e-07,1.8477989225562e-06,1.4005125367531579e-06,1.0000000000000144,2.1725437891996535e-12,2.1727811748190088e-12,0.99999999581387711,0,active,active,0,0
11,28,3.1248534666067399e-13,1.4994102019214954e-13,1,37,1.4005125367534349e-06,29,1.4994102019214954e-13,1.4005125367534349e-06,1.3988810110276972e-14,0,1,11,1.4005125367534349e-06,1.4994102019214954e-13,1.4005125367534349e-06,1,1,1,1,global_ok+active_ok,0,1,3e-09,11,0,12,0,0.010885687872843164,0.00027894925686676762,1.3065911484087031e-06,9.9031191187493482e-07,1.8477989225562e-06,1.4005125367531579e-06,1.0000000000000144,2.1725437891996535e-12,2.1727811748190088e-12,0.99999999581387711,0,active,active,0,0
12,29,1.4005125367534349e-06,1.1560906202182085e-06,1,39,1.1560906202182085e-06,29,8.5852212867192585e-14,1.1560906202182085e-06,1.5765166949677223e-14,0,1,12,1.1560906202182085e-06,8.5852212867192585e-14,1.1560906202182085e-06,1,1,1,1,global_ok+active_ok,0,1,3e-09,12,0,12,0,0.010885682695352727,0.00027894912419190824,9.9031191187493482e-07,8.1747951722212447e-07,1.4005125367531579e-06,1.1560906202177384e-06,1.000000000000016,5.9876996540824037e-13,5.9942592129350755e-13,0.99999999191977407,0,soft,active,0,1
12,28,1.4994102019214954e-13,8.5852212867192585e-14,1,39,1.1560906202182085e-06,29,8.5852212867192585e-14,1.1560906202182085e-06,1.5765166949677223e-14,0,1,12,1.1560906202182085e-06,8.5852212867192585e-14,1.1560906202182085e-06,1,1,1,1,global_ok+active_ok,0,1,3e-09,12,0,12,0,0.010885682695352727,0.00027894912419190824,9.9031191187493482e-07,8.1747951722212447e-07,1.4005125367531579e-06,1.1560906202177384e-06,1.000000000000016,5.9876996540824037e-13,5.9942592129350755e-13,0.99999999191977407,0,soft,active,0,1
13,29,1.1560906202182085e-06,7.1710863389575562e-07,1,40,7.1710863389575562e-07,29,7.7498034087606044e-14,7.1710863389575562e-07,1.5765166949677223e-14,0,1,13,7.1710863389575562e-07,7.7498034087606044e-14,7.1710863389575562e-07,1,1,1,1,global_ok+active_ok,0,1,3e-09,13,0,12,0,0.010885679274927895,0.00027894903654242058,8.1747951722212447e-07,5.0707237787449094e-07,1.1560906202177384e-06,7.1710863389487862e-07,1.000000000000012,9.4521771096450666e-14,9.6466929486360764e-14,0.99999999677511808,0,soft,active,0,1
14,29,7.1710863389575562e-07,4.110143269209552e-07,1,41,4.110143269209552e-07,29,7.3652886987539353e-14,4.110143269209552e-07,1.4876988529977098e-14,0,1,14,4.110143269209552e-07,7.3652886987539353e-14,4.110143269209552e-07,1,1,1,1,global_ok+active_ok,0,1,3e-09,14,0,12,0,0.010885677281152084,0.00027894898545127337,5.0707237787449094e-07,2.9063101773090366e-07,7.1710863389487862e-07,4.1101432692133393e-07,1.0000000000000147,1.4333431423954984e-12,1.4304045608453068e-12,0.99999999918897287,0,soft,active,0,1
15,29,4.110143269209552e-07,2.8635373427905454e-07,1,42,2.8635373427905454e-07,29,7.3785806687826281e-14,2.8635373427905454e-07,1.4210854715202004e-14,0,1,15,2.8635373427905454e-07,7.3652886987539353e-14,2.8635373427905454e-07,1,1,1,1,global_ok+active_ok,0,1,3e-09,15,0,12,0,0.010885676635083996,0.00027894896889557065,2.9063101773090366e-07,2.0248266732337678e-07,4.1101432692133393e-07,2.8635373427419029e-07,1.0000000000000133,1.0559290274632517e-12,1.0578701397395373e-12,0.99999999959192398,0,soft,active,0,1
16,29,2.8635373427905454e-07,2.6249155449917604e-07,1,43,2.6249155449917604e-07,29,7.3822850334540056e-14,2.6249155449917604e-07,1.5099033134902129e-14,0,1,16,2.6249155449917604e-07,7.3652886987539353e-14,2.6249155449917604e-07,1,1,1,1,global_ok+active_ok,0,1,3e-09,16,0,12,0,0.010885676363358243,0.0002789489619325107,2.0248266732337678e-07,1.8560955818877706e-07,2.8635373427419029e-07,2.6249155449663711e-07,1.0000000000000144,3.8406773408200808e-13,3.8255536192384082e-13,0.99999999969790343,0,soft,active,0,1
17,29,2.6249155449917604e-07,2.3154707658726079e-07,1,44,2.3154707658726079e-07,29,7.415776919164939e-14,2.3154707658726079e-07,1.6320278461989801e-14,0,1,17,2.3154707658726079e-07,7.3652886987539353e-14,2.3154707658726079e-07,1,1,1,1,global_ok+active_ok,0,1,3e-09,17,0,12,0,0.010885676207514905,0.00027894895793897516,1.8560955818877706e-07,1.6372850801707302e-07,2.6249155449663711e-07,2.3154707658484569e-07,1.0000000000000151,7.6849880782519122e-13,7.7059197477307199e-13,0.99999999954802732,0,soft,active,0,1
18,29,2.3154707658726079e-07,2.2143159257907865e-07,1,45,2.2143159257907865e-07,29,7.3975522461392124e-14,2.2143159257907865e-07,1.4210854715202004e-14,0,1,18,2.2143159257907865e-07,7.3652886987539353e-14,2.2143159257907865e-07,1,1,1,1,global_ok+active_ok,0,1,3e-09,18,0,12,0,0.010885676054989801,0.00027894895403047002,1.6372850801707302e-07,1.565757806805468e-07,2.3154707658484569e-07,2.2143159257757273e-07,1.0000000000000155,1.409142128157426e-12,1.4071819762254337e-12,0.99999999957355545,0,soft,active,0,1
19,29,2.2143159257907865e-07,1.5014853382980261e-07,1,46,1.5014853382980261e-07,29,7.0926358906264757e-14,1.5014853382980261e-07,1.6431300764452317e-14,0,1,19,1.5014853382980261e-07,7.0926358906264757e-14,1.5014853382980261e-07,1,1,1,1,global_ok+active_ok,0,1,3e-09,19,0,12,0,0.010885675935526251,0.00027894895096917824,1.565757806805468e-07,1.0617104645689312e-07,2.2143159257757273e-07,1.5014853383066597e-07,1.000000000000016,5.5279672176858565e-14,5.722126141406009e-14,0.99999999971741804,0,soft,active,0,1
20,29,1.5014853382980261e-07,8.3176602307030282e-08,1,47,8.3176602307030282e-08,29,7.0622213992640002e-14,8.3176602307030282e-08,1.6209256159527285e-14,0,1,20,8.3176602307030282e-08,7.0622213992640002e-14,8.3176602307030282e-08,1,1,1,1,global_ok+active_ok,0,1,3e-09,20,0,12,0,0.010885675853970156,0.00027894894887927713,1.0617104645689312e-07,5.88147395282106e-08,1.5014853383066597e-07,8.3176602308206718e-08,1.0000000000000171,4.9140306988240436e-13,4.8881731658703276e-13,0.99999999994766708,0,soft,active,0,1
21,29,8.3176602307030282e-08,5.5950241563373269e-08,1,48,5.5950241563373269e-08,29,7.1962544372368032e-14,5.5950241563373269e-08,1.4432899320127035e-14,0,1,21,5.5950241563373269e-08,7.0622213992640002e-14,5.5950241563373269e-08,1,1,1,1,global_ok+active_ok,0,1,3e-09,21,0,12,0,0.01088567582518607,0.00027894894814167569,5.88147395282106e-08,3.9562795216479419e-08,8.3176602308206718e-08,5.5950241560488334e-08,1.000000000000016,2.2327966609453361e-13,2.2589508554613385e-13,0.9999999999860828,0,soft,active,0,1
22,29,5.5950241563373269e-08,4.0060512933592078e-08,1,49,4.0060512933592078e-08,29,7.263026611393463e-14,4.0060512933592078e-08,1.5765166949677223e-14,0,1,22,4.0060512933592078e-08,7.0622213992640002e-14,4.0060512933592078e-08,1,1,1,1,global_ok+active_ok,0,1,3e-09,22,0,12,0,0.010885675815217155,0.00027894894788621922,3.9562795216479419e-08,2.8327060354449482e-08,5.5950241560488334e-08,4.0060512935357811e-08,1.000000000000016,9.0130245558713238e-13,9.0367790987611984e-13,0.99999999999115363,0,soft,active,0,1
23,29,4.0060512933592078e-08,2.3668803590943598e-08,1,50,2.3668803590943598e-08,29,6.872345288803581e-14,2.3668803590943598e-08,1.5765166949677223e-14,0,1,23,2.3668803590943598e-08,6.872345288803581e-14,2.3668803590943598e-08,1,1,1,1,global_ok+active_ok,0,1,3e-09,23,0,12,0,0.010885675810328621,0.00027894894776094882,2.8327060354449482e-08,1.6736371521584384e-08,4.0060512935357811e-08,2.3668803590639755e-08,1.0000000000000182,1.2548592150146869e-12,1.2568730822824366e-12,0.99999999999645284,0,soft,active,0,1
24,29,2.3668803590943598e-08,1.5998170762576139e-08,1,51,1.5998170762576139e-08,29,6.8554527021159895e-14,1.5998170762576139e-08,1.7985612998927536e-14,0,1,24,1.5998170762576139e-08,6.8554527021159895e-14,1.5998170762576139e-08,1,1,1,1,global_ok+active_ok,0,1,3e-09,24,0,12,0,0.010885675807969619,0.00027894894770049832,1.6736371521584384e-08,1.1312415031531308e-08,2.3668803590639755e-08,1.5998170760637135e-08,1.0000000000000173,4.7809449228584064e-14,4.9414084764632498e-14,0.99999999999858047,0,soft,active,0,1
25,29,1.5998170762576139e-08,1.07859559667684e-08,1,52,1.07859559667684e-08,29,6.6959184061846816e-14,1.07859559667684e-08,1.8207657603852567e-14,0,1,25,1.07859559667684e-08,6.6959184061846816e-14,1.07859559667684e-08,1,1,1,1,global_ok+active_ok,0,1,3e-09,25,0,12,0,0.010885675807003281,0.00027894894767573563,1.1312415031531308e-08,7.6268226053630643e-09,1.5998170760637135e-08,1.0785955966110259e-08,1.0000000000000167,2.2365430964215333e-12,2.2356457771505182e-12,0.9999999999991448,0,soft,active,0,1
26,29,1.07859559667684e-08,5.2393784181791721e-09,1,53,5.2393784181791721e-09,29,6.5994191948504202e-14,5.2393784181791721e-09,1.7541523789077473e-14,0,1,26,5.2393784181791721e-09,6.5994191948504202e-14,5.2393784181791721e-09,1,1,1,1,global_ok+active_ok,0,1,3e-09,26,0,12,0,0.01088567580649169,0.00027894894766262627,7.6268226053630643e-09,3.7048000093572316e-09,1.0785955966110259e-08,5.2393784186973404e-09,1.0000000000000175,2.4398839980530594e-12,2.4415830147949616e-12,0.99999999999984901,0,soft,active,0,1
27,29,5.2393784181791721e-09,2.4415942295982893e-09,1,54,2.4415942295982893e-09,29,6.5956039992710279e-14,2.4415942295982893e-09,1.7763568394002505e-14,0,1,27,2.4415942295982893e-09,6.5956039992710279e-14,2.4415942295982893e-09,1,1,1,1,global_ok+active_ok,0,1,3e-09,27,0,12,0,0.010885675806406425,0.000278948947660441,3.7048000093572316e-09,1.7264678363603427e-09,5.2393784186973404e-09,2.4415942282906384e-09,1.0000000000000173,7.6796110304940963e-13,7.6549288996439476e-13,0.99999999999997835,0,soft,active,0,1
28,29,2.4415942295982893e-09,1.1228977962013956e-09,1,35,1.1228977962013956e-09,29,6.6073006591657194e-14,1.1228977962013956e-09,1.7541523789077473e-14,1,1,28,1.1228977962013956e-09,6.5956039992710279e-14,1.1228977962013956e-09,1,1,1,1,global_ok+active_ok,0,1,3e-09,28,0,12,0,0.010885675806378003,0.00027894894765971253,1.7264678363603427e-09,7.9400864799164788e-10,2.4415942282906384e-09,1.1228977966860843e-09,1.0000000000000178,4.0584804423605497e-14,4.2833075210897224e-14,0.99999999999997868,0,soft,active,0,1
29,29,1.1228977962013956e-09,5.5865559350140292e-10,1,36,5.5865559350140292e-10,29,6.6174973245605688e-14,5.5865559350140292e-10,1.3766765505351941e-14,0,1,29,5.5865559350140292e-10,6.5956039992710279e-14,5.5865559350140292e-10,1,1,1,1,global_ok+active_ok,0,1,3e-09,29,0,12,0,0.010885675806328265,0.00027894894765843832,7.9400864799164788e-10,3.9502916142839907e-10,1.1228977966860843e-09,5.5865559370333425e-10,1.0000000000000149,6.3976107326653283e-12,6.3971343692518657e-12,0.99999999999999789,0,soft,active,0,1
30,29,5.5865559350140292e-10,2.9753910168811181e-10,1,37,2.9753910168811181e-10,29,6.6327111914058624e-14,2.9753910168811181e-10,1.5543122344752192e-14,0,1,30,2.9753910168811181e-10,6.5956039992710279e-14,2.9753910168811181e-10,1,1,1,1,global_ok+active_ok,0,1,3e-09,30,0,12,0,0.010885675806157735,0.00027894894765406866,3.9502916142839907e-10,2.103919236853958e-10,5.5865559370333425e-10,2.9753910449452568e-10,1.0000000000000118,3.823475584719248e-13,3.8117718402948749e-13,0.99999999999999933,0,soft,active,0,1
31,29,2.9753910168811181e-10,1.7547653594537831e-10,1,38,1.7547653594537831e-10,29,6.6264335228823313e-14,1.7547653594537831e-10,1.354472090042691e-14,0,1,31,1.7547653594537831e-10,6.5956039992710279e-14,1.7547653594537831e-10,1,1,1,1,global_ok+active_ok,0,1,3e-09,31,0,12,0,0.010885675806136419,0.00027894894765352239,2.103919236853958e-10,1.2408065876781529e-10,2.9753910449452568e-10,1.7547653794070046e-10,1.0000000000000122,6.9033885952584759e-13,6.8956386558600725e-13,1.0000000000000009,0,soft,active,0,1
32,29,1.7547653594537831e-10,1.274597618841875e-10,1,39,1.274597618841875e-10,29,6.6798140831605211e-14,1.274597618841875e-10,1.3988810110276972e-14,0,1,32,1.274597618841875e-10,6.5956039992710279e-14,1.274597618841875e-10,1,1,1,1,global_ok+active_ok,0,1,3e-09,32,0,12,0,0.010885675806164841,0.00027894894765425054,1.2408065876781529e-10,9.0127677092870979e-11,1.7547653794070046e-10,1.2745976577527229e-10,1.000000000000014,7.5451798332059246e-13,7.5571635216966471e-13,0.99999999999999556,0,soft,active,0,1
33,29,1.274597618841875e-10,1.0125738597991968e-10,1,40,1.0125738597991968e-10,29,6.7615535506838937e-14,1.0125738597991968e-10,1.4210854715202004e-14,0,1,33,1.0125738597991968e-10,6.5956039992710279e-14,1.0125738597991968e-10,1,1,1,1,global_ok+active_ok,0,1,3e-09,33,0,12,0,0.010885675806136419,0.00027894894765352233,9.0127677092870979e-11,7.1599800656497933e-11,1.2745976577527229e-10,1.0125738657974837e-10,1.000000000000014,1.0369161964465418e-12,1.0377778952229666e-12,1.0000000000000036,0,soft,active,0,1
34,29,1.0125738597991968e-10,6.8143021953733678e-11,1,41,6.8143021953733678e-11,29,6.5949179207239618e-14,6.8143021953733678e-11,1.3655743202889425e-14,0,1,34,6.8143021953733678e-11,6.5949179207239618e-14,6.8143021953733678e-11,1,1,1,1,global_ok+active_ok,0,1,3e-09,34,0,12,0,0.010885675806107997,0.00027894894765279429,7.1599800656497933e-11,4.8184415994483951e-11,1.0125738657974837e-10,6.814302262789707e-11,1.000000000000014,8.4686718406690137e-13,8.45805408790319e-13,0.999999999999999,0,soft,active,0,1
35,29,6.8143021953733678e-11,3.639186792208881e-11,1,42,3.639186792208881e-11,29,6.5057881169409797e-14,3.639186792208881e-11,1.6875389974302379e-14,0,1,35,3.639186792208881e-11,6.5057881169409797e-14,3.639186792208881e-11,1,1,1,1,global_ok+active_ok,0,1,3e-09,35,0,12,0,0.010885675806136419,0.00027894894765352255,4.8184415994483951e-11,2.5732978690913119e-11,6.814302262789707e-11,3.6391869312387617e-11,1.0000000000000135,1.958622187783965e-13,1.9753350831509628e-13,1.0000000000000071,0,soft,active,0,1
