method,repeat,requested_k,basis_cols,returned_k,pair_index,lambda,relative_eigen_residual
IPT_CUDA_BLOCK_CLUSTER,1,30,38,30,0,-40.190776252600706,6.9509084383986562e-16
IPT_CUDA_BLOCK_CLUSTER,1,30,38,30,1,-39.58778384603977,3.4257717245570389e-13
IPT_CUDA_BLOCK_CLUSTER,1,30,38,30,2,-39.530151400183044,1.1681745209973714e-13
IPT_CUDA_BLOCK_CLUSTER,1,30,38,30,3,-39.53015140018303,2.9773646620694979e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,38,30,4,-39.530151400183016,4.0494066664153172e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,38,30,5,-39.412585414388573,1.830313316984813e-13
IPT_CUDA_BLOCK_CLUSTER,1,30,38,30,6,-39.412585414388552,1.7354191111766094e-13
IPT_CUDA_BLOCK_CLUSTER,1,30,38,30,7,-39.402524307527756,1.2584558812767735e-13
IPT_CUDA_BLOCK_CLUSTER,1,30,38,30,8,-39.402524307527749,1.0031286814492571e-13
IPT_CUDA_BLOCK_CLUSTER,1,30,38,30,9,-39.402524307527742,5.5491746684585396e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,38,30,10,-39.376663783891722,9.5270800742813316e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,38,30,11,-39.376663783891679,1.4754864323040296e-13
IPT_CUDA_BLOCK_CLUSTER,1,30,38,30,12,-39.376663783891672,4.1717317313104164e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,38,30,13,-39.367701470295479,1.7956808872652971e-13
IPT_CUDA_BLOCK_CLUSTER,1,30,38,30,14,-39.367701470295422,1.4813513046011971e-13
IPT_CUDA_BLOCK_CLUSTER,1,30,38,30,15,-39.364323150450048,2.4472839111080263e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,38,30,16,-39.364323150450033,5.1876110728061592e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,38,30,17,-39.364323150449984,3.3507628210960344e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,38,30,18,-39.312786707793208,9.4854965878974787e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,38,30,19,-39.312786707793187,4.2316479471192348e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,38,30,20,-39.312786707793173,6.8494247880248717e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,38,30,21,-39.290219883813144,2.0262466716884006e-13
IPT_CUDA_BLOCK_CLUSTER,1,30,38,30,22,-39.290219883813123,1.1245008981788977e-13
IPT_CUDA_BLOCK_CLUSTER,1,30,38,30,23,-39.290219883813108,7.558069921661618e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,38,30,24,-39.176458439526165,9.136451799280332e-13
IPT_CUDA_BLOCK_CLUSTER,1,30,38,30,25,-39.059902131173516,1.3530880438347374e-13
IPT_CUDA_BLOCK_CLUSTER,1,30,38,30,26,-39.059902131173466,1.5959992690098757e-13
IPT_CUDA_BLOCK_CLUSTER,1,30,38,30,27,-39.059902131173452,1.2366440567308832e-13
IPT_CUDA_BLOCK_CLUSTER,1,30,38,30,28,-39.023899884567143,8.4339113422987338e-11
IPT_CUDA_BLOCK_CLUSTER,1,30,38,30,29,-39.01301341582203,1.1935554933392709e-05
