method,repeat,requested_k,basis_cols,returned_k,pair_index,lambda,relative_eigen_residual
IPT_CUDA_BLOCK_CLUSTER,1,30,44,30,0,-40.190776252600706,8.5054497455473437e-16
IPT_CUDA_BLOCK_CLUSTER,1,30,44,30,1,-39.58778384603972,2.214190381187827e-13
IPT_CUDA_BLOCK_CLUSTER,1,30,44,30,2,-39.530151400183151,4.5883298731896289e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,44,30,3,-39.530151400183051,2.3657647096046271e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,44,30,4,-39.530151400183016,2.8774663087546988e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,44,30,5,-39.412585414388545,5.4741421771705647e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,44,30,6,-39.412585414388509,6.6176828790345243e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,44,30,7,-39.402524307527798,9.7990149227453842e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,44,30,8,-39.40252430752777,3.0449006786349375e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,44,30,9,-39.402524307527656,1.6936052972453211e-13
IPT_CUDA_BLOCK_CLUSTER,1,30,44,30,10,-39.376663783891708,1.6379497402760122e-13
IPT_CUDA_BLOCK_CLUSTER,1,30,44,30,11,-39.376663783891658,5.4024208739377616e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,44,30,12,-39.376663783891644,4.8629998571182839e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,44,30,13,-39.367701470295586,2.8725885128380927e-13
IPT_CUDA_BLOCK_CLUSTER,1,30,44,30,14,-39.367701470295422,1.7660644234726666e-13
IPT_CUDA_BLOCK_CLUSTER,1,30,44,30,15,-39.364323150450154,2.03289538323638e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,44,30,16,-39.364323150450033,3.2325269269576881e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,44,30,17,-39.364323150449977,1.5606197115730599e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,44,30,18,-39.312786707793222,2.9117131199616145e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,44,30,19,-39.312786707793101,1.9740777517020168e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,44,30,20,-39.312786707793052,4.4626112148131683e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,44,30,21,-39.290219883813421,6.327920571348601e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,44,30,22,-39.290219883813208,5.781788098107612e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,44,30,23,-39.290219883813016,7.5077240548494898e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,44,30,24,-39.176458439525774,3.9521483243194477e-13
IPT_CUDA_BLOCK_CLUSTER,1,30,44,30,25,-39.059902131173587,6.8799482051240138e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,44,30,26,-39.05990213117348,1.0097438978293252e-13
IPT_CUDA_BLOCK_CLUSTER,1,30,44,30,27,-39.059902131173452,4.7582511360072411e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,44,30,28,-39.023899884567101,5.6253736479898598e-12
IPT_CUDA_BLOCK_CLUSTER,1,30,44,30,29,-39.013014208760815,1.7295156774305323e-10
