method,repeat,requested_k,basis_cols,returned_k,pair_index,lambda,relative_eigen_residual
IPT_CUDA_BLOCK_CLUSTER,1,30,35,30,0,-40.190776252600713,5.8111398878762222e-16
IPT_CUDA_BLOCK_CLUSTER,1,30,35,30,1,-39.587783846039748,5.2455312365400349e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,35,30,2,-39.530151400183044,1.3144029533905275e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,35,30,3,-39.530151400183037,1.7768244424136926e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,35,30,4,-39.530151400183023,2.6528570393637313e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,35,30,5,-39.41258541438858,3.032000509926427e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,35,30,6,-39.412585414388573,1.6534231188431915e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,35,30,7,-39.402524307527756,1.8251378393574257e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,35,30,8,-39.402524307527749,4.3007772116815534e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,35,30,9,-39.402524307527713,1.9743821272291585e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,35,30,10,-39.376663783891715,1.9862873010887294e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,35,30,11,-39.376663783891701,1.7723512807808433e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,35,30,12,-39.376663783891694,1.6224541455195546e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,35,30,13,-39.367701470295493,4.5009466404595812e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,35,30,14,-39.367701470295479,4.6647064982334375e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,35,30,15,-39.364323150450083,2.0113999638913238e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,35,30,16,-39.364323150450026,3.2570057851137702e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,35,30,17,-39.364323150450012,1.5183384351571407e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,35,30,18,-39.312786707793272,1.1025985468602438e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,35,30,19,-39.312786707793251,6.9645137304751151e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,35,30,20,-39.31278670779313,3.3497521362148132e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,35,30,21,-39.290219883813151,1.0777156378905313e-13
IPT_CUDA_BLOCK_CLUSTER,1,30,35,30,22,-39.290219883813144,1.8315147110363449e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,35,30,23,-39.290219883813101,5.9635238017614883e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,35,30,24,-39.176458439526023,1.4967288454588263e-13
IPT_CUDA_BLOCK_CLUSTER,1,30,35,30,25,-39.059902131173452,6.9652470415194426e-13
IPT_CUDA_BLOCK_CLUSTER,1,30,35,30,26,-39.059902131173438,6.2605477912117151e-13
IPT_CUDA_BLOCK_CLUSTER,1,30,35,30,27,-39.059902131173381,1.3640951322162821e-12
IPT_CUDA_BLOCK_CLUSTER,1,30,35,30,28,-39.023899884567193,6.7627651433749109e-11
IPT_CUDA_BLOCK_CLUSTER,1,30,35,30,29,-39.013007480848422,5.7093062241602291e-05
