davidson_step,active_pair_index,residual_before,residual_after,accepted,basis_cols,max_relative_eigen_residual,max_relative_eigen_residual_index,pair_28_residual,pair_29_residual,orthogonality_error
1,29,0.0014384275083384932,0.00014184405416950476,1,34,0.00014184405416950476,29,3.8496576218375828e-11,0.00014184405416950476,1.4432899320127035e-14
2,29,0.00014184405416950476,6.9357486595677265e-05,1,35,6.9357486595677265e-05,29,3.3428808278267033e-11,6.9357486595677265e-05,1.3988810110276972e-14
3,29,6.9357486595677265e-05,4.6161969494222181e-05,1,36,4.6161969494222181e-05,29,3.2375484751522751e-11,4.6161969494222181e-05,1.354472090042691e-14
4,29,4.6161969494222181e-05,3.5428835168238793e-05,1,37,3.5428835168238793e-05,29,2.9423227037564341e-11,3.5428835168238793e-05,1.6653345369377348e-14
5,29,3.5428835168238793e-05,2.4640793352025741e-05,1,38,2.4640793352025741e-05,29,2.6440686248212716e-11,2.4640793352025741e-05,1.2656542480726785e-14
