method,repeat,requested_k,basis_cols,returned_k,pair_index,lambda,relative_eigen_residual
IPT_CUDA_BLOCK_CLUSTER,1,30,73,30,0,-40.190776252600656,1.7779617481531882e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,73,30,1,-39.587783846039713,4.3549548851834048e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,73,30,2,-39.530151400183072,6.0460042527666197e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,73,30,3,-39.53015140018303,7.0644232996123789e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,73,30,4,-39.530151400183009,7.7668859111249774e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,73,30,5,-39.412585414388509,3.2020422286464167e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,73,30,6,-39.412585414388481,3.2114140031024613e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,73,30,7,-39.402524307527763,3.148596854754888e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,73,30,8,-39.402524307527756,2.9924552795852913e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,73,30,9,-39.402524307527706,2.8725920973442521e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,73,30,10,-39.376663783891694,2.877298181899921e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,73,30,11,-39.376663783891644,3.6260685350799594e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,73,30,12,-39.376663783891637,3.0921471556603575e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,73,30,13,-39.367701470295444,2.729620445386496e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,73,30,14,-39.367701470295408,3.2388857738512777e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,73,30,15,-39.364323150450062,6.0688840153988767e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,73,30,16,-39.364323150450012,7.5435601558236408e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,73,30,17,-39.364323150449998,7.6815053098815373e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,73,30,18,-39.312786707793244,3.6400934003543174e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,73,30,19,-39.312786707793236,3.1934044340741768e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,73,30,20,-39.312786707793194,3.3248903184133469e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,73,30,21,-39.290219883813172,3.232355453984958e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,73,30,22,-39.290219883813172,3.6357604034619079e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,73,30,23,-39.290219883813073,3.467681708282358e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,73,30,24,-39.176458439525994,5.5792861537241034e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,73,30,25,-39.059902131173509,2.6810474205411486e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,73,30,26,-39.059902131173502,4.3236868729091012e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,73,30,27,-39.059902131173502,3.8577155963968556e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,73,30,28,-39.023899884567122,3.5411896652627055e-13
IPT_CUDA_BLOCK_CLUSTER,1,30,73,30,29,-39.013014208761021,8.249662769139736e-13
