davidson_step,active_pairs,accepted_corrections,rejected_corrections,correction_norm_before_ortho,correction_norm_after_ortho,residual_before_global,residual_after_global,pair_28_before,pair_28_after,pair_29_before,pair_29_after,accepted,reject_reason,basis_cols_before,basis_cols_after,orthogonality_error_before,orthogonality_error_after,best_so_far_updated,best_so_far_step,best_so_far_max_residual,pair28_best_residual,pair29_best_residual,relaxed_accept_enabled,accept_global_ok,accept_active_ok,accept_locked_safe,accept_reason,reject_retry_count,retry_alpha,retry_denom_clip,accepted_steps,rejected_steps,min_accepted_steps,early_jump_to_continuation,gap28_29,relative_gap28_29,cluster_residual_fro_before,cluster_residual_fro_after,cluster_residual_max_before,cluster_residual_max_after,ritz_overlap_28_28,ritz_overlap_28_29,ritz_overlap_29_28,ritz_overlap_29_29,ritz_overlap_swap_detected,pair28_lock_state,pair29_lock_state,cluster_hard_locked,cluster_soft_locked_count
31,29,1,0,3.0586432445112973e-10,2.7118379185095716e-10,8.6617940793670854e-12,3.8673879983418032e-12,3.564429480588011e-13,3.5732075012667048e-13,8.6617940793670854e-12,3.8673879983418032e-12,1,none,70,71,1.5543122344752192e-14,1.4654943925052066e-14,1,31,3.8673879983418032e-12,3.5598981767357092e-13,3.8673879983418032e-12,1,1,1,1,global_ok+active_ok,0,1,3e-09,31,0,12,0,0.010885675806157735,0.00027894894765406844,8.6691249990168875e-12,3.8838599418863323e-12,8.6617940793670854e-12,3.8673879983418032e-12,1.0000000000000147,8.2753520461831433e-14,8.2331666937855934e-14,1.0000000000000051,0,soft,active,0,1
32,29,1,0,1.3183544999015374e-10,1.185242695430611e-10,3.8673879983418032e-12,1.8035328453841415e-12,3.5732075012667048e-13,3.5633419044565802e-13,3.8673879983418032e-12,1.8035328453841415e-12,1,none,71,72,1.4654943925052066e-14,1.4654943925052066e-14,1,32,1.8035328453841415e-12,3.5598981767357092e-13,1.8035328453841415e-12,1,1,1,1,global_ok+active_ok,0,1,3e-09,32,0,12,0,0.010885675806164841,0.00027894894765425054,3.8838599418863323e-12,1.8383973399839273e-12,3.8673879983418032e-12,1.8035328453841415e-12,1.0000000000000133,8.7206772378576766e-13,8.7261984509457258e-13,1.0000000000000082,0,soft,active,0,1
33,29,1,0,5.9959875105690603e-11,5.4121881067540237e-11,1.8035328453841415e-12,8.249662769139736e-13,3.5633419044565802e-13,3.5411896652627055e-13,1.8035328453841415e-12,8.249662769139736e-13,1,none,72,73,1.4654943925052066e-14,1.6653345369377348e-14,1,33,8.249662769139736e-13,3.5411896652627055e-13,8.249662769139736e-13,1,1,1,1,global_ok+active_ok,0,1,3e-09,33,0,12,0,0.010885675806207473,0.00027894894765534276,1.8383973399839273e-12,8.9775809687183377e-13,1.8035328453841415e-12,8.249662769139736e-13,1.0000000000000171,1.1306782998537998e-13,1.1309961519123493e-13,1.0000000000000078,0,converged,converged,0,0
34,none,0,30,,,8.249662769139736e-13,8.249662769139736e-13,3.5411896652627055e-13,3.5411896652627055e-13,8.249662769139736e-13,8.249662769139736e-13,0,no_valid_correction,73,73,1.6653345369377348e-14,1.6653345369377348e-14,0,33,8.249662769139736e-13,3.5411896652627055e-13,8.249662769139736e-13,1,0,0,1,no_valid_correction,0,1,3e-09,33,1,12,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,inactive,inactive,0,0
