davidson_step,active_pair_index,residual_before,residual_after,accepted,basis_cols,max_relative_eigen_residual,max_relative_eigen_residual_index,pair_28_residual,pair_29_residual,orthogonality_error,restarted,best_so_far_updated,best_so_far_step,best_so_far_max_residual,pair28_best_residual,pair29_best_residual,relaxed_accept_enabled,accept_global_ok,accept_active_ok,accept_locked_safe,accept_reason,reject_retry_count,retry_alpha,retry_denom_clip,accepted_steps,rejected_steps,min_accepted_steps,early_jump_to_continuation,gap28_29,relative_gap28_29,cluster_residual_fro_before,cluster_residual_fro_after,cluster_residual_max_before,cluster_residual_max_after,ritz_overlap_28_28,ritz_overlap_28_29,ritz_overlap_29_28,ritz_overlap_29_29,ritz_overlap_swap_detected,pair28_lock_state,pair29_lock_state,cluster_hard_locked,cluster_soft_locked_count
6,29,7.6434602481614999e-06,6.8621318391954883e-06,1,45,6.8621318391954883e-06,29,1.0045299620286655e-12,6.8621318391954883e-06,1.4876988529977098e-14,0,1,6,6.8621318391954883e-06,1.0045299620286655e-12,6.8621318391954883e-06,1,1,1,1,global_ok+active_ok,0,1,3e-09,6,0,12,0,0.010885959239224974,0.00027895621071768046,7.6434602481616659e-06,6.862131839195562e-06,7.6434602481614999e-06,6.8621318391954883e-06,1.0000000000000173,1.2983442792973547e-12,9.9845393085785914e-13,0.99999740311592455,0,active,active,0,0
6,28,1.5929308763310447e-12,1.0045299620286655e-12,1,45,6.8621318391954883e-06,29,1.0045299620286655e-12,6.8621318391954883e-06,1.4876988529977098e-14,0,1,6,6.8621318391954883e-06,1.0045299620286655e-12,6.8621318391954883e-06,1,1,1,1,global_ok+active_ok,0,1,3e-09,6,0,12,0,0.010885959239224974,0.00027895621071768046,7.6434602481616659e-06,6.862131839195562e-06,7.6434602481614999e-06,6.8621318391954883e-06,1.0000000000000173,1.2983442792973547e-12,9.9845393085785914e-13,0.99999740311592455,0,active,active,0,0
7,29,6.8621318391954883e-06,5.3982641580333225e-06,1,47,5.3982641580333225e-06,29,6.2891475863788626e-13,5.3982641580333225e-06,1.7097434579227411e-14,0,1,7,5.3982641580333225e-06,6.2891475863788626e-13,5.3982641580333225e-06,1,1,1,1,global_ok+active_ok,0,1,3e-09,7,0,12,0,0.010885834022225538,0.00027895300199175059,6.862131839195562e-06,5.398264158033359e-06,6.8621318391954883e-06,5.3982641580333225e-06,1.0000000000000107,4.4947569904972327e-13,5.8786545472571939e-13,0.99999684648090514,0,soft,active,0,1
7,28,1.0045299620286655e-12,6.2891475863788626e-13,1,47,5.3982641580333225e-06,29,6.2891475863788626e-13,5.3982641580333225e-06,1.7097434579227411e-14,0,1,7,5.3982641580333225e-06,6.2891475863788626e-13,5.3982641580333225e-06,1,1,1,1,global_ok+active_ok,0,1,3e-09,7,0,12,0,0.010885834022225538,0.00027895300199175059,6.862131839195562e-06,5.398264158033359e-06,6.8621318391954883e-06,5.3982641580333225e-06,1.0000000000000107,4.4947569904972327e-13,5.8786545472571939e-13,0.99999684648090514,0,soft,active,0,1
8,29,5.3982641580333225e-06,3.7277998654934144e-06,1,48,3.7277998654934144e-06,29,6.5103303725549032e-13,3.7277998654934144e-06,1.4654943925052066e-14,0,1,8,3.7277998654934144e-06,6.2891475863788626e-13,3.7277998654934144e-06,1,1,1,1,global_ok+active_ok,0,1,3e-09,8,0,12,0,0.010885742892867256,0.00027895066677260179,5.398264158033359e-06,3.7277998654934712e-06,5.3982641580333225e-06,3.7277998654934144e-06,1.0000000000000149,7.3555640279289011e-13,7.2638637209391531e-13,0.99999989725248417,0,soft,active,0,1
9,29,3.7277998654934144e-06,2.2566913733977377e-06,1,49,2.2566913733977377e-06,29,6.3757183367131853e-13,2.2566913733977377e-06,1.3988810110276972e-14,0,1,9,2.2566913733977377e-06,6.2891475863788626e-13,2.2566913733977377e-06,1,1,1,1,global_ok+active_ok,0,1,3e-09,9,0,12,0,0.010885704153075437,0.00027894967405296244,3.7277998654934712e-06,2.2566913733978275e-06,3.7277998654934144e-06,2.2566913733977377e-06,1.0000000000000153,1.7493131191642417e-13,1.8035140338363895e-13,0.99999980324298787,0,soft,active,0,1
10,29,2.2566913733977377e-06,1.306179583295172e-06,1,50,1.306179583295172e-06,29,6.2251842969525725e-13,1.306179583295172e-06,1.4432899320127035e-14,0,1,10,1.306179583295172e-06,6.2251842969525725e-13,1.306179583295172e-06,1,1,1,1,global_ok+active_ok,0,1,3e-09,10,0,12,0,0.010885686200062139,0.00027894921400121591,2.2566913733978275e-06,1.3061795832953202e-06,2.2566913733977377e-06,1.306179583295172e-06,1.0000000000000113,1.9547300292903167e-13,1.9883562236448485e-13,0.99999996148591164,0,soft,active,0,1
11,29,1.306179583295172e-06,7.6561599550403196e-07,1,51,7.6561599550403196e-07,29,5.8829534941273051e-13,7.6561599550403196e-07,1.354472090042691e-14,0,1,11,7.6561599550403196e-07,5.8829534941273051e-13,7.6561599550403196e-07,1,1,1,1,global_ok+active_ok,0,1,3e-09,11,0,12,0,0.010885679456158925,0.00027894904118652453,1.3061795832953202e-06,7.6561599550425801e-07,1.306179583295172e-06,7.6561599550403196e-07,1.0000000000000109,4.5122990354268999e-13,4.4853664281786459e-13,0.99999997810974273,0,soft,active,0,1
12,29,7.6561599550403196e-07,4.6249827586404815e-07,1,52,4.6249827586404815e-07,29,5.4339263980660089e-13,4.6249827586404815e-07,1.3766765505351941e-14,0,1,12,4.6249827586404815e-07,5.4339263980660089e-13,4.6249827586404815e-07,1,1,1,1,global_ok+active_ok,0,1,3e-09,12,0,12,0,0.010885677073524391,0.00027894898013074734,7.6561599550425801e-07,4.6249827586436738e-07,7.6561599550403196e-07,4.6249827586404815e-07,1.0000000000000135,6.729183660006142e-13,6.7433045061868543e-13,0.99999998821723624,0,soft,active,0,1
13,29,4.6249827586404815e-07,2.5295899884709502e-07,1,53,2.5295899884709502e-07,29,4.6841953498074205e-13,2.5295899884709502e-07,1.3766765505351941e-14,0,1,13,2.5295899884709502e-07,4.6841953498074205e-13,2.5295899884709502e-07,1,1,1,1,global_ok+active_ok,0,1,3e-09,13,0,12,0,0.010885676253899135,0.00027894895912758573,4.6249827586436738e-07,2.5295899884752875e-07,4.6249827586404815e-07,2.5295899884709502e-07,1.0000000000000111,7.7317324258659327e-13,7.724514830663463e-13,0.99999999549550822,0,soft,active,0,1
14,29,2.5295899884709502e-07,1.3997108154323066e-07,1,54,1.3997108154323066e-07,29,4.1847031038358385e-13,1.3997108154323066e-07,1.4432899320127035e-14,0,1,14,1.3997108154323066e-07,4.1847031038358385e-13,1.3997108154323066e-07,1,1,1,1,global_ok+active_ok,0,1,3e-09,14,0,12,0,0.0108856759433138,0.00027894895116873687,2.5295899884752875e-07,1.3997108154385622e-07,2.5295899884709502e-07,1.3997108154323066e-07,1.0000000000000113,6.7265269816266486e-13,6.7299661928999407e-13,0.99999999949521445,0,soft,active,0,1
15,29,1.3997108154323066e-07,8.2221460935586807e-08,1,55,8.2221460935586807e-08,29,4.0966214449889413e-13,8.2221460935586807e-08,1.5099033134902129e-14,0,1,15,8.2221460935586807e-08,4.0966214449889413e-13,8.2221460935586807e-08,1,1,1,1,global_ok+active_ok,0,1,3e-09,15,0,12,0,0.010885675850722976,0.00027894894879606705,1.3997108154385622e-07,8.2221460936607363e-08,1.3997108154323066e-07,8.2221460935586807e-08,1.0000000000000135,4.0119130541638231e-13,4.0092260008790022e-13,0.99999999996619848,0,soft,active,0,1
16,29,8.2221460935586807e-08,4.6368548014000123e-08,1,56,4.6368548014000123e-08,29,4.1198506162174671e-13,4.6368548014000123e-08,1.4432899320127035e-14,0,1,16,4.6368548014000123e-08,4.0966214449889413e-13,4.6368548014000123e-08,1,1,1,1,global_ok+active_ok,0,1,3e-09,16,0,12,0,0.010885675821548091,0.00027894894804845148,8.2221460936607363e-08,4.6368548015830369e-08,8.2221460935586807e-08,4.6368548014000123e-08,1.0000000000000144,5.4254570480183948e-13,5.427159184122812e-13,0.99999999994797972,0,soft,active,0,1
17,29,4.6368548014000123e-08,2.7698850515894192e-08,1,57,2.7698850515894192e-08,29,4.0529489283307517e-13,2.7698850515894192e-08,1.6653345369377348e-14,0,1,17,2.7698850515894192e-08,4.0529489283307517e-13,2.7698850515894192e-08,1,1,1,1,global_ok+active_ok,0,1,3e-09,17,0,12,0,0.010885675811508122,0.00027894894779117389,4.6368548015830369e-08,2.7698850518859366e-08,4.6368548014000123e-08,2.7698850515894192e-08,1.00000000000001,1.2108688485643824e-12,1.2107312853246365e-12,0.99999999996792555,0,soft,active,0,1
18,29,2.7698850515894192e-08,2.0510105369151808e-08,1,58,2.0510105369151808e-08,29,3.9303590248091268e-13,2.0510105369151808e-08,1.3655743202889425e-14,0,1,18,2.0510105369151808e-08,3.9303590248091268e-13,2.0510105369151808e-08,1,1,1,1,global_ok+active_ok,0,1,3e-09,18,0,12,0,0.010885675808331996,0.00027894894770978489,2.7698850518859366e-08,2.051010537291769e-08,2.7698850515894192e-08,2.0510105369151808e-08,1.0000000000000133,1.2151846176737386e-13,1.2146083227891001e-13,0.99999999999169176,0,soft,active,0,1
19,29,2.0510105369151808e-08,1.2543484052728768e-08,1,59,1.2543484052728768e-08,29,3.6990674251700866e-13,1.2543484052728768e-08,1.3988810110276972e-14,0,1,19,1.2543484052728768e-08,3.6990674251700866e-13,1.2543484052728768e-08,1,1,1,1,global_ok+active_ok,0,1,3e-09,19,0,12,0,0.010885675807038808,0.00027894894767664636,2.051010537291769e-08,1.2543484058183035e-08,2.0510105369151808e-08,1.2543484052728768e-08,1.0000000000000155,8.3080270057409232e-13,8.3101114182516845e-13,0.99999999999729261,0,soft,active,0,1
20,29,1.2543484052728768e-08,6.3817068384041873e-09,1,60,6.3817068384041873e-09,29,3.5893402878675082e-13,6.3817068384041873e-09,1.7097434579227411e-14,0,1,20,6.3817068384041873e-09,3.5893402878675082e-13,6.3817068384041873e-09,1,1,1,1,global_ok+active_ok,0,1,3e-09,20,0,12,0,0.010885675806349582,0.00027894894765898498,1.2543484058183035e-08,6.3817068484981673e-09,1.2543484052728768e-08,6.3817068384041873e-09,1.0000000000000175,3.92024829346331e-13,3.9214425572964712e-13,0.99999999999961464,0,soft,active,0,1
21,29,6.3817068384041873e-09,3.0935786663603499e-09,1,61,3.0935786663603499e-09,29,3.5839234629595428e-13,3.0935786663603499e-09,1.532107773982716e-14,0,1,21,3.0935786663603499e-09,3.5839234629595428e-13,3.0935786663603499e-09,1,1,1,1,global_ok+active_ok,0,1,3e-09,21,0,12,0,0.010885675806271422,0.00027894894765698164,6.3817068484981673e-09,3.0935786871202995e-09,6.3817068384041873e-09,3.0935786663603499e-09,1.0000000000000175,6.2640496930475009e-13,6.2606136541566145e-13,0.99999999999993727,0,soft,active,0,1
22,29,3.0935786663603499e-09,1.5398471836643314e-09,1,62,1.5398471836643314e-09,29,3.5598981767357092e-13,1.5398471836643314e-09,1.6209256159527285e-14,0,1,22,1.5398471836643314e-09,3.5598981767357092e-13,1.5398471836643314e-09,1,1,1,1,global_ok+active_ok,0,1,3e-09,22,0,12,0,0.01088567580615063,0.00027894894765388651,3.0935786871202995e-09,1.5398472248141122e-09,3.0935786663603499e-09,1.5398471836643314e-09,1.0000000000000138,5.6157979706371189e-13,5.6184520030318121e-13,0.99999999999998535,0,soft,active,0,1
23,29,1.5398471836643314e-09,1.0977649884222293e-09,1,63,1.0977649884222293e-09,29,3.5616086037600901e-13,1.0977649884222293e-09,1.4654943925052066e-14,0,1,23,1.0977649884222293e-09,3.5598981767357092e-13,1.0977649884222293e-09,1,1,1,1,global_ok+active_ok,0,1,3e-09,23,0,12,0,0.010885675806136419,0.00027894894765352249,1.5398472248141122e-09,1.097765046198965e-09,1.5398471836643314e-09,1.0977649884222293e-09,1.0000000000000151,1.1138740227334731e-12,1.1136136304099448e-12,0.99999999999999867,0,soft,active,0,1
24,29,1.0977649884222293e-09,7.5368281395831e-10,1,64,7.5368281395831e-10,29,3.5676602945026717e-13,7.5368281395831e-10,1.4876988529977098e-14,0,1,24,7.5368281395831e-10,3.5598981767357092e-13,7.5368281395831e-10,1,1,1,1,global_ok+active_ok,0,1,3e-09,24,0,12,0,0.010885675806086681,0.00027894894765224807,1.097765046198965e-09,7.5368289839833589e-10,1.0977649884222293e-09,7.5368281395831e-10,1.0000000000000142,1.0206872501110476e-12,1.0207573512044328e-12,0.99999999999998757,0,soft,active,0,1
25,29,7.5368281395831e-10,4.2953057904923903e-10,1,65,4.2953057904923903e-10,29,3.5673753919895238e-13,4.2953057904923903e-10,1.4654943925052066e-14,0,1,25,4.2953057904923903e-10,3.5598981767357092e-13,4.2953057904923903e-10,1,1,1,1,global_ok+active_ok,0,1,3e-09,25,0,12,0,0.010885675806107997,0.00027894894765279402,7.5368289839833589e-10,4.2953072718962312e-10,7.5368281395831e-10,4.2953057904923903e-10,1.0000000000000153,5.8438499354202459e-13,5.8436385739260224e-13,0.99999999999999134,0,soft,active,0,1
26,29,4.2953057904923903e-10,1.979144997426186e-10,1,66,1.979144997426186e-10,29,3.5799361912091335e-13,1.979144997426186e-10,1.6986412276764895e-14,0,1,26,1.979144997426186e-10,3.5598981767357092e-13,1.979144997426186e-10,1,1,1,1,global_ok+active_ok,0,1,3e-09,26,0,12,0,0.010885675806179052,0.00027894894765461477,4.2953072718962312e-10,1.979148235170936e-10,4.2953057904923903e-10,1.979144997426186e-10,1.0000000000000135,1.2533454382218511e-12,1.2534021660217648e-12,0.99999999999999145,0,soft,active,0,1
27,29,1.979144997426186e-10,9.5942874408963121e-11,1,67,9.5942874408963121e-11,29,3.5839884689584381e-13,9.5942874408963121e-11,1.6653345369377348e-14,0,1,27,9.5942874408963121e-11,3.5598981767357092e-13,9.5942874408963121e-11,1,1,1,1,global_ok+active_ok,0,1,3e-09,27,0,12,0,0.010885675806122208,0.00027894894765315826,1.979148235170936e-10,9.5943543813992643e-11,1.979144997426186e-10,9.5942874408963121e-11,1.0000000000000155,1.7767167518835736e-13,1.7761547702085034e-13,0.99999999999998845,0,soft,active,0,1
28,29,9.5942874408963121e-11,4.5436110177735843e-11,1,68,4.5436110177735843e-11,29,3.5802216494654237e-13,4.5436110177735843e-11,1.5432100042289676e-14,0,1,28,4.5436110177735843e-11,3.5598981767357092e-13,4.5436110177735843e-11,1,1,1,1,global_ok+active_ok,0,1,3e-09,28,0,12,0,0.010885675806143524,0.00027894894765370437,9.5943543813992643e-11,4.5437520706503605e-11,9.5942874408963121e-11,4.5436110177735843e-11,1.0000000000000175,8.5813351001617423e-13,8.5814126605839654e-13,0.99999999999999889,0,soft,active,0,1
29,29,4.5436110177735843e-11,1.999406420570607e-11,1,69,1.999406420570607e-11,29,3.5637204464293101e-13,1.999406420570607e-11,1.6653345369377348e-14,0,1,29,1.999406420570607e-11,3.5598981767357092e-13,1.999406420570607e-11,1,1,1,1,global_ok+active_ok,0,1,3e-09,29,0,12,0,0.010885675806193262,0.00027894894765497896,4.5437520706503605e-11,1.9997239921951721e-11,4.5436110177735843e-11,1.999406420570607e-11,1.0000000000000175,1.6893296617518651e-12,1.6892900033018505e-12,1.0000000000000024,0,soft,active,0,1
30,29,1.999406420570607e-11,8.6617940793670854e-12,1,70,8.6617940793670854e-12,29,3.564429480588011e-13,8.6617940793670854e-12,1.5543122344752192e-14,0,1,30,8.6617940793670854e-12,3.5598981767357092e-13,8.6617940793670854e-12,1,1,1,1,global_ok+active_ok,0,1,3e-09,30,0,12,0,0.010885675806157735,0.00027894894765406839,1.9997239921951721e-11,8.6691249990168875e-12,1.999406420570607e-11,8.6617940793670854e-12,1.0000000000000144,1.5803469964622329e-13,1.5811715495116588e-13,1.0000000000000067,0,soft,active,0,1
31,29,8.6617940793670854e-12,3.8673879983418032e-12,1,71,3.8673879983418032e-12,29,3.5732075012667048e-13,3.8673879983418032e-12,1.4654943925052066e-14,0,1,31,3.8673879983418032e-12,3.5598981767357092e-13,3.8673879983418032e-12,1,1,1,1,global_ok+active_ok,0,1,3e-09,31,0,12,0,0.010885675806157735,0.00027894894765406844,8.6691249990168875e-12,3.8838599418863323e-12,8.6617940793670854e-12,3.8673879983418032e-12,1.0000000000000147,8.2753520461831433e-14,8.2331666937855934e-14,1.0000000000000051,0,soft,active,0,1
32,29,3.8673879983418032e-12,1.8035328453841415e-12,1,72,1.8035328453841415e-12,29,3.5633419044565802e-13,1.8035328453841415e-12,1.4654943925052066e-14,0,1,32,1.8035328453841415e-12,3.5598981767357092e-13,1.8035328453841415e-12,1,1,1,1,global_ok+active_ok,0,1,3e-09,32,0,12,0,0.010885675806164841,0.00027894894765425054,3.8838599418863323e-12,1.8383973399839273e-12,3.8673879983418032e-12,1.8035328453841415e-12,1.0000000000000133,8.7206772378576766e-13,8.7261984509457258e-13,1.0000000000000082,0,soft,active,0,1
33,29,1.8035328453841415e-12,8.249662769139736e-13,1,73,8.249662769139736e-13,29,3.5411896652627055e-13,8.249662769139736e-13,1.6653345369377348e-14,0,1,33,8.249662769139736e-13,3.5411896652627055e-13,8.249662769139736e-13,1,1,1,1,global_ok+active_ok,0,1,3e-09,33,0,12,0,0.010885675806207473,0.00027894894765534276,1.8383973399839273e-12,8.9775809687183377e-13,1.8035328453841415e-12,8.249662769139736e-13,1.0000000000000171,1.1306782998537998e-13,1.1309961519123493e-13,1.0000000000000078,0,converged,converged,0,0
