method,repeat,requested_k,basis_cols,returned_k,pair_index,lambda,relative_eigen_residual
IPT_CUDA_BLOCK_CLUSTER,1,30,42,30,0,-40.190776252600706,7.1037548176963722e-16
IPT_CUDA_BLOCK_CLUSTER,1,30,42,30,1,-39.587783846039812,1.3060020304134042e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,42,30,2,-39.530151400183016,6.0182896319183869e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,42,30,3,-39.530151400183016,4.7625567640048942e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,42,30,4,-39.53015140018298,4.0021519664842562e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,42,30,5,-39.412585414388722,8.5796203812862238e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,42,30,6,-39.412585414388523,6.6660572675107035e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,42,30,7,-39.402524307527855,5.8992136920404155e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,42,30,8,-39.402524307527806,5.6024900110908984e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,42,30,9,-39.402524307527798,5.6042559188110604e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,42,30,10,-39.376663783891814,6.2168584123414008e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,42,30,11,-39.376663783891686,8.0004622022672362e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,42,30,12,-39.376663783891658,4.1071863668702072e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,42,30,13,-39.367701470295586,6.3915817357110541e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,42,30,14,-39.36770147029543,7.8489205751880175e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,42,30,15,-39.364323150450033,5.0126107248951327e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,42,30,16,-39.364323150450026,5.7998867255548282e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,42,30,17,-39.364323150450012,4.8140391562772697e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,42,30,18,-39.312786707793329,5.1238142421692641e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,42,30,19,-39.312786707793137,3.5239659301094575e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,42,30,20,-39.31278670779308,6.2464349132899112e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,42,30,21,-39.290219883813194,5.0632596477700561e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,42,30,22,-39.29021988381318,6.8162951263791277e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,42,30,23,-39.290219883813045,7.4818077930967961e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,42,30,24,-39.176458439525952,5.4303581643696007e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,42,30,25,-39.059902131173516,9.0680773303708941e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,42,30,26,-39.059902131173516,7.8804130854178652e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,42,30,27,-39.059902131173395,2.6839779249145105e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,42,30,28,-39.023899884567193,1.4974673316878227e-11
IPT_CUDA_BLOCK_CLUSTER,1,30,42,30,29,-39.013014208760971,1.6592342187288894e-10
