method,repeat,requested_k,basis_cols,returned_k,pair_index,lambda,relative_eigen_residual
IPT_CUDA_BLOCK_CLUSTER,1,30,41,30,0,-40.190776252600713,5.5554538691094126e-16
IPT_CUDA_BLOCK_CLUSTER,1,30,41,30,1,-39.58778384603972,1.5164738727080431e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,41,30,2,-39.530151400183023,6.4687446927835354e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,41,30,3,-39.530151400183009,6.1650627171570016e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,41,30,4,-39.530151400183009,5.989586915512856e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,41,30,5,-39.412585414388531,4.7782796149712414e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,41,30,6,-39.412585414388523,5.7763994188772212e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,41,30,7,-39.402524307527713,5.863135097436913e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,41,30,8,-39.402524307527706,2.1668285654867529e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,41,30,9,-39.402524307527699,4.7111026985899912e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,41,30,10,-39.376663783891651,4.9381162580357329e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,41,30,11,-39.376663783891651,6.3180849994422408e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,41,30,12,-39.376663783891637,1.0722168034647782e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,41,30,13,-39.367701470295451,1.4741021980359753e-13
IPT_CUDA_BLOCK_CLUSTER,1,30,41,30,14,-39.367701470295415,6.0564200187820168e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,41,30,15,-39.364323150450033,1.5488819519072192e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,41,30,16,-39.364323150450012,4.2822755180842985e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,41,30,17,-39.364323150449991,3.8706414817489061e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,41,30,18,-39.312786707793215,2.2794692555518103e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,41,30,19,-39.312786707793201,8.1618807549752738e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,41,30,20,-39.312786707793165,1.7486256070627356e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,41,30,21,-39.290219883813137,1.4766174779253296e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,41,30,22,-39.290219883813116,1.2612926828606307e-13
IPT_CUDA_BLOCK_CLUSTER,1,30,41,30,23,-39.290219883813101,4.0013211535056383e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,41,30,24,-39.176458439526115,2.9204384750510323e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,41,30,25,-39.059902131173459,6.8975410650361031e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,41,30,26,-39.05990213117343,7.3470671589996733e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,41,30,27,-39.059902131173416,7.2602556559716851e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,41,30,28,-39.023899884567122,6.1443296420924241e-12
IPT_CUDA_BLOCK_CLUSTER,1,30,41,30,29,-39.0130142009602,1.3163814588166298e-06
