davidson_step,pair_index,residual,selected_by_residual,selected_forced,skipped_converged,skipped_active_tol,skipped_linear_dependent,skipped_locked_old_logic_should_not_happen,correction_norm_before_ortho,correction_norm_after_ortho
16,6,4.0335327863111241e-15,0,0,1,0,0,0,0,0
16,3,3.9518139987333772e-15,0,0,1,0,0,0,0,0
16,11,3.9272736392082059e-15,0,0,1,0,0,0,0,0
16,18,3.7750696355544518e-15,0,0,1,0,0,0,0,0
16,17,3.5705309936037003e-15,0,0,1,0,0,0,0,0
16,19,3.5014996112610847e-15,0,0,1,0,0,0,0,0
16,0,3.5672424756734528e-16,0,0,1,0,0,0,0,0
17,29,5.8576602991748799e-08,1,0,0,0,0,0,4.0576847437426941e-06,3.0849740249438432e-06
17,28,8.5466009849768963e-14,0,0,1,0,0,0,0,0
17,26,8.1462209264653658e-14,0,0,1,0,0,0,0,0
17,27,3.7581955246891669e-14,0,0,1,0,0,0,0,0
17,25,3.7435752978105743e-14,0,0,1,0,0,0,0,0
17,24,1.289090488812377e-14,0,0,1,0,0,0,0,0
17,1,8.8029765538697824e-15,0,0,1,0,0,0,0,0
17,15,6.4358897022930197e-15,0,0,1,0,0,0,0,0
17,2,5.3912760579174287e-15,0,0,1,0,0,0,0,0
17,23,5.0788912713836152e-15,0,0,1,0,0,0,0,0
17,4,5.0226291684148348e-15,0,0,1,0,0,0,0,0
17,12,4.926649096156014e-15,0,0,1,0,0,0,0,0
17,7,4.9139121696025433e-15,0,0,1,0,0,0,0,0
17,10,4.871139899124858e-15,0,0,1,0,0,0,0,0
17,5,4.8543454814711275e-15,0,0,1,0,0,0,0,0
17,21,4.7063940101962745e-15,0,0,1,0,0,0,0,0
17,13,4.6247435860610483e-15,0,0,1,0,0,0,0,0
17,14,4.6116954785602417e-15,0,0,1,0,0,0,0,0
17,9,4.4582480372848447e-15,0,0,1,0,0,0,0,0
17,16,4.2358664639875378e-15,0,0,1,0,0,0,0,0
17,11,4.2351326695638816e-15,0,0,1,0,0,0,0,0
17,17,4.0228321522820211e-15,0,0,1,0,0,0,0,0
17,20,4.0135381687560599e-15,0,0,1,0,0,0,0,0
17,22,3.9958294380879725e-15,0,0,1,0,0,0,0,0
17,8,3.9767963465424551e-15,0,0,1,0,0,0,0,0
17,18,3.8052981118975916e-15,0,0,1,0,0,0,0,0
17,6,3.7065046264583716e-15,0,0,1,0,0,0,0,0
17,3,3.6908254036724245e-15,0,0,1,0,0,0,0,0
17,19,3.4985362226831299e-15,0,0,1,0,0,0,0,0
17,0,3.5672424756734528e-16,0,0,1,0,0,0,0,0
18,29,3.9537432868445885e-08,1,0,0,0,0,0,2.1735230347888078e-06,1.6410978604472954e-06
18,25,8.650535766498422e-14,0,0,1,0,0,0,0,0
18,28,8.4671245310087518e-14,0,0,1,0,0,0,0,0
18,27,3.7443794473618198e-14,0,0,1,0,0,0,0,0
18,26,2.3016748251626195e-14,0,0,1,0,0,0,0,0
18,24,1.2806054676730623e-14,0,0,1,0,0,0,0,0
18,1,9.0273494843529577e-15,0,0,1,0,0,0,0,0
18,15,6.6124767327275453e-15,0,0,1,0,0,0,0,0
18,23,5.7525851133821527e-15,0,0,1,0,0,0,0,0
18,12,5.6239164629545325e-15,0,0,1,0,0,0,0,0
18,2,5.5957405822643475e-15,0,0,1,0,0,0,0,0
18,5,5.2938165595145014e-15,0,0,1,0,0,0,0,0
18,4,4.8142878792918348e-15,0,0,1,0,0,0,0,0
18,10,4.8010490477732914e-15,0,0,1,0,0,0,0,0
18,13,4.7220478644915798e-15,0,0,1,0,0,0,0,0
18,14,4.7187058972653139e-15,0,0,1,0,0,0,0,0
18,21,4.4955486821723191e-15,0,0,1,0,0,0,0,0
18,8,4.326664450852884e-15,0,0,1,0,0,0,0,0
18,20,4.2160196038729508e-15,0,0,1,0,0,0,0,0
18,9,4.2015470635533557e-15,0,0,1,0,0,0,0,0
18,3,4.1945737118242668e-15,0,0,1,0,0,0,0,0
18,16,4.1809516143048391e-15,0,0,1,0,0,0,0,0
18,22,4.0676411895841233e-15,0,0,1,0,0,0,0,0
18,17,3.8831717418266619e-15,0,0,1,0,0,0,0,0
18,7,3.8787123327708919e-15,0,0,1,0,0,0,0,0
18,11,3.7433633381732099e-15,0,0,1,0,0,0,0,0
18,6,3.6634584581288804e-15,0,0,1,0,0,0,0,0
18,18,3.6391640046528561e-15,0,0,1,0,0,0,0,0
18,19,3.4237216724467078e-15,0,0,1,0,0,0,0,0
18,0,3.5672424756734528e-16,0,0,1,0,0,0,0,0
19,29,2.7283008426269539e-08,1,0,0,0,0,0,1.636884748510762e-06,1.0939853537399076e-06
19,28,8.3714038390099211e-14,0,0,1,0,0,0,0,0
19,27,7.0100910732363924e-14,0,0,1,0,0,0,0,0
19,26,6.4118977565276038e-14,0,0,1,0,0,0,0,0
19,25,1.96242316509303e-14,0,0,1,0,0,0,0,0
19,24,1.2818080812673252e-14,0,0,1,0,0,0,0,0
19,1,8.9799283078910785e-15,0,0,1,0,0,0,0,0
19,15,6.6420698431270915e-15,0,0,1,0,0,0,0,0
19,3,5.7657393792465493e-15,0,0,1,0,0,0,0,0
19,23,5.5626353880017475e-15,0,0,1,0,0,0,0,0
19,12,5.5495277432127257e-15,0,0,1,0,0,0,0,0
19,13,5.0289052355142568e-15,0,0,1,0,0,0,0,0
19,5,5.016523710979175e-15,0,0,1,0,0,0,0,0
19,10,4.8836006386860368e-15,0,0,1,0,0,0,0,0
19,4,4.7680035901064161e-15,0,0,1,0,0,0,0,0
19,7,4.6876267472419551e-15,0,0,1,0,0,0,0,0
19,14,4.6417905614721516e-15,0,0,1,0,0,0,0,0
19,16,4.5504543452207844e-15,0,0,1,0,0,0,0,0
19,9,4.2835997150869322e-15,0,0,1,0,0,0,0,0
19,17,4.2782028233082865e-15,0,0,1,0,0,0,0,0
19,21,4.2488625856134479e-15,0,0,1,0,0,0,0,0
19,22,4.049561667247583e-15,0,0,1,0,0,0,0,0
19,11,4.0071887138808546e-15,0,0,1,0,0,0,0,0
19,6,3.9489877726043737e-15,0,0,1,0,0,0,0,0
19,8,3.9473156554266669e-15,0,0,1,0,0,0,0,0
19,18,3.7860970169439602e-15,0,0,1,0,0,0,0,0
19,20,3.68845149983836e-15,0,0,1,0,0,0,0,0
19,2,3.4255191936288495e-15,0,0,1,0,0,0,0,0
19,19,3.032634103642853e-15,0,0,1,0,0,0,0,0
19,0,3.5672424756734528e-16,0,0,1,0,0,0,0,0
20,29,1.8014986349862795e-08,1,0,0,0,0,0,9.2450911050584915e-07,7.0178095968315194e-07
20,25,8.4008208792613151e-14,0,0,1,0,0,0,0,0
20,28,8.3430863275254718e-14,0,0,1,0,0,0,0,0
20,27,3.6923422471983574e-14,0,0,1,0,0,0,0,0
20,26,2.9120554524151845e-14,0,0,1,0,0,0,0,0
20,24,1.2674979368308134e-14,0,0,1,0,0,0,0,0
20,1,8.8912510454175363e-15,0,0,1,0,0,0,0,0
20,15,6.5456389154297681e-15,0,0,1,0,0,0,0,0
20,12,5.5382242746347396e-15,0,0,1,0,0,0,0,0
20,5,5.4587356755115842e-15,0,0,1,0,0,0,0,0
20,3,5.3041051510638288e-15,0,0,1,0,0,0,0,0
20,22,5.2950025419165871e-15,0,0,1,0,0,0,0,0
20,4,5.2632590409350294e-15,0,0,1,0,0,0,0,0
20,10,5.0155190515217451e-15,0,0,1,0,0,0,0,0
20,14,4.9889482716749239e-15,0,0,1,0,0,0,0,0
20,2,4.6392574528670314e-15,0,0,1,0,0,0,0,0
20,9,4.5290408084590815e-15,0,0,1,0,0,0,0,0
20,8,4.4483691510408186e-15,0,0,1,0,0,0,0,0
20,13,4.4289600979627841e-15,0,0,1,0,0,0,0,0
20,21,4.4079144070923473e-15,0,0,1,0,0,0,0,0
20,16,4.3126282244458942e-15,0,0,1,0,0,0,0,0
20,23,4.2308677142716357e-15,0,0,1,0,0,0,0,0
20,7,4.1629060229034613e-15,0,0,1,0,0,0,0,0
20,11,3.9000823720147914e-15,0,0,1,0,0,0,0,0
20,6,3.8715896109251441e-15,0,0,1,0,0,0,0,0
20,20,3.8607857819028604e-15,0,0,1,0,0,0,0,0
20,19,3.7655238826250488e-15,0,0,1,0,0,0,0,0
20,17,3.6435040501288772e-15,0,0,1,0,0,0,0,0
20,18,3.3299038415619024e-15,0,0,1,0,0,0,0,0
20,0,3.5672424756734528e-16,0,0,1,0,0,0,0,0
21,29,1.2605416141157893e-08,1,0,0,0,0,0,8.6628204764749291e-07,6.0663066510561876e-07
21,25,8.4310307802797311e-14,0,0,1,0,0,0,0,0
21,28,8.0871040482233829e-14,0,0,1,0,0,0,0,0
21,27,3.6868557428712574e-14,0,0,1,0,0,0,0,0
21,26,2.4685218537074509e-14,0,0,1,0,0,0,0,0
21,24,1.2640120230763617e-14,0,0,1,0,0,0,0,0
21,1,8.9994417568103772e-15,0,0,1,0,0,0,0,0
21,15,6.916853765165946e-15,0,0,1,0,0,0,0,0
21,12,6.3289676115085352e-15,0,0,1,0,0,0,0,0
21,5,5.5764729818627687e-15,0,0,1,0,0,0,0,0
21,23,5.5214486681382339e-15,0,0,1,0,0,0,0,0
21,13,5.2908132062163832e-15,0,0,1,0,0,0,0,0
21,4,5.0279298993236642e-15,0,0,1,0,0,0,0,0
21,10,4.934765154252572e-15,0,0,1,0,0,0,0,0
21,18,4.9330226668203369e-15,0,0,1,0,0,0,0,0
21,2,4.8245587673253654e-15,0,0,1,0,0,0,0,0
21,21,4.5831438611381881e-15,0,0,1,0,0,0,0,0
21,3,4.4735618550825982e-15,0,0,1,0,0,0,0,0
21,7,4.4268120054200135e-15,0,0,1,0,0,0,0,0
21,8,4.3847905622391453e-15,0,0,1,0,0,0,0,0
21,16,4.3559935121830355e-15,0,0,1,0,0,0,0,0
21,14,4.2585116715612492e-15,0,0,1,0,0,0,0,0
21,20,4.1775136513906179e-15,0,0,1,0,0,0,0,0
21,9,4.1031229545010516e-15,0,0,1,0,0,0,0,0
21,22,4.0127454479986855e-15,0,0,1,0,0,0,0,0
21,6,3.9769057946799569e-15,0,0,1,0,0,0,0,0
21,17,3.9331994006433518e-15,0,0,1,0,0,0,0,0
21,11,3.2413653550190933e-15,0,0,1,0,0,0,0,0
21,19,3.1598217497217824e-15,0,0,1,0,0,0,0,0
21,0,3.5672424756734528e-16,0,0,1,0,0,0,0,0
22,29,8.983214038550298e-09,1,0,0,0,0,0,6.7678153552094227e-07,3.9387094231647342e-07
22,26,8.609117744368107e-14,0,0,1,0,0,0,0,0
22,28,8.0924883640030868e-14,0,0,1,0,0,0,0,0
22,27,3.7058984344258484e-14,0,0,1,0,0,0,0,0
22,25,1.7353820684506311e-14,0,0,1,0,0,0,0,0
22,24,1.2673656589585937e-14,0,0,1,0,0,0,0,0
22,1,8.8831855522179234e-15,0,0,1,0,0,0,0,0
22,15,5.8841496046365805e-15,0,0,1,0,0,0,0,0
22,10,5.4012105329471488e-15,0,0,1,0,0,0,0,0
22,12,5.395404816642694e-15,0,0,1,0,0,0,0,0
22,23,5.2278099932173014e-15,0,0,1,0,0,0,0,0
22,5,5.1740905538838923e-15,0,0,1,0,0,0,0,0
22,17,5.1381189572508712e-15,0,0,1,0,0,0,0,0
22,2,5.1307302239757434e-15,0,0,1,0,0,0,0,0
22,7,4.9465475048918428e-15,0,0,1,0,0,0,0,0
22,4,4.882908192537337e-15,0,0,1,0,0,0,0,0
22,13,4.6862946881568934e-15,0,0,1,0,0,0,0,0
22,21,4.3806832893000786e-15,0,0,1,0,0,0,0,0
22,14,4.3635503901820088e-15,0,0,1,0,0,0,0,0
22,18,4.3614061838075002e-15,0,0,1,0,0,0,0,0
22,8,4.3291520389412605e-15,0,0,1,0,0,0,0,0
22,9,4.2247120152524753e-15,0,0,1,0,0,0,0,0
22,16,4.1958998439595053e-15,0,0,1,0,0,0,0,0
22,20,4.1918734232190118e-15,0,0,1,0,0,0,0,0
22,3,4.0563536842001312e-15,0,0,1,0,0,0,0,0
22,6,3.7775979975036268e-15,0,0,1,0,0,0,0,0
22,11,3.7487044924017465e-15,0,0,1,0,0,0,0,0
22,22,3.743637868083355e-15,0,0,1,0,0,0,0,0
22,19,3.0010724110123993e-15,0,0,1,0,0,0,0,0
22,0,3.3466759019829701e-16,0,0,1,0,0,0,0,0
23,29,5.1126897986265481e-09,1,0,0,0,0,0,3.2222177152271203e-07,2.143559862262607e-07
23,26,8.5712116481111706e-14,0,0,1,0,0,0,0,0
23,28,8.113947018583733e-14,0,0,1,0,0,0,0,0
23,27,3.6782138090435206e-14,0,0,1,0,0,0,0,0
23,25,1.9000280708389177e-14,0,0,1,0,0,0,0,0
23,24,1.2634571307951951e-14,0,0,1,0,0,0,0,0
23,1,8.5876902683024822e-15,0,0,1,0,0,0,0,0
23,16,6.4890535627139696e-15,0,0,1,0,0,0,0,0
23,12,5.667611279131231e-15,0,0,1,0,0,0,0,0
23,2,5.3577372192721353e-15,0,0,1,0,0,0,0,0
23,23,5.0804894219560082e-15,0,0,1,0,0,0,0,0
23,21,5.020071968765185e-15,0,0,1,0,0,0,0,0
23,10,4.9634210859852726e-15,0,0,1,0,0,0,0,0
23,5,4.853894660365998e-15,0,0,1,0,0,0,0,0
23,13,4.7262414522437435e-15,0,0,1,0,0,0,0,0
23,9,4.7158124239961311e-15,0,0,1,0,0,0,0,0
23,4,4.6373327957914518e-15,0,0,1,0,0,0,0,0
23,14,4.4257585424048013e-15,0,0,1,0,0,0,0,0
23,22,4.2473849509028118e-15,0,0,1,0,0,0,0,0
23,8,4.2007269864837011e-15,0,0,1,0,0,0,0,0
23,7,4.1677499885545172e-15,0,0,1,0,0,0,0,0
23,17,3.9672074948073157e-15,0,0,1,0,0,0,0,0
23,18,3.9668410303385525e-15,0,0,1,0,0,0,0,0
23,15,3.9398538171089348e-15,0,0,1,0,0,0,0,0
23,3,3.9297817327495615e-15,0,0,1,0,0,0,0,0
23,6,3.8422897276188892e-15,0,0,1,0,0,0,0,0
23,11,3.4934691008875412e-15,0,0,1,0,0,0,0,0
23,19,3.4436512064061679e-15,0,0,1,0,0,0,0,0
23,20,3.2948069784327792e-15,0,0,1,0,0,0,0,0
23,0,3.2948182578528805e-16,0,0,1,0,0,0,0,0
24,29,2.5493653863734377e-09,1,0,0,0,0,0,1.0300442323047196e-07,8.5098924205625681e-08
24,28,8.1273705770744303e-14,0,0,1,0,0,0,0,0
24,26,8.0876655172304395e-14,0,0,1,0,0,0,0,0
24,27,3.620665036917718e-14,0,0,1,0,0,0,0,0
24,25,3.4480622911673002e-14,0,0,1,0,0,0,0,0
24,24,1.2600060990592789e-14,0,0,1,0,0,0,0,0
24,1,8.7477699536947119e-15,0,0,1,0,0,0,0,0
24,15,6.0284929749530152e-15,0,0,1,0,0,0,0,0
24,12,5.77228010555525e-15,0,0,1,0,0,0,0,0
24,23,5.5119504012966285e-15,0,0,1,0,0,0,0,0
24,2,5.19868599476281e-15,0,0,1,0,0,0,0,0
24,10,5.1013700382187958e-15,0,0,1,0,0,0,0,0
24,13,4.9631849994366936e-15,0,0,1,0,0,0,0,0
24,18,4.8703634404241349e-15,0,0,1,0,0,0,0,0
24,4,4.8687411316576596e-15,0,0,1,0,0,0,0,0
24,5,4.7981993838443131e-15,0,0,1,0,0,0,0,0
24,21,4.7711796091236572e-15,0,0,1,0,0,0,0,0
24,17,4.6888675102649244e-15,0,0,1,0,0,0,0,0
24,8,4.6367654642506285e-15,0,0,1,0,0,0,0,0
24,22,4.4907835348754256e-15,0,0,1,0,0,0,0,0
24,9,4.4510387139902479e-15,0,0,1,0,0,0,0,0
24,14,4.4253012648412182e-15,0,0,1,0,0,0,0,0
24,16,4.1612167385970109e-15,0,0,1,0,0,0,0,0
24,7,3.9750569612607229e-15,0,0,1,0,0,0,0,0
24,3,3.9056253244861372e-15,0,0,1,0,0,0,0,0
24,6,3.8554258972639602e-15,0,0,1,0,0,0,0,0
24,11,3.8243242429436627e-15,0,0,1,0,0,0,0,0
24,19,3.7470020202477591e-15,0,0,1,0,0,0,0,0
24,20,3.493878488156749e-15,0,0,1,0,0,0,0,0
24,0,3.3335545660357247e-16,0,0,1,0,0,0,0,0
25,29,1.2183497880787572e-09,1,0,0,0,0,0,5.204544028345431e-08,4.7236832833719006e-08
25,28,8.2652063833119531e-14,0,0,1,0,0,0,0,0
25,26,7.5563124322768512e-14,0,0,1,0,0,0,0,0
25,25,4.3197934503619077e-14,0,0,1,0,0,0,0,0
25,27,3.6728198055535506e-14,0,0,1,0,0,0,0,0
25,24,1.2618022766181061e-14,0,0,1,0,0,0,0,0
25,1,8.8253125327753233e-15,0,0,1,0,0,0,0,0
25,16,6.1345890574262241e-15,0,0,1,0,0,0,0,0
25,23,5.5950905049943666e-15,0,0,1,0,0,0,0,0
25,3,5.3473189877614735e-15,0,0,1,0,0,0,0,0
25,12,5.2357943965679689e-15,0,0,1,0,0,0,0,0
25,4,5.2080278419372404e-15,0,0,1,0,0,0,0,0
25,14,4.9313645926827934e-15,0,0,1,0,0,0,0,0
25,18,4.8465689171075543e-15,0,0,1,0,0,0,0,0
25,5,4.8277404279717547e-15,0,0,1,0,0,0,0,0
25,10,4.8271722442702479e-15,0,0,1,0,0,0,0,0
25,17,4.7889437959974895e-15,0,0,1,0,0,0,0,0
25,13,4.7311837104741849e-15,0,0,1,0,0,0,0,0
25,8,4.5210342007952973e-15,0,0,1,0,0,0,0,0
25,22,4.4261699787767062e-15,0,0,1,0,0,0,0,0
25,21,4.3687622812005548e-15,0,0,1,0,0,0,0,0
25,15,4.3252036598045474e-15,0,0,1,0,0,0,0,0
25,9,4.3170499851102096e-15,0,0,1,0,0,0,0,0
25,7,4.1035183283171692e-15,0,0,1,0,0,0,0,0
25,11,4.0717503900427703e-15,0,0,1,0,0,0,0,0
25,6,3.8362472438752481e-15,0,0,1,0,0,0,0,0
25,2,3.6047786783909884e-15,0,0,1,0,0,0,0,0
25,19,3.4928767896766659e-15,0,0,1,0,0,0,0,0
25,20,3.2966245618687703e-15,0,0,1,0,0,0,0,0
25,0,3.3101893830902897e-16,0,0,1,0,0,0,0,0
26,29,8.6271303748484341e-10,1,0,0,0,0,0,3.4671530362783771e-08,2.8641641412540568e-08
26,26,8.2520844818591846e-14,0,0,1,0,0,0,0,0
26,28,8.2492944358453798e-14,0,0,1,0,0,0,0,0
26,27,3.6819778668666382e-14,0,0,1,0,0,0,0,0
26,25,2.2308401214092425e-14,0,0,1,0,0,0,0,0
26,24,1.2720303147592727e-14,0,0,1,0,0,0,0,0
26,1,8.5058540438012462e-15,0,0,1,0,0,0,0,0
26,16,6.3842490682960436e-15,0,0,1,0,0,0,0,0
26,5,5.5959590078033802e-15,0,0,1,0,0,0,0,0
26,2,5.4510304717454909e-15,0,0,1,0,0,0,0,0
26,23,5.3292955488269923e-15,0,0,1,0,0,0,0,0
26,13,5.3138482187919775e-15,0,0,1,0,0,0,0,0
26,21,4.9723505819098744e-15,0,0,1,0,0,0,0,0
26,12,4.9694549273347145e-15,0,0,1,0,0,0,0,0
26,10,4.7897036162952574e-15,0,0,1,0,0,0,0,0
26,4,4.6934770110414317e-15,0,0,1,0,0,0,0,0
26,20,4.5134607660492517e-15,0,0,1,0,0,0,0,0
26,14,4.5074884068396423e-15,0,0,1,0,0,0,0,0
26,17,4.4701153414226974e-15,0,0,1,0,0,0,0,0
26,9,4.443597897565443e-15,0,0,1,0,0,0,0,0
26,8,4.4395317616218612e-15,0,0,1,0,0,0,0,0
26,15,4.1217301643364773e-15,0,0,1,0,0,0,0,0
26,7,4.103030562151106e-15,0,0,1,0,0,0,0,0
26,22,4.0144496973590054e-15,0,0,1,0,0,0,0,0
26,11,3.9927888203405916e-15,0,0,1,0,0,0,0,0
26,6,3.9218326373365709e-15,0,0,1,0,0,0,0,0
26,3,3.8748882467630691e-15,0,0,1,0,0,0,0,0
26,18,3.8650123753027684e-15,0,0,1,0,0,0,0,0
26,19,3.1396509100863865e-15,0,0,1,0,0,0,0,0
26,0,3.3038632234740142e-16,0,0,1,0,0,0,0,0
27,29,5.2336221036139227e-10,1,0,0,0,0,0,2.6055485973605097e-08,2.0229822134963973e-08
27,28,7.9074497794437485e-14,0,0,1,0,0,0,0,0
27,25,7.0241544169697346e-14,0,0,1,0,0,0,0,0
27,26,5.7377805593138824e-14,0,0,1,0,0,0,0,0
27,27,1.8574207945463988e-14,0,0,1,0,0,0,0,0
27,24,1.3784966084424062e-14,0,0,1,0,0,0,0,0
27,21,9.4800156061406792e-15,0,0,1,0,0,0,0,0
27,1,8.1180312808163721e-15,0,0,1,0,0,0,0,0
27,16,6.5633078357784055e-15,0,0,1,0,0,0,0,0
27,9,5.7414270567167897e-15,0,0,1,0,0,0,0,0
27,20,5.425105352864023e-15,0,0,1,0,0,0,0,0
27,22,5.4148190832868001e-15,0,0,1,0,0,0,0,0
27,14,5.3938326193592002e-15,0,0,1,0,0,0,0,0
27,6,5.2177181326515156e-15,0,0,1,0,0,0,0,0
27,4,5.1120667738438084e-15,0,0,1,0,0,0,0,0
27,13,5.1064523019668743e-15,0,0,1,0,0,0,0,0
27,12,4.6116717006014772e-15,0,0,1,0,0,0,0,0
27,2,4.559710619759836e-15,0,0,1,0,0,0,0,0
27,19,4.5245089396483456e-15,0,0,1,0,0,0,0,0
27,11,4.481028123920939e-15,0,0,1,0,0,0,0,0
27,8,4.4518242430982227e-15,0,0,1,0,0,0,0,0
27,15,4.39641041306043e-15,0,0,1,0,0,0,0,0
27,23,4.2241163555019833e-15,0,0,1,0,0,0,0,0
27,17,4.2236966628418692e-15,0,0,1,0,0,0,0,0
27,7,4.1380322018981692e-15,0,0,1,0,0,0,0,0
27,5,3.8098960003554021e-15,0,0,1,0,0,0,0,0
27,10,3.7506288641528551e-15,0,0,1,0,0,0,0,0
27,3,3.7473840150616233e-15,0,0,1,0,0,0,0,0
27,18,3.6262459095652841e-15,0,0,1,0,0,0,0,0
27,0,7.1179223252680408e-16,0,0,1,0,0,0,0,0
28,29,4.2442987937390812e-10,1,0,0,0,0,0,2.4518646346603638e-08,1.7696686365550176e-08
28,28,7.9397242743109092e-14,0,0,1,0,0,0,0,0
28,25,7.2359821179337601e-14,0,0,1,0,0,0,0,0
28,26,5.4376427637324048e-14,0,0,1,0,0,0,0,0
28,27,1.7402007009804e-14,0,0,1,0,0,0,0,0
28,24,1.3806692336312914e-14,0,0,1,0,0,0,0,0
28,21,9.5781076431971288e-15,0,0,1,0,0,0,0,0
28,1,8.118952263681215e-15,0,0,1,0,0,0,0,0
28,15,6.7830173719002437e-15,0,0,1,0,0,0,0,0
28,9,5.8756251528919993e-15,0,0,1,0,0,0,0,0
28,3,5.2891780444267727e-15,0,0,1,0,0,0,0,0
28,22,5.261966665955602e-15,0,0,1,0,0,0,0,0
28,6,5.2339297010275744e-15,0,0,1,0,0,0,0,0
28,11,5.0323886028644699e-15,0,0,1,0,0,0,0,0
28,17,5.0315662862138918e-15,0,0,1,0,0,0,0,0
28,13,4.9148209845884184e-15,0,0,1,0,0,0,0,0
