method,repeat,requested_k,basis_cols,returned_k,pair_index,lambda,relative_eigen_residual
IPT_CUDA_BLOCK_CLUSTER,1,30,37,30,0,-40.190776252600728,3.6312327443568236e-16
IPT_CUDA_BLOCK_CLUSTER,1,30,37,30,1,-39.587783846039827,8.2986651037063341e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,37,30,2,-39.530151400183101,5.5884847709001782e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,37,30,3,-39.530151400183051,4.2809046684721994e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,37,30,4,-39.530151400183023,4.2186863010967957e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,37,30,5,-39.412585414388595,4.2049457085497248e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,37,30,6,-39.412585414388566,4.1377431871881277e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,37,30,7,-39.402524307527933,5.965613739222746e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,37,30,8,-39.402524307527777,4.3102254797890356e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,37,30,9,-39.402524307527756,3.9013346789219614e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,37,30,10,-39.376663783891644,4.3448010927897172e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,37,30,11,-39.37666378389163,5.5420321143686417e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,37,30,12,-39.376663783891594,5.2205203117177618e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,37,30,13,-39.367701470295515,4.4545901715415198e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,37,30,14,-39.367701470295486,5.536630645740791e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,37,30,15,-39.364323150450105,7.7789872339387386e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,37,30,16,-39.364323150449998,4.5064775232382348e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,37,30,17,-39.364323150449991,5.3926202246514651e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,37,30,18,-39.312786707793144,4.9531823314810604e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,37,30,19,-39.312786707793137,5.5311910324390187e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,37,30,20,-39.312786707793123,4.8664470138862276e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,37,30,21,-39.290219883813542,1.24713701528173e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,37,30,22,-39.290219883813229,4.8687515533837816e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,37,30,23,-39.290219883813016,5.6639738086371313e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,37,30,24,-39.176458439526101,1.3124786834192674e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,37,30,25,-39.059902131173502,2.804933643111797e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,37,30,26,-39.059902131173502,8.0514867042092182e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,37,30,27,-39.059902131173452,2.5086998584433797e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,37,30,28,-39.023899884567101,7.3943614539911087e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,37,30,29,-39.013014208760893,9.033837819619998e-14
