method,repeat,requested_k,basis_cols,returned_k,pair_index,lambda,relative_eigen_residual
IPT_CUDA_BLOCK_CLUSTER,1,30,35,30,0,-40.190776252600706,6.8985219968229964e-16
IPT_CUDA_BLOCK_CLUSTER,1,30,35,30,1,-39.587783846039741,1.4139882868261601e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,35,30,2,-39.530151400183065,3.5901366414666536e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,35,30,3,-39.530151400183037,5.2079382828567543e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,35,30,4,-39.530151400183016,3.5448400904591421e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,35,30,5,-39.412585414388559,5.8531620228603003e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,35,30,6,-39.412585414388552,7.5121297810185923e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,35,30,7,-39.402524307527742,5.672005339703926e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,35,30,8,-39.40252430752772,6.1063860580624189e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,35,30,9,-39.402524307527685,4.7842790976498341e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,35,30,10,-39.376663783891729,6.5105233252869364e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,35,30,11,-39.376663783891694,4.7402135525163644e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,35,30,12,-39.376663783891694,5.1634475117880617e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,35,30,13,-39.367701470295444,7.0104609919869865e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,35,30,14,-39.367701470295422,7.4454672552224844e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,35,30,15,-39.364323150450026,2.5020678446983136e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,35,30,16,-39.364323150450019,3.1458571188296053e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,35,30,17,-39.364323150450019,3.4749516561011752e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,35,30,18,-39.312786707793222,2.3846407115300134e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,35,30,19,-39.312786707793222,2.421843688150944e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,35,30,20,-39.312786707793201,4.0134354345519546e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,35,30,21,-39.290219883813172,5.844148807491384e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,35,30,22,-39.29021988381313,5.6128606026966683e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,35,30,23,-39.290219883813123,5.6108838776275532e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,35,30,24,-39.176458439526009,3.5587977633937794e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,35,30,25,-39.05990213117343,5.5504333597735132e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,35,30,26,-39.059902131173423,5.5580391415589225e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,35,30,27,-39.059902131173409,3.8227544268848601e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,35,30,28,-39.023899884567193,5.37628152766194e-13
IPT_CUDA_BLOCK_CLUSTER,1,30,35,30,29,-39.013013908323948,1.2687859998442974e-05
