davidson_step,active_pair_index,residual_before,residual_after,accepted,basis_cols,max_relative_eigen_residual,max_relative_eigen_residual_index,pair_28_residual,pair_29_residual,orthogonality_error,restarted
17,29,1.2908246563528387e-08,1.0581601691433344e-08,1,49,1.0581601691433344e-08,29,1.0905112624681763e-13,1.0581601691433344e-08,1.7319479184152442e-14,0
17,28,1.2833444538971104e-13,1.0905112624681763e-13,1,49,1.0581601691433344e-08,29,1.0905112624681763e-13,1.0581601691433344e-08,1.7319479184152442e-14,0
18,29,1.0581601691433344e-08,5.9601514124368073e-09,1,51,5.9601514124368073e-09,29,1.0229077832836885e-13,5.9601514124368073e-09,1.8207657603852567e-14,0
18,25,1.0976081519920731e-13,4.2937826349394356e-14,1,51,5.9601514124368073e-09,29,1.0229077832836885e-13,5.9601514124368073e-09,1.8207657603852567e-14,0
19,29,5.9601514124368073e-09,3.3879876431467496e-09,1,53,3.3879876431467496e-09,29,7.3023947591615844e-14,3.3879876431467496e-09,1.7319479184152442e-14,0
19,28,1.0229077832836885e-13,7.3023947591615844e-14,1,53,3.3879876431467496e-09,29,7.3023947591615844e-14,3.3879876431467496e-09,1.7319479184152442e-14,0
20,29,3.3879876431467496e-09,1.950681849805957e-09,1,54,1.950681849805957e-09,29,7.0408011898487111e-14,1.950681849805957e-09,1.4432899320127035e-14,0
21,29,1.950681849805957e-09,1.1368328348007473e-09,1,35,1.1368328348007473e-09,29,6.8031266105453122e-14,1.1368328348007473e-09,1.5765166949677223e-14,1
22,29,1.1368328348007473e-09,7.1723311465307863e-10,1,36,7.1723311465307863e-10,29,6.7253998550566577e-14,7.1723311465307863e-10,1.532107773982716e-14,0
23,29,7.1723311465307863e-10,4.4776784770674808e-10,1,37,4.4776784770674808e-10,29,6.7222035615162262e-14,4.4776784770674808e-10,1.5099033134902129e-14,0
24,29,4.4776784770674808e-10,3.2469434581362313e-10,1,38,3.2469434581362313e-10,29,6.5695813857564572e-14,3.2469434581362313e-10,1.5543122344752192e-14,0
25,29,3.2469434581362313e-10,2.2180280732970155e-10,1,39,2.2180280732970155e-10,29,6.632727440184941e-14,2.2180280732970155e-10,1.4210854715202004e-14,0
26,29,2.2180280732970155e-10,1.2258904758434697e-10,1,40,1.2258904758434697e-10,29,6.6746068518747807e-14,1.2258904758434697e-10,1.3988810110276972e-14,0
27,29,1.2258904758434697e-10,7.6810936032705948e-11,1,41,7.6810936032705948e-11,29,6.6552434485786523e-14,7.6810936032705948e-11,1.532107773982716e-14,0
28,29,7.6810936032705948e-11,4.3591832498580722e-11,1,42,4.3591832498580722e-11,29,6.717356768219376e-14,4.3591832498580722e-11,1.4432899320127035e-14,0
29,29,4.3591832498580722e-11,2.7179774335180708e-11,1,43,2.7179774335180708e-11,29,6.8324922551004767e-14,2.7179774335180708e-11,1.3766765505351941e-14,0
30,29,2.7179774335180708e-11,1.7348176153050606e-11,1,44,1.7348176153050606e-11,29,6.936870871779864e-14,1.7348176153050606e-11,1.3988810110276972e-14,0
31,29,1.7348176153050606e-11,1.4767386922809972e-11,1,45,1.4767386922809972e-11,29,6.7966737508028985e-14,1.4767386922809972e-11,1.4432899320127035e-14,0
32,29,1.4767386922809972e-11,1.2088616974081031e-11,1,46,1.2088616974081031e-11,29,6.4689365677495159e-14,1.2088616974081031e-11,1.4654943925052066e-14,0
33,29,1.2088616974081031e-11,7.8020081940366118e-12,1,47,7.8020081940366118e-12,29,6.3213382946852314e-14,7.8020081940366118e-12,1.4876988529977098e-14,0
34,29,7.8020081940366118e-12,6.1882029049492517e-12,1,48,6.1882029049492517e-12,29,6.330454034665943e-14,6.1882029049492517e-12,1.3988810110276972e-14,0
35,29,6.1882029049492517e-12,5.3344306018586016e-12,1,49,5.3344306018586016e-12,29,6.329825884415867e-14,5.3344306018586016e-12,1.5543122344752192e-14,0
36,29,5.3344306018586016e-12,5.21672790154556e-12,1,50,5.21672790154556e-12,29,6.3154950709520563e-14,5.21672790154556e-12,1.7541523789077473e-14,0
37,29,5.21672790154556e-12,3.7999587711952749e-12,1,51,3.7999587711952749e-12,29,6.2977929227329241e-14,3.7999587711952749e-12,1.5099033134902129e-14,0
38,29,3.7999587711952749e-12,2.2417465459020922e-12,1,52,2.2417465459020922e-12,29,6.2925731186969206e-14,2.2417465459020922e-12,1.6209256159527285e-14,0
39,29,2.2417465459020922e-12,1.3033853037327661e-12,1,53,1.3033853037327661e-12,29,6.2550229577420622e-14,1.3033853037327661e-12,1.5099033134902129e-14,0
40,29,1.3033853037327661e-12,5.9676290666106356e-13,1,54,5.9676290666106356e-13,29,6.2229814698961382e-14,5.9676290666106356e-13,1.5099033134902129e-14,0
