method,repeat,requested_k,basis_cols,returned_k,pair_index,lambda,relative_eigen_residual
IPT_CUDA_BLOCK_CLUSTER,1,30,54,30,0,-40.190776252600713,5.6523841912929377e-16
IPT_CUDA_BLOCK_CLUSTER,1,30,54,30,1,-39.587783846039777,3.0116879929823662e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,54,30,2,-39.530151400183037,2.7015688974352208e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,54,30,3,-39.530151400182987,2.6918300243269611e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,54,30,4,-39.530151400182952,2.4852577650998831e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,54,30,5,-39.412585414388602,1.514369832759596e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,54,30,6,-39.412585414388545,1.1970949038183109e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,54,30,7,-39.402524307527806,1.4615464152128182e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,54,30,8,-39.402524307527798,2.9321053406779383e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,54,30,9,-39.402524307527656,2.1758040143925498e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,54,30,10,-39.376663783891821,2.1167202360762265e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,54,30,11,-39.376663783891651,2.2939362120019951e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,54,30,12,-39.37666378389158,3.8034879050223526e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,54,30,13,-39.367701470295543,1.9136363076844575e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,54,30,14,-39.367701470295472,2.3990575469538153e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,54,30,15,-39.364323150450147,1.9877171355428303e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,54,30,16,-39.364323150450097,2.0602707525378583e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,54,30,17,-39.36432315044997,2.7405974654799459e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,54,30,18,-39.312786707793364,4.1782716122044951e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,54,30,19,-39.312786707793194,3.7507283718773825e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,54,30,20,-39.312786707793045,3.9465791445304189e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,54,30,21,-39.290219883813201,4.6271851068835103e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,54,30,22,-39.29021988381308,2.787495905799852e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,54,30,23,-39.290219883813059,3.3180435734061926e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,54,30,24,-39.176458439526137,3.8123292723529079e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,54,30,25,-39.05990213117353,6.0271211441273778e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,54,30,26,-39.059902131173409,7.6668936070411597e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,54,30,27,-39.05990213117331,9.1686560046999714e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,54,30,28,-39.023899884567186,6.2229814698961382e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,54,30,29,-39.013014208760886,5.9676290666106356e-13
