davidson_step,active_pair_index,residual_before,residual_after,accepted,basis_cols,max_relative_eigen_residual,max_relative_eigen_residual_index,pair_28_residual,pair_29_residual,orthogonality_error,restarted,best_so_far_updated,best_so_far_step,best_so_far_max_residual,pair28_best_residual,pair29_best_residual,relaxed_accept_enabled,accept_global_ok,accept_active_ok,accept_locked_safe,accept_reason,reject_retry_count,retry_alpha,retry_denom_clip,accepted_steps,rejected_steps,min_accepted_steps,early_jump_to_continuation,gap28_29,relative_gap28_29,cluster_residual_fro_before,cluster_residual_fro_after,cluster_residual_max_before,cluster_residual_max_after,ritz_overlap_28_28,ritz_overlap_28_29,ritz_overlap_29_28,ritz_overlap_29_29,ritz_overlap_swap_detected,pair28_lock_state,pair29_lock_state,cluster_hard_locked,cluster_soft_locked_count
8,29,2.5240848513203214e-05,1.9138173448943883e-05,1,49,1.9138173448943883e-05,29,1.3434614580516638e-12,1.9138173448943883e-05,1.7097434579227411e-14,0,1,8,1.9138173448943883e-05,1.3434614580516638e-12,1.9138173448943883e-05,1,1,1,1,global_ok+active_ok,0,1,3e-09,8,0,12,0,0.010888246122263467,0.00027901481283190487,2.5240848513203302e-05,1.913817344894393e-05,2.5240848513203214e-05,1.9138173448943883e-05,1.0000000000000164,2.8221477567254065e-12,3.9539316136703233e-12,0.99890411009132862,0,active,active,0,0
8,28,2.1015656907637815e-12,1.3434614580516638e-12,1,49,1.9138173448943883e-05,29,1.3434614580516638e-12,1.9138173448943883e-05,1.7097434579227411e-14,0,1,8,1.9138173448943883e-05,1.3434614580516638e-12,1.9138173448943883e-05,1,1,1,1,global_ok+active_ok,0,1,3e-09,8,0,12,0,0.010888246122263467,0.00027901481283190487,2.5240848513203302e-05,1.913817344894393e-05,2.5240848513203214e-05,1.9138173448943883e-05,1.0000000000000164,2.8221477567254065e-12,3.9539316136703233e-12,0.99890411009132862,0,active,active,0,0
9,29,1.9138173448943883e-05,1.5782498393166126e-05,1,51,1.5782498393166126e-05,29,8.8194178073666808e-13,1.5782498393166126e-05,1.6875389974302379e-14,0,1,9,1.5782498393166126e-05,8.8194178073666808e-13,1.5782498393166126e-05,1,1,1,1,global_ok+active_ok,0,1,3e-09,9,0,12,0,0.010887021318986001,0.00027898342685354042,1.913817344894393e-05,1.5782498393166149e-05,1.9138173448943883e-05,1.5782498393166126e-05,1.0000000000000122,1.5750030512853597e-12,2.0524906779486011e-12,0.99799200009740752,0,soft,active,0,1
9,28,1.3434614580516638e-12,8.8194178073666808e-13,1,51,1.5782498393166126e-05,29,8.8194178073666808e-13,1.5782498393166126e-05,1.6875389974302379e-14,0,1,9,1.5782498393166126e-05,8.8194178073666808e-13,1.5782498393166126e-05,1,1,1,1,global_ok+active_ok,0,1,3e-09,9,0,12,0,0.010887021318986001,0.00027898342685354042,1.913817344894393e-05,1.5782498393166149e-05,1.9138173448943883e-05,1.5782498393166126e-05,1.0000000000000122,1.5750030512853597e-12,2.0524906779486011e-12,0.99799200009740752,0,soft,active,0,1
10,29,1.5782498393166126e-05,1.1248807438108631e-05,1,52,1.1248807438108631e-05,29,9.0037775377501983e-13,1.1248807438108631e-05,1.4876988529977098e-14,0,1,10,1.1248807438108631e-05,8.8194178073666808e-13,1.1248807438108631e-05,1,1,1,1,global_ok+active_ok,0,1,3e-09,10,0,12,0,0.010886331371523283,0.00027896574672764949,1.5782498393166149e-05,1.1248807438108667e-05,1.5782498393166126e-05,1.1248807438108631e-05,1.0000000000000162,5.8453073122640541e-13,3.1129481014732888e-13,0.99762898531344091,0,soft,active,0,1
11,29,1.1248807438108631e-05,5.1283938964116544e-06,1,53,5.1283938964116544e-06,29,9.1445668424685458e-13,5.1283938964116544e-06,1.5099033134902129e-14,0,1,11,5.1283938964116544e-06,8.8194178073666808e-13,5.1283938964116544e-06,1,1,1,1,global_ok+active_ok,0,1,3e-09,11,0,12,0,0.010885884023743131,0.00027895428329674,1.1248807438108667e-05,5.1283938964117357e-06,1.1248807438108631e-05,5.1283938964116544e-06,1.0000000000000138,5.798408278929139e-13,5.7662003043997959e-13,0.99945331333794796,0,soft,active,0,1
12,29,5.1283938964116544e-06,2.6011476851844783e-06,1,54,2.6011476851844783e-06,29,9.3197660606043215e-13,2.6011476851844783e-06,1.6653345369377348e-14,0,1,12,2.6011476851844783e-06,8.8194178073666808e-13,2.6011476851844783e-06,1,1,1,1,global_ok+active_ok,0,1,3e-09,12,0,12,0,0.010885728633340364,0.00027895030136763406,5.1283938964117357e-06,2.6011476851846452e-06,5.1283938964116544e-06,2.6011476851844783e-06,1.000000000000014,7.7629715274361522e-13,7.8229868419849807e-13,0.9999711915099988,0,soft,active,0,1
13,29,2.6011476851844783e-06,1.5878030358566537e-06,1,55,1.5878030358566537e-06,29,9.3511231179584914e-13,1.5878030358566537e-06,1.7319479184152442e-14,0,1,13,1.5878030358566537e-06,8.8194178073666808e-13,1.5878030358566537e-06,1,1,1,1,global_ok+active_ok,0,1,3e-09,13,0,12,0,0.010885692649310386,0.00027894937926528,2.6011476851846452e-06,1.587803035856929e-06,2.6011476851844783e-06,1.5878030358566537e-06,1.0000000000000147,1.260254149154045e-12,1.2590979128231372e-12,0.99999955290874454,0,soft,active,0,1
14,29,1.5878030358566537e-06,9.5686403456434023e-07,1,56,9.5686403456434023e-07,29,9.1226910983620398e-13,9.5686403456434023e-07,1.532107773982716e-14,0,1,14,9.5686403456434023e-07,8.8194178073666808e-13,9.5686403456434023e-07,1,1,1,1,global_ok+active_ok,0,1,3e-09,14,0,12,0,0.01088568179915228,0.0002789491012264843,1.587803035856929e-06,9.5686403456477518e-07,1.5878030358566537e-06,9.5686403456434023e-07,1.000000000000012,3.4404099724749682e-13,3.4606267094063878e-13,0.99999896807931377,0,soft,active,0,1
15,29,9.5686403456434023e-07,6.0162953346684324e-07,1,57,6.0162953346684324e-07,29,8.8283055801382655e-13,6.0162953346684324e-07,1.6209256159527285e-14,0,1,15,6.0162953346684324e-07,8.8194178073666808e-13,6.0162953346684324e-07,1,1,1,1,global_ok+active_ok,0,1,3e-09,15,0,12,0,0.010885678007539923,0.00027894900406519682,9.5686403456477518e-07,6.01629533467491e-07,9.5686403456434023e-07,6.0162953346684324e-07,1.0000000000000135,7.5870336673025033e-13,7.5922849922941081e-13,0.99999866860541065,0,soft,active,0,1
16,29,6.0162953346684324e-07,3.5867439370921139e-07,1,58,3.5867439370921139e-07,29,8.729094325604378e-13,3.5867439370921139e-07,1.3988810110276972e-14,0,1,16,3.5867439370921139e-07,8.729094325604378e-13,3.5867439370921139e-07,1,1,1,1,global_ok+active_ok,0,1,3e-09,16,0,12,0,0.010885676583953341,0.00027894896758533255,6.01629533467491e-07,3.5867439371027362e-07,6.0162953346684324e-07,3.5867439370921139e-07,1.0000000000000113,3.782834723046799e-13,3.7841173681695182e-13,0.99999941603581222,0,soft,active,0,1
17,29,3.5867439370921139e-07,1.8501969697109501e-07,1,59,1.8501969697109501e-07,29,8.7482759925277262e-13,1.8501969697109501e-07,1.5765166949677223e-14,0,1,17,1.8501969697109501e-07,8.729094325604378e-13,1.8501969697109501e-07,1,1,1,1,global_ok+active_ok,0,1,3e-09,17,0,12,0,0.010885676051621829,0.00027894895394416612,3.5867439371027362e-07,1.8501969697316323e-07,3.5867439370921139e-07,1.8501969697109501e-07,1.0000000000000122,5.3261768380991102e-13,5.320705624755502e-13,0.99999985625582766,0,soft,active,0,1
18,29,1.8501969697109501e-07,9.280304423464041e-08,1,60,9.280304423464041e-08,29,8.7899210912251723e-13,9.280304423464041e-08,1.5099033134902129e-14,0,1,18,9.280304423464041e-08,8.729094325604378e-13,9.280304423464041e-08,1,1,1,1,global_ok+active_ok,0,1,3e-09,18,0,12,0,0.010885675875222489,0.00027894894942387578,1.8501969697316323e-07,9.280304423880314e-08,1.8501969697109501e-07,9.280304423464041e-08,1.000000000000014,7.9447124531311848e-14,7.9283380493509276e-14,0.99999998321095573,0,soft,active,0,1
19,29,9.280304423464041e-08,5.4772096269893072e-08,1,61,5.4772096269893072e-08,29,8.7531554215458802e-13,5.4772096269893072e-08,1.7097434579227411e-14,0,1,19,5.4772096269893072e-08,8.729094325604378e-13,5.4772096269893072e-08,1,1,1,1,global_ok+active_ok,0,1,3e-09,19,0,12,0,0.010885675829776176,0.00027894894825929959,9.280304423880314e-08,5.4772096276887301e-08,9.280304423464041e-08,5.4772096269893072e-08,1.000000000000014,3.2201433419794688e-13,3.219363731472508e-13,0.99999999729941824,0,soft,active,0,1
20,29,5.4772096269893072e-08,3.9944368436237004e-08,1,62,3.9944368436237004e-08,29,8.7390112843183644e-13,3.9944368436237004e-08,1.6209256159527285e-14,0,1,20,3.9944368436237004e-08,8.729094325604378e-13,3.9944368436237004e-08,1,1,1,1,global_ok+active_ok,0,1,3e-09,20,0,12,0,0.010885675815934803,0.00027894894790460973,5.4772096276887301e-08,3.9944368445796592e-08,5.4772096269893072e-08,3.9944368436237004e-08,1.0000000000000122,8.0181323389728739e-13,8.0144897826461268e-13,0.99999999997383204,0,soft,active,0,1
21,29,3.9944368436237004e-08,2.7649391541584175e-08,1,63,2.7649391541584175e-08,29,8.7549061491757578e-13,2.7649391541584175e-08,1.6209256159527285e-14,0,1,21,2.7649391541584175e-08,8.729094325604378e-13,2.7649391541584175e-08,1,1,1,1,global_ok+active_ok,0,1,3e-09,21,0,12,0,0.01088567581039257,0.00027894894776258808,3.9944368445796592e-08,2.7649391555444946e-08,3.9944368436237004e-08,2.7649391541584175e-08,1.0000000000000118,5.0701771662211886e-13,5.0765836056211842e-13,0.99999999973887932,0,soft,active,0,1
22,29,2.7649391541584175e-08,1.500918181701055e-08,1,64,1.500918181701055e-08,29,8.7512769851035335e-13,1.500918181701055e-08,1.5543122344752192e-14,0,1,22,1.500918181701055e-08,8.729094325604378e-13,1.500918181701055e-08,1,1,1,1,global_ok+active_ok,0,1,3e-09,22,0,12,0,0.010885675807458028,0.00027894894768738977,2.7649391555444946e-08,1.5009181842523215e-08,2.7649391541584175e-08,1.500918181701055e-08,1.0000000000000158,7.2401679293680204e-13,7.2416387099902071e-13,0.99999999976280496,0,soft,active,0,1
23,29,1.500918181701055e-08,8.0882742950951936e-09,1,65,8.0882742950951936e-09,29,8.7609849038143995e-13,8.0882742950951936e-09,1.4210854715202004e-14,0,1,23,8.0882742950951936e-09,8.729094325604378e-13,8.0882742950951936e-09,1,1,1,1,global_ok+active_ok,0,1,3e-09,23,0,12,0,0.010885675806378003,0.00027894894765971432,1.5009181842523215e-08,8.0882743425434217e-09,1.500918181701055e-08,8.0882742950951936e-09,1.0000000000000113,1.9267222893550925e-12,1.9268862695534571e-12,0.99999999991375577,0,soft,active,0,1
24,29,8.0882742950951936e-09,3.8382455638882052e-09,1,66,3.8382455638882052e-09,29,8.7644373002013307e-13,3.8382455638882052e-09,2.19824158875781e-14,0,1,24,3.8382455638882052e-09,8.729094325604378e-13,3.8382455638882052e-09,1,1,1,1,global_ok+active_ok,0,1,3e-09,24,0,12,0,0.010885675806100892,0.00027894894765261301,8.0882743425434217e-09,3.8382456639539239e-09,8.0882742950951936e-09,3.8382455638882052e-09,1.0000000000000127,7.7630079826816975e-13,7.7609692264976514e-13,0.99999999997976474,0,soft,active,0,1
25,29,3.8382455638882052e-09,1.7031135940987928e-09,1,67,1.7031135940987928e-09,29,8.7538183945996589e-13,1.7031135940987928e-09,1.5099033134902129e-14,0,1,25,1.7031135940987928e-09,8.729094325604378e-13,1.7031135940987928e-09,1,1,1,1,global_ok+active_ok,0,1,3e-09,25,0,12,0,0.010885675806015627,0.00027894894765042807,3.8382456639539239e-09,1.7031138190671442e-09,3.8382455638882052e-09,1.7031135940987928e-09,1.0000000000000131,1.75482127565748e-13,1.7513933214337237e-13,0.99999999999934519,0,soft,active,0,1
26,29,1.7031135940987928e-09,9.3635316440046354e-10,1,68,9.3635316440046354e-10,29,8.7542675126936982e-13,9.3635316440046354e-10,1.4654943925052066e-14,0,1,26,9.3635316440046354e-10,8.729094325604378e-13,9.3635316440046354e-10,1,1,1,1,global_ok+active_ok,0,1,3e-09,26,0,12,0,0.01088567580599431,0.00027894894764988185,1.7031138190671442e-09,9.3635357363271623e-10,1.7031135940987928e-09,9.3635316440046354e-10,1.0000000000000129,5.5718461298394488e-13,5.5743798282136906e-13,0.99999999999991651,0,soft,active,0,1
27,29,9.3635316440046354e-10,6.1982069211824877e-10,1,69,6.1982069211824877e-10,29,8.7450267825805066e-13,6.1982069211824877e-10,1.8207657603852567e-14,0,1,27,6.1982069211824877e-10,8.729094325604378e-13,6.1982069211824877e-10,1,1,1,1,global_ok+active_ok,0,1,3e-09,27,0,12,0,0.010885675805987205,0.00027894894764969965,9.3635357363271623e-10,6.1982130903420799e-10,9.3635316440046354e-10,6.1982069211824877e-10,1.0000000000000111,3.4909880818152364e-13,3.4884639690700767e-13,0.99999999999966616,0,soft,active,0,1
28,29,6.1982069211824877e-10,3.2445844384830871e-10,1,70,3.2445844384830871e-10,29,8.6481113250836302e-13,3.2445844384830871e-10,1.3100631690576847e-14,0,1,28,3.2445844384830871e-10,8.6481113250836302e-13,3.2445844384830871e-10,1,1,1,1,global_ok+active_ok,0,1,3e-09,28,0,12,0,0.010885675806008521,0.00027894894765024587,6.1982130903420799e-10,3.2445959637951996e-10,6.1982069211824877e-10,3.2445844384830871e-10,1.0000000000000149,6.7118660755047742e-13,6.7164846493968803e-13,0.99999999999976019,0,soft,active,0,1
29,29,3.2445844384830871e-10,1.8891781730142457e-10,1,71,1.8891781730142457e-10,29,8.596883052452625e-13,1.8891781730142457e-10,1.8429702208777599e-14,0,1,29,1.8891781730142457e-10,8.596883052452625e-13,1.8891781730142457e-10,1,1,1,1,global_ok+active_ok,0,1,3e-09,29,0,12,0,0.01088567580599431,0.00027894894764988191,3.2445959637951996e-10,1.8891977333756413e-10,3.2445844384830871e-10,1.8891781730142457e-10,1.000000000000016,6.0929003336423663e-13,6.0898729578132503e-13,0.99999999999999101,0,soft,active,0,1
30,29,1.8891781730142457e-10,1.0405637735367609e-10,1,72,1.0405637735367609e-10,29,8.6077954225477737e-13,1.0405637735367609e-10,1.5099033134902129e-14,0,1,30,1.0405637735367609e-10,8.596883052452625e-13,1.0405637735367609e-10,1,1,1,1,global_ok+active_ok,0,1,3e-09,30,0,12,0,0.010885675806008521,0.00027894894765024604,1.8891977333756413e-10,1.0405993758114118e-10,1.8891781730142457e-10,1.0405637735367609e-10,1.0000000000000149,2.8581053404825778e-13,2.8552641994128245e-13,1.0000000000000049,0,soft,active,0,1
31,29,1.0405637735367609e-10,5.6267639451972893e-11,1,73,5.6267639451972893e-11,29,8.6226119791182716e-13,5.6267639451972893e-11,1.4654943925052066e-14,0,1,31,5.6267639451972893e-11,8.596883052452625e-13,5.6267639451972893e-11,1,1,1,1,global_ok+active_ok,0,1,3e-09,31,0,12,0,0.0108856758059801,0.00027894894764951761,1.0405993758114118e-10,5.6274245831202757e-11,1.0405637735367609e-10,5.6267639451972893e-11,1.0000000000000129,2.8878783171205084e-13,2.8920277025190529e-13,0.99999999999999833,0,soft,active,0,1
32,29,5.6267639451972893e-11,3.4549407589540288e-11,1,74,3.4549407589540288e-11,29,8.6306462353168798e-13,3.4549407589540288e-11,1.6209256159527285e-14,0,1,32,3.4549407589540288e-11,8.596883052452625e-13,3.4549407589540288e-11,1,1,1,1,global_ok+active_ok,0,1,3e-09,32,0,12,0,0.010885675806001416,0.00027894894765006394,5.6274245831202757e-11,3.4560185840538763e-11,5.6267639451972893e-11,3.4549407589540288e-11,1.0000000000000131,1.5750669150323444e-13,1.5780246848396594e-13,1.0000000000000022,0,soft,active,0,1
33,29,3.4549407589540288e-11,1.912288775241115e-11,1,75,1.912288775241115e-11,29,8.6048321471773819e-13,1.912288775241115e-11,1.5099033134902129e-14,0,1,33,1.912288775241115e-11,8.596883052452625e-13,1.912288775241115e-11,1,1,1,1,global_ok+active_ok,0,1,3e-09,33,0,12,0,0.010885675806036943,0.00027894894765097424,3.4560185840538763e-11,1.9142237783345168e-11,3.4549407589540288e-11,1.912288775241115e-11,1.0000000000000169,5.0511993021554898e-13,5.0504366825485731e-13,1.0000000000000044,0,soft,active,0,1
34,29,1.912288775241115e-11,1.0556646056978666e-11,1,76,1.0556646056978666e-11,29,8.5717620230399287e-13,1.0556646056978666e-11,1.3322676295501878e-14,0,1,34,1.0556646056978666e-11,8.5717620230399287e-13,1.0556646056978666e-11,1,1,1,1,global_ok+active_ok,0,1,3e-09,34,0,12,0,0.01088567580599431,0.00027894894764988169,1.9142237783345168e-11,1.0591389286307983e-11,1.912288775241115e-11,1.0556646056978666e-11,1.000000000000014,2.8686050525707528e-13,2.8698602637838724e-13,1.000000000000004,0,soft,active,0,1
35,29,1.0556646056978666e-11,5.8383306866328391e-12,1,77,5.8383306866328391e-12,29,8.5726820705692591e-13,5.8383306866328391e-12,1.2878587085651816e-14,0,1,35,5.8383306866328391e-12,8.5717620230399287e-13,5.8383306866328391e-12,1,1,1,1,global_ok+active_ok,0,1,3e-09,35,0,12,0,0.010885675806008521,0.00027894894765024609,1.0591389286307983e-11,5.9009333147654933e-12,1.0556646056978666e-11,5.8383306866328391e-12,1.000000000000012,6.7954008993028067e-14,6.8206949531763179e-14,1,0,soft,active,0,1
36,29,5.8383306866328391e-12,3.6228622282262587e-12,1,78,3.6228622282262587e-12,29,8.5691967273658814e-13,3.6228622282262587e-12,1.5099033134902129e-14,0,1,36,3.6228622282262587e-12,8.5691967273658814e-13,3.6228622282262587e-12,1,1,1,1,global_ok+active_ok,0,1,3e-09,36,0,12,0,0.01088567580599431,0.00027894894764988196,5.9009333147654933e-12,3.7228271582537259e-12,5.8383306866328391e-12,3.6228622282262587e-12,1.0000000000000133,2.0828647217304977e-13,2.0845080639677884e-13,0.99999999999999734,0,soft,active,0,1
37,29,3.6228622282262587e-12,1.9876493199571285e-12,1,79,1.9876493199571285e-12,29,8.5681815852065342e-13,1.9876493199571285e-12,1.4654943925052066e-14,0,1,37,1.9876493199571285e-12,8.5681815852065342e-13,1.9876493199571285e-12,1,1,1,1,global_ok+active_ok,0,1,3e-09,37,0,12,0,0.010885675806029838,0.00027894894765079209,3.7228271582537259e-12,2.1644600194729305e-12,3.6228622282262587e-12,1.9876493199571285e-12,1.0000000000000133,1.3817740928144321e-13,1.3841537694838413e-13,0.99999999999999944,0,soft,active,0,1
38,29,1.9876493199571285e-12,1.1187949258207649e-12,1,80,1.1187949258207649e-12,29,8.5803848794326368e-13,1.1187949258207649e-12,1.4876988529977098e-14,0,1,38,1.1187949258207649e-12,8.5681815852065342e-13,1.1187949258207649e-12,1,1,1,1,global_ok+active_ok,0,1,3e-09,38,0,12,0,0.010885675806029838,0.0002789489476507922,2.1644600194729305e-12,1.4099404713796439e-12,1.9876493199571285e-12,1.1187949258207649e-12,1.0000000000000151,1.0675651062602433e-12,1.0672721985018424e-12,0.99999999999999767,0,soft,active,0,1
39,29,1.1187949258207649e-12,8.2423171962556663e-13,1,81,8.5717143208238703e-13,28,8.5717143208238703e-13,8.2423171962556663e-13,1.6875389974302379e-14,0,1,39,8.5717143208238703e-13,8.5681815852065342e-13,8.2423171962556663e-13,1,1,1,1,global_ok+active_ok,0,1,3e-09,39,0,12,0,0.010885675805987205,0.00027894894764969976,1.4099404713796439e-12,1.1891596997943923e-12,1.1187949258207649e-12,8.5717143208238703e-13,1.0000000000000138,9.7852026081197812e-13,9.7858508114720197e-13,0.99999999999999623,0,converged,converged,0,0
