N,epsilon,method,tf32_tol,fp64_tol,tf32_maxiter,fp64_maxiter,repeats,time_tf32_initial_sec,time_orthogonalize_sec,time_rayleigh_transform_sec,time_fp64_refine_sec,time_backtransform_sec,time_total_sec,absolute_residual,tf32_fixed_point_residual,fp64_fixed_point_residual,tf32_iterations,fp64_iterations,tf32_converged,fp64_converged,gpu_name,status,error
4096,0.12,rayleigh_mixed_mpqr,9.9999999999999995e-07,9.9999999999999998e-13,1000,1000,5,0.033739899005740884,0.26086475299671291,0.017122089583426713,0.032935359701514247,0.0080052038654685014,0.35266730515286326,1.7550648086462838e-09,9.9526577579355835e-07,1.5107286783412503e-14,22,3,true,true,NVIDIA A100-SXM4-80GB,ok,
16384,0.12,rayleigh_mixed_mpqr,9.9999999999999995e-07,9.9999999999999998e-13,1000,1000,5,1.3121199421584606,2.6269338207319377,1.051455403584987,2.0033752707764507,0.4933583024889231,7.4872427397407595,4.5364494655736863e-08,9.9463273844036728e-07,1.5505474773913215e-14,18,3,true,true,NVIDIA A100-SXM4-80GB,ok,
