N,epsilon,method,tf32_tol,fp64_tol,tf32_maxiter,fp64_maxiter,repeats,time_tf32_initial_sec,time_orthogonalize_sec,time_rayleigh_transform_sec,time_fp64_refine_sec,time_backtransform_sec,time_total_sec,absolute_residual,tf32_fixed_point_residual,fp64_fixed_point_residual,tf32_iterations,fp64_iterations,tf32_converged,fp64_converged,gpu_name,status,error
4096,0.1,rayleigh_mixed_mpqr,9.9999999999999995e-07,9.9999999999999998e-13,1000,1000,5,0.020562937576323749,0.26137210484594109,0.017118940968066453,0.032880550343543292,0.0080309936776757247,0.33996552741155028,1.9755972057329117e-09,7.0158714431422555e-07,9.9672917901666508e-15,11,3,true,true,NVIDIA A100-SXM4-80GB,ok,
16384,0.1,rayleigh_mixed_mpqr,9.9999999999999995e-07,9.9999999999999998e-13,1000,1000,5,0.87845559166744347,2.6197567544877529,1.0499372267164291,1.9996352786198259,0.49294675458222625,7.0407316060736775,3.738478607131642e-08,7.5573085209298868e-07,1.0014591738976812e-14,12,3,true,true,NVIDIA A100-SXM4-80GB,ok,
