N,epsilon,method,tf32_tol,fp64_tol,tf32_maxiter,fp64_maxiter,repeats,time_tf32_initial_sec,time_orthogonalize_sec,time_rayleigh_transform_sec,time_fp64_refine_sec,time_backtransform_sec,time_total_sec,absolute_residual,tf32_fixed_point_residual,fp64_fixed_point_residual,tf32_iterations,fp64_iterations,tf32_converged,fp64_converged,gpu_name,status,error
4096,0.09,rayleigh_mixed_mpqr,9.9999999999999995e-07,9.9999999999999998e-13,1000,1000,5,0.024080032948404551,0.26878521004691719,0.017084647994488479,0.035799568239599469,0.0079261522740125649,0.35367561150342225,2.0906687120043149e-09,5.9159826725935348e-07,7.4070441461795504e-15,10,3,true,true,NVIDIA A100-SXM4-80GB,ok,
16384,0.09,rayleigh_mixed_mpqr,9.9999999999999995e-07,9.9999999999999998e-13,1000,1000,5,0.73552676634863023,2.6184879906475542,1.0475714534521103,1.9952075308188797,0.49191016806289556,6.8887039093300704,3.2777254518267814e-08,8.343903131555861e-07,7.3943292041961473e-15,10,3,true,true,NVIDIA A100-SXM4-80GB,ok,
