method,repeat,requested_k,basis_cols,returned_k,pair_index,lambda,relative_eigen_residual
IPT_CUDA_BLOCK_CLUSTER,1,30,33,30,0,-40.19077625260077,8.8195774457426799e-16
IPT_CUDA_BLOCK_CLUSTER,1,30,33,30,1,-39.58778384603977,1.6982566963445054e-13
IPT_CUDA_BLOCK_CLUSTER,1,30,33,30,2,-39.530151400183044,2.0995208253513595e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,33,30,3,-39.530151400183016,6.7763173672974395e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,33,30,4,-39.530151400183016,2.9702773656570612e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,33,30,5,-39.412585414388566,2.1306024425994275e-13
IPT_CUDA_BLOCK_CLUSTER,1,30,33,30,6,-39.412585414388559,1.1019017775736172e-13
IPT_CUDA_BLOCK_CLUSTER,1,30,33,30,7,-39.402524307527756,6.3443091321495918e-13
IPT_CUDA_BLOCK_CLUSTER,1,30,33,30,8,-39.402524307527713,2.4081440573606985e-13
IPT_CUDA_BLOCK_CLUSTER,1,30,33,30,9,-39.402524307527685,2.7684178036384402e-13
IPT_CUDA_BLOCK_CLUSTER,1,30,33,30,10,-39.376663783891715,1.2339943425277375e-13
IPT_CUDA_BLOCK_CLUSTER,1,30,33,30,11,-39.376663783891708,2.1046506173960914e-13
IPT_CUDA_BLOCK_CLUSTER,1,30,33,30,12,-39.376663783891686,1.8663720815377234e-13
IPT_CUDA_BLOCK_CLUSTER,1,30,33,30,13,-39.367701470295465,3.8943907674850025e-13
IPT_CUDA_BLOCK_CLUSTER,1,30,33,30,14,-39.367701470295451,1.3520649604812759e-13
IPT_CUDA_BLOCK_CLUSTER,1,30,33,30,15,-39.364323150450019,3.4050044506440865e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,33,30,16,-39.364323150449998,6.4954013811557601e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,33,30,17,-39.364323150449984,8.1780746073880962e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,33,30,18,-39.312786707793251,2.2863633515042394e-13
IPT_CUDA_BLOCK_CLUSTER,1,30,33,30,19,-39.312786707793208,2.4194191495073514e-13
IPT_CUDA_BLOCK_CLUSTER,1,30,33,30,20,-39.312786707793173,6.1786238669224043e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,33,30,21,-39.29021988381318,5.4980612618297606e-13
IPT_CUDA_BLOCK_CLUSTER,1,30,33,30,22,-39.290219883813144,2.8278111543386193e-13
IPT_CUDA_BLOCK_CLUSTER,1,30,33,30,23,-39.29021988381313,4.5340682794677834e-13
IPT_CUDA_BLOCK_CLUSTER,1,30,33,30,24,-39.17645843952603,3.1516365436890111e-12
IPT_CUDA_BLOCK_CLUSTER,1,30,33,30,25,-39.059902131173473,1.0450243363691304e-12
IPT_CUDA_BLOCK_CLUSTER,1,30,33,30,26,-39.059902131173445,3.0233667154090415e-13
IPT_CUDA_BLOCK_CLUSTER,1,30,33,30,27,-39.05990213117343,6.8257157994052714e-13
IPT_CUDA_BLOCK_CLUSTER,1,30,33,30,28,-39.023899884567214,7.7881486067393916e-10
IPT_CUDA_BLOCK_CLUSTER,1,30,33,30,29,-38.287261063035771,0.01541998868647872
