method,repeat,requested_k,basis_cols,returned_k,pair_index,lambda,relative_eigen_residual
IPT_CUDA_BLOCK_CLUSTER,1,30,41,30,0,-40.190776252600706,6.9277149873524272e-16
IPT_CUDA_BLOCK_CLUSTER,1,30,41,30,1,-39.587783846039692,1.6396845614797471e-13
IPT_CUDA_BLOCK_CLUSTER,1,30,41,30,2,-39.530151400183087,3.8308574606262294e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,41,30,3,-39.530151400183001,4.7917949487180296e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,41,30,4,-39.530151400182994,9.8580419247477002e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,41,30,5,-39.412585414388516,5.8677741968869616e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,41,30,6,-39.412585414388495,8.461282292855386e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,41,30,7,-39.402524307527784,4.1142847955684136e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,41,30,8,-39.40252430752772,4.4772889119191984e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,41,30,9,-39.402524307527685,1.6407879154878662e-13
IPT_CUDA_BLOCK_CLUSTER,1,30,41,30,10,-39.376663783891672,8.7436620465576474e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,41,30,11,-39.376663783891644,1.2598285358335415e-13
IPT_CUDA_BLOCK_CLUSTER,1,30,41,30,12,-39.376663783891601,6.606053152707755e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,41,30,13,-39.367701470295437,2.8000213424609447e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,41,30,14,-39.367701470295394,1.2504220774344309e-13
IPT_CUDA_BLOCK_CLUSTER,1,30,41,30,15,-39.364323150450041,5.6562990925220232e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,41,30,16,-39.364323150450026,5.2841137589079876e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,41,30,17,-39.364323150449998,6.6125069597660437e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,41,30,18,-39.312786707793251,9.1840274546891509e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,41,30,19,-39.312786707793244,1.6052133537229603e-13
IPT_CUDA_BLOCK_CLUSTER,1,30,41,30,20,-39.312786707793229,9.0448046567071697e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,41,30,21,-39.290219883813229,1.6638112536734873e-13
IPT_CUDA_BLOCK_CLUSTER,1,30,41,30,22,-39.290219883813151,4.4506128515880266e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,41,30,23,-39.290219883813123,2.8165893464122122e-13
IPT_CUDA_BLOCK_CLUSTER,1,30,41,30,24,-39.17645843952598,2.654399162062432e-13
IPT_CUDA_BLOCK_CLUSTER,1,30,41,30,25,-39.059902131173473,2.0073242433768478e-13
IPT_CUDA_BLOCK_CLUSTER,1,30,41,30,26,-39.059902131173452,1.874297959955791e-13
IPT_CUDA_BLOCK_CLUSTER,1,30,41,30,27,-39.05990213117343,2.2709687792917645e-13
IPT_CUDA_BLOCK_CLUSTER,1,30,41,30,28,-39.023899884567115,4.0192138254477539e-11
IPT_CUDA_BLOCK_CLUSTER,1,30,41,30,29,-39.013013723837204,7.6940807328726317e-06
