davidson_step,pair_index,residual,selected_by_residual,selected_forced,skipped_converged,skipped_active_tol,skipped_linear_dependent,skipped_locked_old_logic_should_not_happen,correction_norm_before_ortho,correction_norm_after_ortho
1,29,0.0010375476147477297,1,0,0,0,0,0,0.054168432484048241,0.053743026042910216
1,28,5.9513255245239673e-11,1,0,0,0,0,0,3.0594133388142216e-09,1.408544234036732e-09
2,29,6.8197181699230258e-05,1,0,0,0,0,0,0.0066715391811798912,0.00599003305737219
2,28,8.7291585697378404e-12,1,0,0,0,0,0,7.0002168464410615e-10,1.8462343094346794e-10
3,29,3.2649436096002821e-05,1,0,0,0,0,0,0.0026627206994287449,0.0017598171868145706
3,28,3.8056817699427585e-12,1,0,0,0,0,0,3.2495575469573443e-10,1.3080133519306463e-10
4,29,2.137992388936836e-05,1,0,0,0,0,0,0.0010072871177192739,0.00080356912584841076
4,28,3.1892736946244467e-12,1,0,0,0,0,0,1.346219138629096e-10,5.4007851118897445e-11
5,29,1.6147096767115933e-05,1,0,0,0,0,0,0.00086367282152948507,0.00070437709460113786
5,28,2.783962563502879e-12,1,0,0,0,0,0,1.97783939539865e-10,6.4703796265911374e-11
6,29,1.1842210232010443e-05,1,0,0,0,0,0,0.0005745831002145253,0.00046962314885288728
6,28,2.1534786704190547e-12,1,0,0,0,0,0,1.1093221842983841e-10,4.6151396787544814e-11
7,29,7.6977161589348258e-06,1,0,0,0,0,0,0.00044815228146210661,0.00033258883574807956
7,28,1.5130523483575207e-12,1,0,0,0,0,0,7.8720452182453557e-11,3.8522560017132685e-11
8,29,5.18806143130647e-06,1,0,0,0,0,0,0.00027809761789631754,0.00020613731275329961
8,21,9.7890674943413077e-13,1,0,0,0,0,0,3.4494859767306344e-10,1.0525024996056357e-10
9,29,4.1535163432793885e-06,1,0,0,0,0,0,0.00024807451038290492,0.00016294689784611817
9,21,9.7201613961989844e-13,1,0,0,0,0,0,4.6552688385249444e-10,2.1290584812144614e-11
10,29,3.5060094068894676e-06,1,0,0,0,0,0,0.00016532081468590256,0.00012036727361395644
10,21,8.1881420277423697e-13,1,0,0,0,0,0,4.9162601065352779e-10,5.526278656499997e-11
11,29,2.9354852826853385e-06,1,0,0,0,0,0,0.00010734999917466663,9.3118934641772544e-05
11,28,7.289526590734073e-13,1,0,0,0,0,0,3.9590848520498729e-11,2.6177498444291257e-11
12,29,1.6994655099181015e-06,1,0,0,0,0,0,8.1932154973147746e-05,6.2929670187414238e-05
12,21,6.2365623559565043e-13,1,0,0,0,0,0,3.0684500839873579e-10,5.1849638464747354e-11
13,29,1.1140145267192741e-06,1,0,0,0,0,0,6.9253328322077285e-05,5.3977464985828414e-05
13,21,6.2428013937582028e-13,1,0,0,0,0,0,2.2492008595185064e-10,1.6572525022682499e-11
14,29,8.7634738795912932e-07,1,0,0,0,0,0,4.657444393836232e-05,3.8011612932950907e-05
14,21,5.3625768173250222e-13,1,0,0,0,0,0,3.9553765533143339e-10,7.3731810592328163e-11
15,29,6.0311631535726906e-07,1,0,0,0,0,0,4.1204156357543023e-05,3.330910169983495e-05
15,21,4.7064606907448186e-13,1,0,0,0,0,0,2.4308394483634552e-10,4.3840423233407188e-11
16,29,5.408692755042652e-07,1,0,0,0,0,0,4.1464805729460055e-05,2.655659476738652e-05
16,21,4.3945174045924415e-13,1,0,0,0,0,0,1.1316178619465122e-10,8.5620730498176004e-12
17,29,3.9530068617662691e-07,1,0,0,0,0,0,2.26704906079985e-05,1.6183457668720793e-05
17,21,3.730030927036975e-13,1,0,0,0,0,0,2.1574248600474607e-10,2.8316343374037503e-11
18,29,2.6258054120480295e-07,1,0,0,0,0,0,1.2461487564434875e-05,1.0000120670318826e-05
18,28,3.1718515611584969e-13,1,0,0,0,0,0,2.7649529866223572e-11,1.8188083878526288e-11
19,29,2.2345110499439221e-07,1,0,0,0,0,0,9.5618161851122262e-06,7.9072473616043737e-06
19,28,3.5080812394423696e-13,1,0,0,0,0,0,1.5714867724486409e-11,1.1050869728989552e-11
20,29,1.7324961407995252e-07,1,0,0,0,0,0,7.4020583305485412e-06,5.9656990585215598e-06
20,24,2.4111127498122773e-13,1,0,0,0,0,0,1.147436050925102e-11,8.3622877926968335e-12
21,29,9.8788508502634024e-08,1,0,0,0,0,0,4.6785801596785675e-06,3.8267555726133168e-06
21,21,2.2244152944305531e-13,1,0,0,0,0,0,8.6378553841001109e-11,2.3254900613004134e-11
22,29,4.6786829028923696e-08,1,0,0,0,0,0,3.3528465091863574e-06,2.4651743868264481e-06
22,21,2.1996972773652651e-13,1,0,0,0,0,0,1.2491453822964967e-10,1.3416569726602729e-11
23,29,2.75909759348337e-08,1,0,0,0,0,0,2.080288211908167e-06,1.4706596600153251e-06
23,22,1.9992304677262334e-13,1,0,0,0,0,0,1.1529089201234315e-10,1.6720493054859295e-11
24,29,1.832918658489932e-08,1,0,0,0,0,0,1.352197085762331e-06,9.1419916938686443e-07
24,28,1.9366648633904225e-13,1,0,0,0,0,0,1.1100739571109998e-11,9.3470922159878781e-12
25,29,1.2967685547400665e-08,1,0,0,0,0,0,7.0318502307050203e-07,5.0143347047708892e-07
25,22,1.9402590295433911e-13,1,0,0,0,0,0,5.4296865945179086e-11,1.1133322907142945e-11
26,29,9.5128846519149572e-09,1,0,0,0,0,0,5.287482747439608e-07,3.7260896803736036e-07
26,22,2.0090194037106009e-13,1,0,0,0,0,0,6.4779080470171225e-11,2.8589806877570779e-12
27,29,7.4136923273764942e-09,1,0,0,0,0,0,3.6159112078634524e-07,2.5788745513465597e-07
27,22,1.727533678999695e-13,1,0,0,0,0,0,7.34930042309374e-11,1.2825919760908806e-11
28,29,4.8054748472808512e-09,1,0,0,0,0,0,2.6330078837491852e-07,2.1359597905593618e-07
28,22,1.5444391256068934e-13,1,0,0,0,0,0,3.9940096422141315e-11,9.2767142754412718e-12
29,29,4.1880944990686612e-09,1,0,0,0,0,0,2.4028142927983753e-07,1.9098593256414804e-07
29,22,1.569591065328983e-13,1,0,0,0,0,0,6.6120321879821545e-11,5.5408356327000615e-12
30,29,3.2521444788084352e-09,1,0,0,0,0,0,2.5180927775984229e-07,1.7479418666562161e-07
30,28,1.44829989135477e-13,1,0,0,0,0,0,8.912981086268629e-12,5.9815123037381808e-12
