method,repeat,requested_k,basis_cols,returned_k,pair_index,lambda,relative_eigen_residual
IPT_CUDA_BLOCK_CLUSTER,1,30,41,30,0,-40.190776252600728,4.2176891723771055e-16
IPT_CUDA_BLOCK_CLUSTER,1,30,41,30,1,-39.587783846039819,1.245639179706966e-13
IPT_CUDA_BLOCK_CLUSTER,1,30,41,30,2,-39.530151400183087,1.0637927562758803e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,41,30,3,-39.530151400183044,7.2017620719474042e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,41,30,4,-39.53015140018303,1.4612340467576137e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,41,30,5,-39.412585414388559,8.4617515275119276e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,41,30,6,-39.412585414388545,5.4604569787211807e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,41,30,7,-39.402524307527806,5.762167467260819e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,41,30,8,-39.402524307527692,3.8529271741309095e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,41,30,9,-39.402524307527685,7.0874894865279673e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,41,30,10,-39.376663783891729,4.5524555216467476e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,41,30,11,-39.376663783891694,3.381237015787855e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,41,30,12,-39.376663783891686,1.470866535217464e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,41,30,13,-39.367701470295522,1.2691114679766908e-13
IPT_CUDA_BLOCK_CLUSTER,1,30,41,30,14,-39.367701470295451,1.9600144259525559e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,41,30,15,-39.364323150450062,1.0581549762398376e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,41,30,16,-39.364323150450055,1.3298681929771566e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,41,30,17,-39.364323150450019,2.9987197361112609e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,41,30,18,-39.3127867077933,2.5574761651557149e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,41,30,19,-39.312786707793208,2.4478471859395326e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,41,30,20,-39.312786707793144,6.2990685832281212e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,41,30,21,-39.290219883813187,4.5463147937369288e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,41,30,22,-39.290219883813151,9.490947714898751e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,41,30,23,-39.290219883812874,8.9058727442433696e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,41,30,24,-39.176458439526158,6.5523211661725006e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,41,30,25,-39.059902131173558,9.6856585279719582e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,41,30,26,-39.059902131173374,7.159557914778885e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,41,30,27,-39.059902131173352,5.7795461666376019e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,41,30,28,-39.023899884567122,7.7189783389109509e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,41,30,29,-39.013014208760858,8.0676537344114255e-14
