davidson_step,pair_index,residual,selected_by_residual,selected_forced,selected_auto_cluster,skipped_converged_in_cluster,skipped_linear_dependent,skipped_locked_old_logic_should_not_happen,correction_norm_before_ortho,correction_norm_after_ortho
1,29,0.00088853919803390366,0,0,1,0,0,0,0.051612819333593886,0.050196710803092584
1,28,7.4527950036224364e-11,0,0,1,0,0,0,4.1891783829782105e-09,2.7416156200012968e-09
2,29,9.1145064796829627e-05,0,0,1,0,0,0,0.011100493125516392,0.0082441425446641969
2,28,6.8050392181360014e-12,0,0,1,0,0,0,7.1974943444485385e-10,2.2568844618863494e-10
3,29,5.6984796047172538e-05,0,0,1,0,0,0,0.005192445630627208,0.0038331956522207364
3,28,3.6492002397880591e-12,0,0,1,0,0,0,3.1029322429636136e-10,1.2733497252108138e-10
31,29,5.6984796047172538e-05,0,0,1,0,0,0,0.005192445630627208,0.0038331956522207364
31,28,3.6492002397880591e-12,0,0,1,0,0,0,3.1029322429636136e-10,1.2733497252108138e-10
