method,repeat,requested_k,basis_cols,returned_k,iterations,status,time_total_sec,max_relative_eigen_residual,max_relative_eigen_residual_index,relative_fixed_point_residual,best_so_far_enabled,best_so_far_updated,best_so_far_step,best_so_far_source,best_so_far_basis_cols,best_so_far_max_residual,best_so_far_max_residual_index,final_returned_from_best_so_far,pair28_best_residual,pair29_best_residual,relaxed_accept_enabled,accepted_steps,rejected_steps,min_accepted_steps,early_jump_to_continuation,cluster_aware_accept_enabled,soft_cluster_locking_enabled,gap28_29,relative_gap28_29,cluster_residual_fro,cluster_residual_max,pair28_lock_state,pair29_lock_state,cluster_hard_locked,cluster_soft_locked_count
IPT_CUDA_BLOCK_CLUSTER,1,30,37,30,200,failed,14.077954663895071,5.6984796047172538e-05,29,58.979172552290386,1,1,2,davidson,37,5.6984796047172538e-05,29,0,3.6492002397880591e-12,5.6984796047172538e-05,1,2,2,0,1,1,1,0.010914202291353092,0.00027967994802255398,4.0294335709488336e-05,5.698479604717287e-05,active,active,0,0
