N,epsilon,initial_precision,initial_tol,fp64_tol,initial_maxiter,fp64_maxiter,repeats,time_cusolver_syevd_sec,residual_cusolver_syevd,time_original_ipt_sec,residual_original_ipt,original_ipt_fixed_point_residual,original_ipt_iterations,time_initial_sec,time_fp64_refine_sec,time_mixed_total_sec,residual_mixed,initial_fixed_point_residual,fp64_fixed_point_residual,initial_iterations,fp64_iterations,initial_converged,fp64_converged,gpu_name,status,error
16384,0.01,fp16,0.001,9.9999999999999998e-13,1000,1000,5,8.8975482719019059,5.7534512230976821e-09,4.4743568115867678,4.7611928469720287e-11,8.3375732832424321e-14,8,0.081812952086329466,3.5016485278494658,3.5834619402885437,4.5065450360307173e-11,9.9589031985087659e-05,7.8721174435355062e-14,2,6,true,true,NVIDIA A100-SXM4-80GB,ok,
16384,0.01,tf32,9.9999999999999995e-07,9.9999999999999998e-13,1000,1000,5,8.8975482719019059,5.7534512230976821e-09,4.4743568115867678,4.7611928469720287e-11,8.3375732832424321e-14,8,0.30391617994755504,3.0069535468704998,3.3108700532466173,2.4764369140604544e-11,3.8735049326165509e-08,8.5022253657281196e-14,4,5,true,true,NVIDIA A100-SXM4-80GB,ok,
26000,0.01,fp16,0.001,9.9999999999999998e-13,1000,1000,5,33.290018667746338,1.5050335745943883e-08,17.703596404008568,8.4874155878560588e-11,9.3563910139705459e-14,8,0.30950461123138667,13.844051510374992,14.153556663542986,7.7454010172289213e-11,9.9224824594025261e-05,8.4119893856388155e-14,2,6,true,true,NVIDIA A100-SXM4-80GB,ok,
26000,0.01,tf32,9.9999999999999995e-07,9.9999999999999998e-13,1000,1000,5,33.290018667746338,1.5050335745943883e-08,17.703596404008568,8.4874155878560588e-11,9.3563910139705459e-14,8,1.2924996423535049,11.85691121071577,13.149411532841622,4.2767097303195831e-11,3.9541528837988977e-08,9.1519887601351924e-14,4,5,true,true,NVIDIA A100-SXM4-80GB,ok,
32768,0.01,fp16,0.001,9.9999999999999998e-13,1000,1000,5,0.00010497914627194405,nan,36.412534875050184,1.1665736739565183e-10,9.9330191618803195e-14,8,0.66036566318944101,28.523972530197351,29.184338861983271,1.053372882819182e-10,9.9187644595623932e-05,8.7759517840198296e-14,2,6,true,true,NVIDIA A100-SXM4-80GB,partial_failed,CUSOLVER_STATUS_INVALID_VALUE
32768,0.01,tf32,9.9999999999999995e-07,9.9999999999999998e-13,1000,1000,5,0.00010497914627194405,nan,36.412534875050184,1.1665736739565183e-10,9.9330191618803195e-14,8,2.3775720942765473,24.289867528900505,26.66744026253,6.960683213174313e-11,3.9506017439063252e-08,9.9996710272885392e-14,4,5,true,true,NVIDIA A100-SXM4-80GB,partial_failed,CUSOLVER_STATUS_INVALID_VALUE
4090,0.01,tf32,9.9999999999999995e-07,9.9999999999999998e-13,1000,1000,5,0.21857891716063022,4.0558753516278669e-10,0.078013480920344588,6.621959002014413e-12,5.136727632273465e-14,8,0.015288869105279445,0.052681272476911546,0.067970452457666392,6.6092158217639014e-12,3.6965057724132174e-08,7.7438609962084045e-14,4,5,true,true,NVIDIA A100-SXM4-80GB,ok,
8192,0.01,tf32,9.9999999999999995e-07,9.9999999999999998e-13,1000,1000,5,1.448477182071656,1.5276216379040918e-09,0.56695652538910513,1.758886018181272e-11,6.5213573181514535e-14,8,0.043140788283199075,0.38134774165228008,0.42448878511786459,2.0864008535517568e-11,3.788397270038808e-08,1.1634655598666991e-13,4,5,true,true,NVIDIA A100-SXM4-80GB,ok,
