method,k,avg_solve_time_sec,avg_api_total_time_sec,avg_preparation_time_sec,avg_transfer_setup_time_sec,avg_iteration_time_sec,avg_rayleigh_ritz_time_sec,avg_iterations,avg_matvecs,last_first_eigenvalue,last_max_relative_residual,last_relative_fixed_point_residual,eigenvalue_abs_residual,status,error,tol,maxiter
PRIMME_CUBLAS,30,2.5658119739964604,2.5681425300426781,0,0.00233055604621768,0,0,1519,5686,-56.0545168703608,9.9332306608406656e-13,nan,0,0,,9.9999999999999998e-13,200000
IPT_CUDA_BLOCK_CLUSTER,30,28.786900269999993,37.915627575945109,0.36989910300000001,3.3790156950000001,0.040064105000000003,28.746836164999994,200,14176,-56.054516870360693,8.2496621959338102e-13,1.4159021479831629e-15,1.0658141036401503e-13,0,,9.9999999999999998e-13,200
