method,repeat,requested_k,basis_cols,returned_k,pair_index,lambda,relative_eigen_residual
IPT_CUDA_BLOCK_CLUSTER,1,30,53,30,0,-40.190776252600699,8.4796439053703587e-16
IPT_CUDA_BLOCK_CLUSTER,1,30,53,30,1,-39.587783846039812,2.0053445415518445e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,53,30,2,-39.530151400183037,4.4310493606105162e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,53,30,3,-39.530151400183044,6.2284149970855625e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,53,30,4,-39.530151400183023,4.9337360195722752e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,53,30,5,-39.412585414388623,1.2081329359408311e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,53,30,6,-39.412585414388559,5.5704789231337799e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,53,30,7,-39.402524307527727,5.7781898178886763e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,53,30,8,-39.402524307527685,7.4105243595244229e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,53,30,9,-39.402524307527585,6.4978976528500517e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,53,30,10,-39.376663783891686,8.230951835327822e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,53,30,11,-39.376663783891651,6.9163949144722902e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,53,30,12,-39.376663783891566,5.3237904830102691e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,53,30,13,-39.367701470295437,7.2084267528475e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,53,30,14,-39.367701470295351,1.0264040375070737e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,53,30,15,-39.364323150450119,4.5317055007190338e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,53,30,16,-39.364323150450026,4.1926491514196492e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,53,30,17,-39.364323150450012,6.840931677831491e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,53,30,18,-39.3127867077934,5.8805060798520275e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,53,30,19,-39.31278670779318,4.5400177382523374e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,53,30,20,-39.312786707793144,5.1734208577439874e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,53,30,21,-39.290219883813272,8.9169526170139968e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,53,30,22,-39.290219883813123,7.7480919573868475e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,53,30,23,-39.290219883813101,5.2799398470276293e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,53,30,24,-39.176458439525796,1.8661981092600336e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,53,30,25,-39.059902131173416,1.9371676709865363e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,53,30,26,-39.059902131173402,1.2543516330721059e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,53,30,27,-39.059902131173359,1.7005910781969987e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,53,30,28,-39.023899884567207,3.6482784828656959e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,53,30,29,-39.013014208760971,7.8373544517856265e-14
