method,repeat,requested_k,basis_cols,returned_k,pair_index,lambda,relative_eigen_residual
IPT_CUDA_BLOCK_CLUSTER,1,30,36,30,0,-40.190776252600706,6.8557156901879639e-16
IPT_CUDA_BLOCK_CLUSTER,1,30,36,30,1,-39.587783846039748,4.2059923723997891e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,36,30,2,-39.53015140018308,1.3525360695134119e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,36,30,3,-39.530151400183072,8.9669037403278923e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,36,30,4,-39.530151400183044,1.1336180366795135e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,36,30,5,-39.412585414388538,1.9921091027052597e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,36,30,6,-39.412585414388502,3.0212070818111285e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,36,30,7,-39.402524307527791,1.5112125802704036e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,36,30,8,-39.402524307527749,4.7348531608444858e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,36,30,9,-39.402524307527642,1.1983611990708288e-13
IPT_CUDA_BLOCK_CLUSTER,1,30,36,30,10,-39.376663783891793,1.2175407531917629e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,36,30,11,-39.376663783891722,2.3650105387026156e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,36,30,12,-39.376663783891665,1.1603219776361944e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,36,30,13,-39.367701470295444,7.0660230051851002e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,36,30,14,-39.367701470295422,3.5019902782874023e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,36,30,15,-39.364323150450076,1.0511876700168119e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,36,30,16,-39.364323150450069,6.5237160360586389e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,36,30,17,-39.364323150450048,8.8625832469146308e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,36,30,18,-39.312786707793272,1.0965672206265243e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,36,30,19,-39.312786707793236,8.7069531116515713e-15
IPT_CUDA_BLOCK_CLUSTER,1,30,36,30,20,-39.312786707793229,1.4274130415046777e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,36,30,21,-39.290219883813172,2.1222514766536147e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,36,30,22,-39.290219883813144,1.9004590537099518e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,36,30,23,-39.290219883813144,1.9927358003098121e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,36,30,24,-39.176458439526115,1.1285337563498538e-13
IPT_CUDA_BLOCK_CLUSTER,1,30,36,30,25,-39.059902131173502,4.2359756188649909e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,36,30,26,-39.059902131173494,3.9031867253445134e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,36,30,27,-39.059902131173438,4.2959138372008115e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,36,30,28,-39.023899884567172,2.3927017659971455e-12
IPT_CUDA_BLOCK_CLUSTER,1,30,36,30,29,-39.01301417910269,3.6319741199350189e-06
