davidson_step,active_pair_index,residual_before,residual_after,accepted,basis_cols,max_relative_eigen_residual,max_relative_eigen_residual_index,pair_28_residual,pair_29_residual,orthogonality_error,restarted
27,29,1.1976696269081271e-10,1.1489371778834241e-10,1,37,1.1489371778834241e-10,29,4.2672781035261395e-14,1.1489371778834241e-10,1.6431300764452317e-14,0
28,29,1.1489371778834241e-10,8.5045980336192282e-11,1,38,8.5045980336192282e-11,29,4.2700399212367409e-14,8.5045980336192282e-11,1.4876988529977098e-14,0
29,29,8.5045980336192282e-11,5.3364870570370143e-11,1,39,5.3364870570370143e-11,29,4.2467559576757468e-14,5.3364870570370143e-11,1.5765166949677223e-14,0
30,29,5.3364870570370143e-11,3.8156660700896388e-11,1,40,3.8156660700896388e-11,29,4.3215698459857171e-14,3.8156660700896388e-11,1.6209256159527285e-14,0
31,29,3.8156660700896388e-11,3.2254236866845481e-11,1,41,3.2254236866845481e-11,29,4.5258727345305285e-14,3.2254236866845481e-11,1.4432899320127035e-14,0
32,29,3.2254236866845481e-11,2.3959700663729121e-11,1,42,2.3959700663729121e-11,29,4.5099424731419734e-14,2.3959700663729121e-11,1.5099033134902129e-14,0
33,29,2.3959700663729121e-11,1.7000273164350153e-11,1,43,1.7000273164350153e-11,29,4.1531918526549044e-14,1.7000273164350153e-11,1.3322676295501878e-14,0
34,29,1.7000273164350153e-11,1.166726730003404e-11,1,44,1.166726730003404e-11,29,4.1417072077765389e-14,1.166726730003404e-11,1.4210854715202004e-14,0
35,29,1.166726730003404e-11,7.0148987571375581e-12,1,45,7.0148987571375581e-12,29,4.0378743668096959e-14,7.0148987571375581e-12,1.4432899320127035e-14,0
36,29,7.0148987571375581e-12,4.3839690124923972e-12,1,46,4.3839690124923972e-12,29,3.9072730935683771e-14,4.3839690124923972e-12,1.4432899320127035e-14,0
37,29,4.3839690124923972e-12,2.2240326731883356e-12,1,47,2.2240326731883356e-12,29,3.8182435776283974e-14,2.2240326731883356e-12,1.3322676295501878e-14,0
38,29,2.2240326731883356e-12,1.3013311410781173e-12,1,48,1.3013311410781173e-12,29,3.8371295800526768e-14,1.3013311410781173e-12,1.4432899320127035e-14,0
39,29,1.3013311410781173e-12,8.7976132107214946e-13,1,49,8.7976132107214946e-13,29,3.8869406674512566e-14,8.7976132107214946e-13,1.3322676295501878e-14,0
40,29,8.7976132107214946e-13,5.8718187677749401e-13,1,50,5.8718187677749401e-13,29,3.8287728266957831e-14,5.8718187677749401e-13,1.6431300764452317e-14,0
41,29,5.8718187677749401e-13,3.6003849082371306e-13,1,51,3.6003849082371306e-13,29,3.8477263766334387e-14,3.6003849082371306e-13,1.5765166949677223e-14,0
42,29,3.6003849082371306e-13,1.7481370963807184e-13,1,52,1.7481370963807184e-13,29,3.661328273951061e-14,1.7481370963807184e-13,1.7319479184152442e-14,0
43,29,1.7481370963807184e-13,7.8373544517856265e-14,1,53,7.8373544517856265e-14,29,3.6482784828656959e-14,7.8373544517856265e-14,1.2878587085651816e-14,0
