method,repeat,requested_k,basis_cols,returned_k,pair_index,lambda,relative_eigen_residual
IPT_CUDA_BLOCK_CLUSTER,1,30,40,30,0,-40.190776252600713,5.5090792763551446e-16
IPT_CUDA_BLOCK_CLUSTER,1,30,40,30,1,-39.587783846039692,5.3472242965335671e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,40,30,2,-39.530151400183122,3.2949914278037387e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,40,30,3,-39.530151400183087,5.2611903209475646e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,40,30,4,-39.53015140018303,4.2779756005948985e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,40,30,5,-39.412585414388602,1.4675044474027745e-13
IPT_CUDA_BLOCK_CLUSTER,1,30,40,30,6,-39.412585414388595,1.2868841031059774e-13
IPT_CUDA_BLOCK_CLUSTER,1,30,40,30,7,-39.402524307527813,3.5392899408925346e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,40,30,8,-39.402524307527734,2.3593174762814059e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,40,30,9,-39.402524307527727,3.2499809218560537e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,40,30,10,-39.376663783891729,6.2365418231467979e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,40,30,11,-39.376663783891715,9.6712041132442151e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,40,30,12,-39.376663783891708,2.2464805834611947e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,40,30,13,-39.367701470295458,9.5047377517323075e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,40,30,14,-39.367701470295422,1.5280455026113161e-13
IPT_CUDA_BLOCK_CLUSTER,1,30,40,30,15,-39.364323150450026,3.842817527239446e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,40,30,16,-39.364323150450012,2.8387721535192978e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,40,30,17,-39.364323150449977,4.0431413200639731e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,40,30,18,-39.312786707793215,7.354390311970701e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,40,30,19,-39.31278670779318,2.5258545552070311e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,40,30,20,-39.312786707793158,5.1186176148754783e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,40,30,21,-39.290219883813101,6.9456742817935107e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,40,30,22,-39.290219883813101,1.7356855752633361e-13
IPT_CUDA_BLOCK_CLUSTER,1,30,40,30,23,-39.290219883812895,4.0709527620377458e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,40,30,24,-39.176458439525952,5.4867264185788396e-13
IPT_CUDA_BLOCK_CLUSTER,1,30,40,30,25,-39.059902131173438,2.7076934971391719e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,40,30,26,-39.059902131173409,4.2804492745966616e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,40,30,27,-39.059902131173274,2.4481122901670965e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,40,30,28,-39.023899884567236,3.0507347797281496e-12
IPT_CUDA_BLOCK_CLUSTER,1,30,40,30,29,-39.013014208761028,2.0324169347910425e-10
