method,repeat,requested_k,basis_cols,returned_k,pair_index,lambda,relative_eigen_residual
IPT_CUDA_BLOCK_CLUSTER,1,30,48,30,0,-40.190776252600706,6.8709415232372955e-16
IPT_CUDA_BLOCK_CLUSTER,1,30,48,30,1,-39.587783846039699,2.9640223814795608e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,48,30,2,-39.530151400183037,4.9697602440952024e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,48,30,3,-39.530151400182923,2.7577657225374285e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,48,30,4,-39.530151400182888,2.3082244923508576e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,48,30,5,-39.412585414388673,3.1523256317459295e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,48,30,6,-39.412585414388523,4.3689249544384218e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,48,30,7,-39.402524307527713,3.7419384635154138e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,48,30,8,-39.402524307527685,7.3151089310784371e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,48,30,9,-39.402524307527628,4.8060268667441525e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,48,30,10,-39.376663783891814,3.9030725051257014e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,48,30,11,-39.376663783891757,1.982106235302237e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,48,30,12,-39.376663783891601,3.6590131626317795e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,48,30,13,-39.367701470295579,3.9765493692667523e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,48,30,14,-39.367701470295366,4.0299713767756545e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,48,30,15,-39.36432315045009,2.4539700775449411e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,48,30,16,-39.364323150450048,1.8563753405837884e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,48,30,17,-39.364323150450012,2.5564332518736459e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,48,30,18,-39.312786707793343,2.3856311202007967e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,48,30,19,-39.312786707793208,1.0865400658247195e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,48,30,20,-39.312786707793187,2.6265689167110989e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,48,30,21,-39.29021988381318,2.27280908067523e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,48,30,22,-39.290219883813087,5.7915766538026247e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,48,30,23,-39.290219883813087,4.3936397461528455e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,48,30,24,-39.176458439525938,6.3878386284181842e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,48,30,25,-39.059902131173565,4.1363446954602795e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,48,30,26,-39.059902131173438,2.0650277813288939e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,48,30,27,-39.059902131173359,3.1951114282787955e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,48,30,28,-39.023899884567193,6.6688318785329375e-14
IPT_CUDA_BLOCK_CLUSTER,1,30,48,30,29,-39.01301420876095,9.4153165108982547e-14
