davidson_step,pair_index,residual,selected_by_residual,selected_forced,skipped_converged,skipped_active_tol,skipped_linear_dependent,skipped_locked_old_logic_should_not_happen,correction_norm_before_ortho,correction_norm_after_ortho
1,29,0.00064797286311098939,1,0,0,0,0,0,0.034378157076992932,0.034183819860723025
1,28,4.7412918366617196e-12,1,0,0,0,0,0,2.5147257273201759e-10,1.934779005761637e-10
2,29,2.3457943984780998e-05,1,0,0,0,0,0,0.0030334041117691651,0.0021331522588995001
2,28,4.9659564580720296e-13,1,0,0,0,0,0,3.333754146682579e-11,2.5322374955724312e-11
3,29,1.069014711496544e-05,1,0,0,0,0,0,0.00065641249506726202,0.00040042014015945719
3,24,2.7903240720095922e-13,1,0,0,0,0,0,8.7847043893618588e-12,8.2536576787392971e-12
4,29,5.2035454410665372e-06,1,0,0,0,0,0,0.00024021419073113985,0.00021300268517117051
4,28,2.5236840587472173e-13,1,0,0,0,0,0,4.2901434776906781e-11,3.4022804453307227e-11
5,29,3.0755332019197013e-06,1,0,0,0,0,0,0.00014354868371546994,0.00013409536466559542
5,28,4.449483802338421e-13,1,0,0,0,0,0,2.1561187071960844e-11,1.5469537432679428e-11
6,29,2.5835998217386756e-06,1,0,0,0,0,0,0.00014286431834693766,0.00011625184341537073
6,28,5.3251210857413076e-13,1,0,0,0,0,0,2.0913948632004458e-11,1.5304543677404958e-11
7,29,1.7190869485083679e-06,1,0,0,0,0,0,8.026563524008916e-05,6.6916340670189942e-05
7,28,3.7875329092978825e-13,1,0,0,0,0,0,1.5332505324113306e-11,1.2026304983855461e-11
8,29,1.0056378001430345e-06,1,0,0,0,0,0,4.9936650393489192e-05,3.8721142089433993e-05
8,28,1.7042052399545275e-13,1,0,0,0,0,0,1.0010875553198684e-11,7.0934100703541019e-12
9,29,5.8518244476797584e-07,1,0,0,0,0,0,2.3566550679658565e-05,1.9147892310404061e-05
9,1,1.4577989791053986e-13,1,0,0,0,0,0,3.4296901057434157e-12,3.1659226183021504e-12
10,29,3.4651652733273403e-07,1,0,0,0,0,0,1.5110104036126564e-05,1.1596577510954931e-05
10,13,1.0630801080863859e-13,1,0,0,0,0,0,2.5919980400357782e-12,2.2413071931305286e-12
11,29,1.9199021242848066e-07,1,0,0,0,0,0,7.3152992902967722e-06,6.1763296815915247e-06
11,28,7.5773208722770535e-14,0,0,1,0,0,0,0,0
11,9,6.7640549934854419e-14,0,0,1,0,0,0,0,0
11,24,6.4712913583297343e-14,0,0,1,0,0,0,0,0
11,22,5.5839362893441173e-14,0,0,1,0,0,0,0,0
11,8,5.4803115640960174e-14,0,0,1,0,0,0,0,0
11,13,5.2517671295052592e-14,0,0,1,0,0,0,0,0
11,7,4.9113134798556014e-14,0,0,1,0,0,0,0,0
11,12,4.5536139125704173e-14,0,0,1,0,0,0,0,0
11,5,4.516699213007483e-14,0,0,1,0,0,0,0,0
11,23,4.4544088116100611e-14,0,0,1,0,0,0,0,0
11,3,4.4044226681163125e-14,0,0,1,0,0,0,0,0
11,21,4.0244413448800994e-14,0,0,1,0,0,0,0,0
11,26,3.9046736644606729e-14,0,0,1,0,0,0,0,0
11,2,3.591382300511579e-14,0,0,1,0,0,0,0,0
11,25,3.2990974638626626e-14,0,0,1,0,0,0,0,0
11,6,3.144302358552429e-14,0,0,1,0,0,0,0,0
11,1,3.0591583569137109e-14,0,0,1,0,0,0,0,0
11,27,3.0531405447000285e-14,0,0,1,0,0,0,0,0
11,19,2.9905625924549122e-14,0,0,1,0,0,0,0,0
11,10,2.9092712975407119e-14,0,0,1,0,0,0,0,0
11,16,2.7966150231492017e-14,0,0,1,0,0,0,0,0
11,14,2.6999925422932908e-14,0,0,1,0,0,0,0,0
11,4,2.5002188349499691e-14,0,0,1,0,0,0,0,0
11,15,2.4859744410475937e-14,0,0,1,0,0,0,0,0
11,11,2.4378216930871332e-14,0,0,1,0,0,0,0,0
11,20,1.9046887012771586e-14,0,0,1,0,0,0,0,0
11,18,1.6571953303134902e-14,0,0,1,0,0,0,0,0
11,17,1.5202118451517525e-14,0,0,1,0,0,0,0,0
11,0,6.8529109013348704e-16,0,0,1,0,0,0,0,0
12,29,9.30696938865915e-08,1,0,0,0,0,0,5.3273751250379923e-06,4.0355185518088908e-06
12,28,7.4031704725887853e-14,0,0,1,0,0,0,0,0
12,8,6.8426210013025992e-14,0,0,1,0,0,0,0,0
12,24,6.4835516228086791e-14,0,0,1,0,0,0,0,0
12,9,5.4770428516109687e-14,0,0,1,0,0,0,0,0
12,14,5.1800518928693776e-14,0,0,1,0,0,0,0,0
12,4,4.8416748093630963e-14,0,0,1,0,0,0,0,0
12,22,4.8004164508922902e-14,0,0,1,0,0,0,0,0
12,21,4.7740955068257533e-14,0,0,1,0,0,0,0,0
12,7,4.717567750488065e-14,0,0,1,0,0,0,0,0
12,23,4.6180644676629509e-14,0,0,1,0,0,0,0,0
12,5,4.3030820969210347e-14,0,0,1,0,0,0,0,0
12,25,3.8917310502257828e-14,0,0,1,0,0,0,0,0
12,12,3.704996035577142e-14,0,0,1,0,0,0,0,0
12,10,3.6139596786181304e-14,0,0,1,0,0,0,0,0
12,6,3.4182408773186411e-14,0,0,1,0,0,0,0,0
12,26,3.3892584497525274e-14,0,0,1,0,0,0,0,0
