davidson_step,active_pair_index,residual_before,residual_after,accepted,basis_cols,max_relative_eigen_residual,max_relative_eigen_residual_index,pair_28_residual,pair_29_residual,orthogonality_error,restarted
1,29,0.0016740570989794902,0.00011531087295640725,1,35,0.00011531087295640725,29,7.8996350710681085e-12,0.00011531087295640725,1.5765166949677223e-14,0
1,28,6.9400271491726248e-11,7.8996350710681085e-12,1,35,0.00011531087295640725,29,7.8996350710681085e-12,0.00011531087295640725,1.5765166949677223e-14,0
2,29,0.00011531087295640725,4.9990589120314761e-05,1,37,4.9990589120314761e-05,29,2.9339564924029953e-12,4.9990589120314761e-05,1.6209256159527285e-14,0
2,28,7.8996350710681085e-12,2.9339564924029953e-12,1,37,4.9990589120314761e-05,29,2.9339564924029953e-12,4.9990589120314761e-05,1.6209256159527285e-14,0
3,29,4.9990589120314761e-05,2.1971705212639394e-05,1,39,2.1971705212639394e-05,29,2.2734693883556041e-12,2.1971705212639394e-05,1.1546319456101628e-14,0
3,28,2.9339564924029953e-12,2.2734693883556041e-12,1,39,2.1971705212639394e-05,29,2.2734693883556041e-12,2.1971705212639394e-05,1.1546319456101628e-14,0
4,29,2.1971705212639394e-05,1.0891895240089789e-05,1,41,1.0891895240089789e-05,29,2.4928979806140785e-12,1.0891895240089789e-05,2.042810365310288e-14,0
4,28,2.2734693883556041e-12,2.4928979806140785e-12,1,41,1.0891895240089789e-05,29,2.4928979806140785e-12,1.0891895240089789e-05,2.042810365310288e-14,0
5,29,1.0891895240089789e-05,7.7645798893900607e-06,1,43,7.7645798893900607e-06,29,2.1741481360177934e-12,7.7645798893900607e-06,1.4432899320127035e-14,0
5,28,2.4928979806140785e-12,2.1741481360177934e-12,1,43,7.7645798893900607e-06,29,2.1741481360177934e-12,7.7645798893900607e-06,1.4432899320127035e-14,0
6,29,7.7645798893900607e-06,7.185807841362485e-06,1,45,7.185807841362485e-06,29,1.6512041271922066e-12,7.185807841362485e-06,1.4432899320127035e-14,0
6,28,2.1741481360177934e-12,1.6512041271922066e-12,1,45,7.185807841362485e-06,29,1.6512041271922066e-12,7.185807841362485e-06,1.4432899320127035e-14,0
7,29,7.185807841362485e-06,6.1030422831144308e-06,1,47,6.1030422831144308e-06,29,1.1242519252269053e-12,6.1030422831144308e-06,1.3322676295501878e-14,0
7,28,1.6512041271922066e-12,1.1242519252269053e-12,1,47,6.1030422831144308e-06,29,1.1242519252269053e-12,6.1030422831144308e-06,1.3322676295501878e-14,0
8,29,6.1030422831144308e-06,4.7245236542141298e-06,1,49,4.7245236542141298e-06,29,7.541304589629855e-13,4.7245236542141298e-06,1.4654943925052066e-14,0
8,28,1.1242519252269053e-12,7.541304589629855e-13,1,49,4.7245236542141298e-06,29,7.541304589629855e-13,4.7245236542141298e-06,1.4654943925052066e-14,0
9,29,4.7245236542141298e-06,3.1962110885222619e-06,1,51,3.1962110885222619e-06,29,5.4907847253659519e-13,3.1962110885222619e-06,1.7763568394002505e-14,0
9,28,7.541304589629855e-13,5.4907847253659519e-13,1,51,3.1962110885222619e-06,29,5.4907847253659519e-13,3.1962110885222619e-06,1.7763568394002505e-14,0
10,29,3.1962110885222619e-06,2.4054278839125326e-06,1,35,2.4054278839125326e-06,29,4.1568823145261559e-13,2.4054278839125326e-06,1.5543122344752192e-14,1
10,28,5.4907847253659519e-13,4.1568823145261559e-13,1,35,2.4054278839125326e-06,29,4.1568823145261559e-13,2.4054278839125326e-06,1.5543122344752192e-14,1
11,29,2.4054278839125326e-06,1.3687814282339555e-06,1,37,1.3687814282339555e-06,29,2.5144250027329193e-13,1.3687814282339555e-06,1.4210854715202004e-14,0
11,28,4.1568823145261559e-13,2.5144250027329193e-13,1,37,1.3687814282339555e-06,29,2.5144250027329193e-13,1.3687814282339555e-06,1.4210854715202004e-14,0
12,29,1.3687814282339555e-06,1.0323011176899257e-06,1,39,1.0323011176899257e-06,29,2.3584070467650864e-13,1.0323011176899257e-06,1.3322676295501878e-14,0
12,28,2.5144250027329193e-13,2.3584070467650864e-13,1,39,1.0323011176899257e-06,29,2.3584070467650864e-13,1.0323011176899257e-06,1.3322676295501878e-14,0
13,29,1.0323011176899257e-06,6.1239775509262015e-07,1,41,6.1239775509262015e-07,29,1.8436327222104637e-13,6.1239775509262015e-07,1.2656542480726785e-14,0
13,28,2.3584070467650864e-13,1.8436327222104637e-13,1,41,6.1239775509262015e-07,29,1.8436327222104637e-13,6.1239775509262015e-07,1.2656542480726785e-14,0
14,29,6.1239775509262015e-07,4.7773901875288606e-07,1,43,4.7773901875288606e-07,29,1.5549994840644974e-13,4.7773901875288606e-07,1.6653345369377348e-14,0
14,28,1.8436327222104637e-13,1.5549994840644974e-13,1,43,4.7773901875288606e-07,29,1.5549994840644974e-13,4.7773901875288606e-07,1.6653345369377348e-14,0
15,29,4.7773901875288606e-07,3.4998228109659689e-07,1,45,3.4998228109659689e-07,29,1.5453477978670339e-13,3.4998228109659689e-07,1.3766765505351941e-14,0
15,24,1.8227366458482438e-13,4.4909362320164975e-14,1,45,3.4998228109659689e-07,29,1.5453477978670339e-13,3.4998228109659689e-07,1.3766765505351941e-14,0
16,29,3.4998228109659689e-07,2.3364804701087846e-07,1,47,2.3364804701087846e-07,29,1.2120225614967165e-13,2.3364804701087846e-07,1.9872992140790302e-14,0
16,28,1.5453477978670339e-13,1.2120225614967165e-13,1,47,2.3364804701087846e-07,29,1.2120225614967165e-13,2.3364804701087846e-07,1.9872992140790302e-14,0
17,29,2.3364804701087846e-07,1.8475041622270117e-07,1,49,1.8475041622270117e-07,29,9.0580225107856945e-14,1.8475041622270117e-07,1.6431300764452317e-14,0
17,28,1.2120225614967165e-13,9.0580225107856945e-14,1,49,1.8475041622270117e-07,29,9.0580225107856945e-14,1.8475041622270117e-07,1.6431300764452317e-14,0
18,29,1.8475041622270117e-07,1.5208461690768028e-07,1,50,1.5208461690768028e-07,29,9.0530920093571871e-14,1.5208461690768028e-07,1.6431300764452317e-14,0
19,29,1.5208461690768028e-07,1.2783453241965559e-07,1,51,1.2783453241965559e-07,29,9.0902876964029523e-14,1.2783453241965559e-07,1.6653345369377348e-14,0
20,29,1.2783453241965559e-07,1.0112050244144618e-07,1,52,1.0112050244144618e-07,29,8.9897741715879947e-14,1.0112050244144618e-07,1.6875389974302379e-14,0
21,29,1.0112050244144618e-07,5.9615437428512795e-08,1,53,5.9615437428512795e-08,29,9.1527330304868111e-14,5.9615437428512795e-08,1.5765166949677223e-14,0
22,29,5.9615437428512795e-08,3.3042668028541966e-08,1,54,3.3042668028541966e-08,29,8.9672665865382714e-14,3.3042668028541966e-08,1.7097434579227411e-14,0
23,29,3.3042668028541966e-08,1.9624553591660536e-08,1,35,1.9624553591660536e-08,29,8.8038836630463824e-14,1.9624553591660536e-08,1.6653345369377348e-14,1
24,29,1.9624553591660536e-08,1.3389206714489325e-08,1,36,1.3389206714489325e-08,29,8.7417471967572524e-14,1.3389206714489325e-08,1.9095836023552692e-14,0
25,29,1.3389206714489325e-08,9.6026729831157052e-09,1,37,9.6026729831157052e-09,29,8.7443740512316665e-14,9.6026729831157052e-09,2.2870594307278225e-14,0
26,29,9.6026729831157052e-09,5.8539729687096313e-09,1,38,5.8539729687096313e-09,29,8.7400229979353852e-14,5.8539729687096313e-09,1.6209256159527285e-14,0
27,29,5.8539729687096313e-09,3.5756174355953061e-09,1,39,3.5756174355953061e-09,29,8.721466764233234e-14,3.5756174355953061e-09,1.6653345369377348e-14,0
28,29,3.5756174355953061e-09,2.0130067466635588e-09,1,40,2.0130067466635588e-09,29,8.7590693740865223e-14,2.0130067466635588e-09,1.7541523789077473e-14,0
29,29,2.0130067466635588e-09,1.1295488281433456e-09,1,41,1.1295488281433456e-09,29,8.7320071262323647e-14,1.1295488281433456e-09,1.7319479184152442e-14,0
30,29,1.1295488281433456e-09,7.4309745867086624e-10,1,42,7.4309745867086624e-10,29,8.8208469669436617e-14,7.4309745867086624e-10,1.8429702208777599e-14,0
31,29,7.4309745867086624e-10,5.4353787637651106e-10,1,43,5.4353787637651106e-10,29,8.7943588326263732e-14,5.4353787637651106e-10,1.3988810110276972e-14,0
32,29,5.4353787637651106e-10,5.3217253271999695e-10,1,44,5.3217253271999695e-10,29,9.0705293143331238e-14,5.3217253271999695e-10,1.4543921622589551e-14,0
